,Theaters,Country,Genre,Rated,Runtime,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,Total Gross
274,-0.5618737869267034,-0.8147228411347105,0.10450588503916422,0.37115844926801334,-0.11178779493493424,-0.32375513173963344,-1.312990260060121,0.6583305202774273,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,-0.8543047504946765,-0.31255032878198813
282,-0.4791223561932052,-0.34878217496510744,0.7932494321544179,0.37115844926801334,0.1603227973589465,-0.32375513173963344,-0.04224558182272155,-0.2759526374153308,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,1.4894578887600118,-0.29168748048210497
287,0.26485241154415,-0.34878217496510744,0.7932494321544179,0.37115844926801334,0.3546875061402899,-0.32375513173963344,0.23005684922815053,1.014949643560783,1.3703613295078054,0.048247050645607706,2.272356587141346,0.8926887567937257,0.07504443371244478
293,-0.5673905489756033,1.5149804897133048,0.10450588503916422,-2.6864802042256204,1.054400457753126,0.14527184208554386,0.048521895194236074,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,0.37051576632322536,-0.31211050406195157
294,-0.569754875567989,-0.8147228411347105,-0.23986588851846263,0.37115844926801334,0.3546875061402899,-0.32375513173963344,1.7731039585164212,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-1.4655118453311147,-0.3123555479098496
323,-0.3900660545466786,-0.8147228411347105,-0.9286094356337163,0.37115844926801334,0.5101792731653646,-0.32375513173963344,1.3192665734316356,0.29581686603071045,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,0.01919200314952462,-0.2508753650938348
337,-0.5461116096441323,0.11715849120449566,-0.9286094356337163,0.37115844926801334,0.23806868087148386,-0.24558396943543723,0.4115918032620642,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,0.4836131421394167,-0.3095061885045246
343,-0.5666024401114748,1.5149804897133048,-0.9286094356337163,0.37115844926801334,0.08257691384640915,1.5523527635610759,0.048521895194236074,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-0.5053873144660012,-0.31115876618510313
350,-0.5311375412256898,0.5830991573740987,-0.5842376620760895,0.37115844926801334,1.0155275159968575,-0.16741280713124101,-0.49608296690750725,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-0.22865969278808618,-0.3107974146070175
354,-0.3041621883566662,0.5830991573740987,-0.9286094356337163,-2.6864802042256204,1.3265110500470068,-0.16741280713124101,-2.31143250724665,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,0.3729220934682507,-0.2950154654270502
356,0.0378770586751264,-0.34878217496510744,-0.9286094356337163,0.37115844926801334,0.12144985560267783,-0.32375513173963344,-0.3145480128735928,0.303185029734912,1.3703613295078054,-0.02769652891683525,2.272356587141346,-0.6160783631371671,-0.2668063980869388
363,-0.5681786578397319,-0.8147228411347105,-0.23986588851846263,0.37115844926801334,2.065096943416112,-0.32375513173963344,1.863871435533378,-0.5205756723948227,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,-1.4655118453311147,-0.3113139126262997
369,-0.5618737869267034,1.5149804897133048,-0.23986588851846263,0.37115844926801334,0.3935604478965586,-0.011070482522848585,0.8654291883468499,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-0.664204906037674,-0.31174949350669434
386,1.7472851849699607,-0.8147228411347105,0.4488776585967911,0.37115844926801334,-0.4227713289850837,-0.32375513173963344,-0.3145480128735928,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-0.02652821260595698,0.29521993073424285
407,-0.4342001509378776,0.5830991573740987,-0.5842376620760895,0.37115844926801334,1.3653839918032755,-0.16741280713124101,0.5931267572959786,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,0.09619447179033574,-0.2812950560817303
416,-0.5177396905355044,1.5149804897133048,1.8263647528272986,0.37115844926801334,0.27694162262775257,-0.011070482522848585,-1.0406878290092498,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-0.7267694118083331,-0.29595729469616316
438,-0.555568916013675,1.5149804897133048,0.7932494321544179,0.37115844926801334,0.47130633140909595,0.22344300438974007,0.32082432624510737,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,0.11544508895053852,-0.30957575716151253
449,-0.5689667667038604,1.5149804897133048,-0.9286094356337163,0.37115844926801334,-0.4227713289850837,1.6305239258652722,0.9561966653638075,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,1.3835794943788966,-0.3119169925525631
471,-0.5681786578397319,-0.8147228411347105,0.10450588503916422,0.37115844926801334,-0.15066073669120292,-0.32375513173963344,-0.8591528749753353,0.3429731137376005,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,0.026020281037065666,-0.312628081986857
475,-0.541382956459361,-0.8147228411347105,-0.9286094356337163,0.37115844926801334,-0.383898387228815,-0.32375513173963344,-0.949920351992293,0.31792135714331515,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,2.8321884356841553,-0.3113316268676624
477,-0.2954929908512521,1.5149804897133048,-0.5842376620760895,0.37115844926801334,0.1603227973589465,-0.0892416448270448,-2.31143250724665,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,1.2608568099826039,-0.2889684675800689
484,-0.5689667667038604,-0.8147228411347105,-0.23986588851846263,-2.6864802042256204,0.47130633140909595,-0.32375513173963344,1.137731619397722,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-1.4655118453311147,-0.3121351524341578
485,-0.569754875567989,1.0490398235437017,2.5151082999425523,0.37115844926801334,-3.377114902461503,-0.32375513173963344,2.13617386658425,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-1.4655118453311147,-0.31255286750748823
493,-0.5689667667038604,0.11715849120449566,-0.5842376620760895,0.37115844926801334,1.3653839918032755,-0.24558396943543723,-0.5868504439244641,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-0.7315820660983838,-0.31241948969016936
498,1.37687401882954,-0.34878217496510744,1.8263647528272986,0.37115844926801334,-0.500517212497621,-0.32375513173963344,-0.8591528749753353,0.4697055294498674,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,-0.18775213132265525,0.5267952525371395
512,-0.5689667667038604,-0.8147228411347105,1.4819929792696718,0.37115844926801334,-0.26727956196000896,5.226397391858297,-0.26882352327197,2.482687853437734,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,-1.4655118453311147,-0.3125942449439974
514,-0.5673905489756033,-0.8147228411347105,1.4819929792696718,-2.6864802042256204,-1.0447383970853825,-0.32375513173963344,-2.6745024153144783,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,0.5173017221697715,-0.3120468654130348
541,1.041139642710776,-0.34878217496510744,0.10450588503916422,0.37115844926801334,-0.11178779493493424,-0.32375513173963344,-0.8591528749753353,0.8557973075500293,1.3703613295078054,-0.27305270904165097,2.272356587141346,0.04084894745475275,-0.2694397763676281
546,-0.31283138586208026,1.0490398235437017,0.10450588503916422,0.37115844926801334,0.27694162262775257,-0.32375513173963344,-0.40531548989054966,1.5204056736690104,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,0.17319694043114686,-0.25524407592812093
547,-0.5208921259920186,-0.8147228411347105,-0.5842376620760895,-2.6864802042256204,-0.07291485317866556,-0.32375513173963344,0.8654291883468499,-0.04901319532592269,1.3703613295078054,-0.3051826850103768,-0.43879989268936337,2.259482575168123,-0.2935996144265
559,-0.5602975691984463,1.5149804897133048,-0.9286094356337163,-2.6864802042256204,0.3546875061402899,0.8488123028233098,-0.22378053585663518,-0.5854155129917965,-0.72762548469441,-0.3051826850103768,-0.43879989268936337,-0.1540635512923004,-0.3119021770052416
