,Theaters_x,Country_x,Genre_x,Rated_x,Runtime_x,Language_x,imdbRating_x,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,last year_totalgross,genre_gross,count_num,Total Gross_x
0,1.5569371522900943,-0.707346801823946,0.21819393568149,0.5097323527232611,-0.08460623214759481,-0.28864178400215523,-0.16681538976869975,1.106511393381426,1.2036887641316536,-0.3900116517757556,-0.6198800337818618,-0.028123142544012998,0.7730565743994725,2.0622155071103734,1.6615034865602551,0.0007950160618281591
1,-0.49224855828640224,1.7695494424654303,-0.16135670418403888,-1.9613209528048507,-1.0050004639445425,3.2008614064079315,1.2910488754698395,-0.7010530609832996,-0.8305708032755572,-0.3900116517757556,-0.6198800337818618,0.7933359881641202,0.8493616315666327,-1.1603130321290744,-0.5124263089391444,-0.1335909414492728
2,-0.5894463124925002,-0.707346801823946,-0.16135670418403888,0.5097323527232611,-0.7858589801833644,-0.28864178400215523,1.1938579244539373,-0.7010530609832996,-0.8305708032755572,-0.3900116517757556,-0.6198800337818618,-1.0244587268482754,0.48209927467094943,-1.1620265959912768,1.1439011542984934,-0.15379282782852496
3,-0.594266035841563,-0.21196755296607078,-0.16135670418403888,0.5097323527232611,-0.5228891996699508,-0.28864178400215523,0.02756651226310566,-0.7010530609832996,-0.8305708032755572,-0.3900116517757556,-0.6198800337818618,-0.5895685988263225,0.8493616315666327,-1.1603130321290744,-0.5124263089391444,-0.15465016983913668
4,-0.5886430252676564,-0.707346801823946,-0.9204579839150967,-1.9613209528048507,-0.04077793539535921,-0.28864178400215523,-0.26400634078460206,-0.7010530609832996,-0.8305708032755572,-0.3900116517757556,-0.6198800337818618,0.20427846026136923,-0.3203195602713355,0.4378236841203303,0.8333397549414362,-0.15316952306933154
5,0.04997031848315291,-0.707346801823946,1.7363964951436057,0.5097323527232611,-0.5667174964221864,-0.28864178400215523,-0.8471520468800183,0.6213571996156694,1.2036887641316536,-0.3900116517757556,-0.6198800337818618,0.2779106512492131,0.8493616315666327,-0.684144649780684,1.2474216207508457,-0.15431926975530155
6,-0.5886430252676564,-0.707346801823946,-0.9204579839150967,0.5097323527232611,-0.3037477159087728,-0.28864178400215523,-0.45838824281640744,-0.011452618339665498,1.2036887641316536,-0.3900116517757556,-0.6198800337818618,2.4086421779599454,-0.12975868404598917,0.6481104952355747,1.2474216207508457,-0.15482637695263868
7,1.8308580959618252,-0.707346801823946,0.21819393568149,0.5097323527232611,0.1345352516135832,0.20985867177071435,-0.6527701448482128,1.4678079389092904,1.2036887641316536,0.6915307481741175,1.6128100426451157,-0.4883243362180372,0.7730565743994725,2.0622155071103734,1.1439011542984934,-0.0422440689681599
8,-0.5918561741670316,-0.707346801823946,-0.5409073440495678,0.5097323527232611,0.3975050321269968,-0.28864178400215523,-0.26400634078460206,-0.7010530609832996,-0.8305708032755572,-0.3900116517757556,-0.6198800337818618,-0.7184249330550493,0.48209927467094943,0.5816426425755459,1.1439011542984934,-0.15489799490935685
9,-0.3661324639859279,-0.707346801823946,-0.16135670418403888,0.5097323527232611,-0.5667174964221864,-0.28864178400215523,0.9994760224221318,1.3060898744288776,1.2036887641316536,-0.3900116517757556,-0.6198800337818618,-0.7782510882326725,0.13697585921919658,-1.112597262850244,0.8333397549414362,-0.09671420171096323
