Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Glitter,2001,PG-13,21 Sep 2001,104 min,"Drama, Music, Romance",Vondie Curtis-Hall,"Cheryl L. West (story), Kate Lanier (screenplay)","Mariah Carey, Max Beesley, Da Brat, Tia Texada",English,USA,3 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '2.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '14/100'}]",14,2.2,"19,989",tt0118589,movie,15 Jan 2002,"$3,865,759",20th Century Fox,http://216.133.243.94,b'Fox',"b'$4,274,407'","b'1,225'","b'$2,414,596'","b'1,202'",b'9/21/2001'
Gloomy Sunday,1999,N/A,21 Oct 1999,112 min,"Romance, Drama",Rolf Schübel,"Ruth Toma (screenplay), Rolf Schübel (screenplay), Nick Barkow (novel)","Erika Marozsán, Joachim Król, Ben Becker, Stefano Dionisi","German, English, Hungarian","Germany, Hungary",7 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.9,"6,134",tt0155722,movie,12 Sep 2006,"$223,827",Menemsha,N/A,b'Men.',"b'$585,604'",b'16',"b'$7,102'",b'1',b'6/20/2003'
Gloria,2013,R,09 May 2013,110 min,"Comedy, Drama, Romance",Sebastián Lelio,"Sebastián Lelio (screenplay), Gonzalo Maza (screenplay)","Paulina García, Sergio Hernández, Diego Fontecilla, Fabiola Zamora","Spanish, English","Chile, Spain",19 wins & 16 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,6.7,"6,643",tt2425486,movie,28 Apr 2014,"$1,587,655",Roadside Attractions,http://gloriamovie.com/,b'Col.',"b'$4,059,673'",b'n/a',"b'$33,767'",b'1',b'10/1/1980'
Gloria,2013,R,09 May 2013,110 min,"Comedy, Drama, Romance",Sebastián Lelio,"Sebastián Lelio (screenplay), Gonzalo Maza (screenplay)","Paulina García, Sergio Hernández, Diego Fontecilla, Fabiola Zamora","Spanish, English","Chile, Spain",19 wins & 16 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,6.7,"6,643",tt2425486,movie,28 Apr 2014,"$1,587,655",Roadside Attractions,http://gloriamovie.com/,b'Sony',"b'$4,197,729'","b'1,527'","b'$2,143,089'","b'1,527'",b'1/22/1999'
Glory,1989,R,16 Feb 1990,122 min,"Biography, Drama, History",Edward Zwick,"Kevin Jarre (screenplay), Lincoln Kirstein (book), Peter Burchard (book), Robert Gould Shaw (letters)","Matthew Broderick, Denzel Washington, Cary Elwes, Morgan Freeman",English,USA,Won 3 Oscars. Another 11 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}]",N/A,7.9,"107,605",tt0097441,movie,01 Jan 1998,N/A,TriStar,N/A,b'TriS',"b'$26,828,365'",b'811',"b'$63,661'",b'3',b'12/14/1989'
Glory Daze,1995,R,27 Sep 1996,100 min,Comedy,Rich Wilkes,Rich Wilkes,"Ben Affleck, Sam Rockwell, Megan Ward, French Stewart",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,"3,084",tt0116422,movie,11 Feb 2003,N/A,Sony Pictures Home Entertainment,N/A,b'7Art',"b'$15,134'",b'n/a',b'n/a',b'n/a',b'9/27/1996'
Glory Road,2006,PG,13 Jan 2006,118 min,"Biography, Drama, Sport",James Gartner,"Christopher Cleveland, Bettina Gilois","Josh Lucas, Derek Luke, Austin Nichols, Jon Voight",English,USA,2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.2,"37,270",tt0385726,movie,N/A,N/A,N/A,N/A,b'BV',"b'$42,647,449'","b'2,397'","b'$13,594,734'","b'2,222'",b'1/13/2006'
GMO OMG,2013,N/A,13 Sep 2013,90 min,Documentary,Jeremy Seifert,N/A,"Michael Adam, Cary Fowler, Don Grimes, Hans R. Herren","English, French","USA, Haiti, Norway",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.5,"1,222",tt2461034,movie,22 Jul 2014,"$39,901",Submarine Deluxe,http://www.gmofilm.com/,b'SD',"b'$47,558'",b'9',"b'$15,100'",b'1',b'9/13/2013'
Go,1999,R,09 Apr 1999,102 min,"Comedy, Crime",Doug Liman,John August,"Katie Holmes, Sarah Polley, Suzanne Krull, Desmond Askew",English,USA,5 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.3,"61,583",tt0139239,movie,24 Aug 1999,N/A,Columbia Pictures,http://www.spe.sony.com/movies/go/index.html,b'Sony',"b'$16,943,454'","b'1,563'","b'$4,706,795'","b'1,563'",b'4/9/1999'
Go Fish,1994,R,08 Jul 1994,83 min,"Drama, Romance",Rose Troche,"Rose Troche, Guinevere Turner","V.S. Brodie, Guinevere Turner, T. Wendy McMillan, Migdalia Melendez",English,USA,4 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}]",N/A,5.6,"1,743",tt0109913,movie,24 Jul 2001,N/A,Hallmark Entertainment,N/A,b'Gold.',"b'$2,405,285'",b'n/a',b'n/a',b'n/a',b'Jul 1994'
Go for It,1983,N/A,N/A,107 min,"Action, Adventure, Comedy",Enzo Barboni,Marco Barboni,"Terence Hill, Bud Spencer, Buffy Dee, David Huddleston","Italian, English","Italy, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"6,775",tt0085601,movie,20 Sep 2011,"$100,000",Lionsgate Films,http://www.goforitmovie.com/,b'LGF',"b'$180,237'",b'218',"b'$119,714'",b'218',b'5/13/2011'
Go for Sisters,2013,UNRATED,11 Mar 2013,123 min,"Crime, Drama, Thriller",John Sayles,John Sayles,"LisaGay Hamilton, Edward James Olmos, Yolonda Ross, Hilary Barraford","English, Spanish",USA,1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.4,424,tt2247432,movie,18 Aug 2014,"$55,963",Variance Films,http://goforsistersmovie.com/,b'Vari.',"b'$70,495'",b'12',"b'$6,001'",b'2',b'11/8/2013'
Go for Zucker,2004,UNRATED,06 Jan 2005,95 min,Comedy,Dani Levy,"Dani Levy, Holger Franke","Henry Hübchen, Hannelore Elsner, Udo Samel, Golda Tencer",German,Germany,8 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.8,"2,526",tt0416331,movie,19 Sep 2006,N/A,First Run Features,http://firstrunfeatures.com/goforzucker.html,b'FRun',"b'$87,490'",b'7',"b'$2,130'",b'2',b'12/9/2005'
Go Go Tales,2007,UNRATED,07 Jan 2011,96 min,"Comedy, Drama",Abel Ferrara,"Abel Ferrara, Scott Pardo (screenplay)","Willem Dafoe, Bob Hoskins, Matthew Modine, Asia Argento",English,"Italy, USA",3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,5.7,"1,056",tt0393329,movie,N/A,N/A,IFC First Take,http://www.bellatrixmedia.com/,b'IFC',b'n/a',b'n/a',b'n/a',b'n/a',b'2008'
Go Goa Gone,2013,NOT RATED,10 May 2013,111 min,"Action, Adventure, Comedy","Krishna D.K., Raj Nidimoru","Krishna D.K. (story and screenplay), Kunal Khemu (dialogue), Sita Menon (dialogue), Sita Menon (story and screenplay), Raj Nidimoru (story and screenplay), Raja Sen (additional dialogue)","Saif Ali Khan, Kunal Khemu, Vir Das, Anand Tiwari",Hindi,India,1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"10,324",tt2436516,movie,N/A,N/A,Eros International,http://www.gogoagonethefilm.com/,b'Eros',"b'$298,457'",b'92',"b'$170,044'",b'92',b'5/10/2013'
Where Do We Go Now?,2011,PG-13,14 Sep 2011,110 min,"Comedy, Drama",Nadine Labaki,"Thomas Bidegain (collaboration), Rodney El Haddad, Bassam Habib, Jihad Hojeily, Nadine Labaki","Claude Baz Moussawbaa, Layla Hakim, Nadine Labaki, Yvonne Maalouf","Arabic, Russian, English","France, Lebanon, Egypt, Italy",8 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.5,"8,963",tt1772424,movie,11 Sep 2012,"$531,813",Sony Pictures Classics,http://www.sonyclassics.com/wheredowegonow/,b'Gram.',"b'$25,695'",b'3',"b'$3,657'",b'1',b'5/1/1998'
Go Tigers!,2001,R,20 Jan 2001,103 min,"Documentary, Sport",Kenneth A. Carlson,Kenneth A. Carlson,"Dave Irwin, Ellery Moore, Joe Paterno, Danny Studer",English,USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.4,764,tt0270971,movie,24 Sep 2002,N/A,IFC Films,http://www.gotigersfilm.com,b'IFC',"b'$151,779'",b'61',"b'$64,479'",b'61',b'9/21/2001'
The Go-Getter,2007,R,22 Jan 2007,93 min,"Comedy, Drama",Martin Hynes,Martin Hynes,"Lou Taylor Pucci, Zooey Deschanel, M. Ward, Judy Greer","English, Spanish",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.7,"4,754",tt0479289,movie,21 Oct 2008,N/A,Peace Arch Entertainment,http://myspace.com/thegogetterfilm,b'PArch',"b'$11,931'",b'5',"b'$11,931'",b'5',b'6/6/2008'
Goal! The Dream Begins,2005,PG-13,12 May 2006,118 min,"Drama, Romance, Sport",Danny Cannon,"Mike Jefferies (story), Adrian Butchart (screenplay), Dick Clement (screenplay), Ian La Frenais (screenplay), Mike Jefferies (screenplay)","Leonardo Guerra, Tony Plana, Miriam Colon, Kuno Becker","English, Spanish","USA, UK",1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.7,"53,985",tt0380389,movie,12 Sep 2006,"$4,205,160",Buena Vista Pictures,http://www.goalthemovie.com,b'BV',"b'$4,283,255'","b'1,007'","b'$1,921,838'","b'1,007'",b'5/12/2006'
Goat,2016,R,23 Sep 2016,96 min,Drama,Andrew Neel,"David Gordon Green, Brad Land (memoir), Andrew Neel, Mike Roberts","Ben Schnetzer, Nick Jonas, Gus Halper, Danny Flaherty",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,5.7,"4,468",tt4437216,movie,23 Sep 2016,"$23,020",Killer Films,N/A,b'TFA',"b'$23,020'",b'20',"b'$23,020'",b'20',b'9/23/2016'
Goats,2012,R,10 Aug 2012,94 min,Comedy,Christopher Neil,"Mark Poirier (novel), Mark Poirier (screenplay)","David Duchovny, Vera Farmiga, Graham Phillips, Justin Kirk",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.9,"4,546",tt1577052,movie,11 Sep 2012,N/A,Image Entertainment,http://www.watchimage.com/goats,b'Imag.',b'n/a',b'n/a',b'n/a',b'n/a',b'8/10/2012'
GoBots: Battle of the Rock Lords,1986,G,21 Mar 1986,75 min,"Animation, Action, Adventure","Don Lusk, Ray Patterson, Alan Zaslove",Jeff Segal,"Roddy McDowall, Telly Savalas, Margot Kidder, Michael Bell",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}]",N/A,5.8,391,tt0091123,movie,N/A,N/A,Hanna-Barbera Productions,N/A,b'Atl',"b'$1,338,264'","b'1,045'","b'$531,905'","b'1,045'",b'3/21/1986'
God and Gays: Bridging the Gap,2006,NOT RATED,06 Mar 2006,90 min,Documentary,Luane Beck,Luane Beck,"Luane Beck, Darlene Bogle, Peggy Campolo, Kim Clark",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,26,tt0790675,movie,09 Dec 2008,N/A,N/A,N/A,b'Indic.',"b'$5,095'",b'2',"b'$1,460'",b'2',b'10/24/2008'
God Bless America,2011,R,31 May 2012,105 min,Comedy,Bobcat Goldthwait,Bobcat Goldthwait,"Joel Murray, Tara Lynne Barr, Melinda Page Hamilton, Mackenzie Brooke Smith",English,USA,5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.2,"63,261",tt1912398,movie,03 Jul 2012,"$77,301",Magnolia Pictures,http://www.magnetreleasing.com/godblessamerica/,b'Magn.',"b'$122,550'",b'15',"b'$27,308'",b'14',b'5/11/2012'
God Grew Tired of Us,2006,PG,12 Jan 2007,89 min,Documentary,"Christopher Dillon Quinn, Tommy Walker(co-director)",Christopher Dillon Quinn,"Panther Bior, John Bul Dau, Nicole Kidman, Daniel Abol Pach",English,USA,6 wins.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,8.0,"2,554",tt0301555,movie,14 Aug 2007,"$113,000",Newmarket Films,http://www.godgrewtiredofus.com/,b'NM',"b'$301,447'",b'10',"b'$21,858'",b'2',b'1/12/2007'
God Help the Girl,2014,UNRATED,05 Sep 2014,112 min,"Drama, Musical, Romance",Stuart Murdoch,Stuart Murdoch (screenplay),"Emily Browning, Olly Alexander, Hannah Murray, Pierre Boulanger",English,UK,3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.4,"7,331",tt2141751,movie,14 Apr 2015,N/A,Amplify,http://www.godhelpthegirl.com/,b'Ampl.',"b'$102,757'",b'59',"b'$11,330'",b'2',b'9/5/2014'
