Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
The Brainwashing of My Dad,2015,N/A,18 Mar 2016,90 min,Documentary,Jen Senko,"Melodie Bryant, Fiore Derosa, Kala Mandrake, Jen Senko","Eric Boehlert, David Brock, Noam Chomsky, Jeff Cohen",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,390,tt3771626,movie,N/A,N/A,N/A,N/A,b'JSenko',"b'$7,028'",b'2',b'n/a',b'n/a',b'3/18/2016'
Brake,2012,R,17 May 2012,92 min,Thriller,Gabe Torres,Timothy Mannion,"Stephen Dorff, Chyler Leigh, JR Bourne, Tom Berenger",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.1,"10,490",tt1990181,movie,24 Jul 2012,"$4,330",IFC Films,http://www.ifcfilms.com/films/brake,b'IFC',"b'$4,876'",b'2',"b'$4,330'",b'2',b'3/21/2012'
Bram Stoker's Dracula,1992,R,13 Nov 1992,128 min,Horror,Francis Ford Coppola,"Bram Stoker (novel), James V. Hart (screenplay)","Gary Oldman, Winona Ryder, Anthony Hopkins, Keanu Reeves","English, Romanian, Greek, Bulgarian, Latin",USA,Won 3 Oscars. Another 15 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.5,"156,106",tt0103874,movie,07 Oct 1997,N/A,Columbia Pictures,N/A,b'Col.',"b'$82,522,790'","b'2,491'","b'$30,521,679'","b'2,491'",b'11/13/1992'
Bran Nue Dae,2009,PG-13,14 Jan 2010,85 min,"Comedy, Drama, Musical",Rachel Perkins,"Jimmy Chi (stage musical), Kuckles (stage musical), Patrick Duttoo Bin Amat (stage musical), Garry Gower (stage musical), Michael Manolis Mavromatis (stage musical), Stephen Pigram (stage musical), Reg Cribb (screenplay), Rachel Perkins (screenplay), Jimmy Chi (screenplay), Adrian Russell Wills","Rocky McKenzie, Jessica Mauboy, Ernie Dingo, Missy Higgins",English,Australia,3 wins & 17 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.3,"1,496",tt1148165,movie,13 Sep 2011,"$100,000",Mayfan,http://www.brannuedaemovie.com/,b'Free',"b'$113,568'",b'55',"b'$23,527'",b'16',b'9/10/2010'
The Brand New Testament,2015,NOT RATED,01 Sep 2015,114 min,"Comedy, Fantasy",Jaco Van Dormael,"Thomas Gunzig (scenario), Jaco Van Dormael (scenario)","Pili Groyne, Benoît Poelvoorde, Catherine Deneuve, François Damiens","French, German","Belgium, France, Luxembourg",Nominated for 1 Golden Globe. Another 11 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.1,"21,318",tt3792960,movie,07 Mar 2017,"$89,182",Music Box Films,http://www.le-pacte.com/france/prochainement/detail/le-tout-nouveau-testament/,b'MBox',"b'$127,910'",b'17',"b'$10,422'",b'6',b'12/9/2016'
Brand Upon the Brain!,2006,NOT RATED,24 Sep 2008,95 min,"Comedy, Fantasy",Guy Maddin,"Guy Maddin, Louis Negin (narration), George Toles","Gretchen Krich, Sullivan Brown, Maya Lawson, Katherine E. Scharhon",English,"Canada, USA",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.5,"2,977",tt0443455,movie,12 Aug 2008,"$201,013",Vitagraph Films,http://www.branduponthebrain.com/,b'Vita.',"b'$263,200'",b'7',"b'$46,412'",b'1',b'5/9/2007'
Branded,2012,R,07 Sep 2012,106 min,"Drama, Fantasy, Thriller","Jamie Bradshaw, Alexander Dulerayn","Jamie Bradshaw, Alexander Dulerayn","Ed Stoppard, Leelee Sobieski, Jeffrey Tambor, Max von Sydow","English, Russian","USA, Russia",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20,4.7,"8,128",tt1368440,movie,15 Jan 2013,"$353,468",Barbossa/Roadside Attraction,http://brandedmovie.com/,b'RAtt.',"b'$353,513'",b'307',"b'$240,589'",b'307',b'9/7/2012'
The Brandon Teena Story,1998,N/A,23 Sep 1998,89 min,"Documentary, Biography","Susan Muska, Gréta Olafsdóttir",N/A,"Daphne, Reanna, Gina, Shaun",English,USA,4 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,7.3,851,tt0144801,movie,25 Jan 2000,N/A,Bless Bless Productions,N/A,b'Zeit.',"b'$92,113'",b'2',"b'$11,281'",b'1',b'9/23/1998'
Brannigan,1975,PG,26 Mar 1975,111 min,"Action, Comedy, Crime",Douglas Hickox,"Christopher Trumbo (screenplay), Michael Butler (screenplay), William P. McGivern (screenplay), William W. Norton (screenplay), Christopher Trumbo (story), Michael Butler (story)","John Wayne, Richard Attenborough, Judy Geeson, Mel Ferrer",English,"UK, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}]",N/A,6.1,"4,105",tt0072732,movie,02 Oct 2001,N/A,MGM Home Entertainment,N/A,b'UA',b'n/a',b'n/a',b'n/a',b'n/a',b'3/26/1975'
Brass Target,1978,PG,02 Mar 1979,111 min,"Action, Drama, Mystery",John Hough,"Frederick Nolan (novel), Alvin Boretz","Sophia Loren, John Cassavetes, George Kennedy, Robert Vaughn",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,873,tt0077272,movie,24 Jul 2012,N/A,MGM,N/A,b'MGM',"b'$5,011,158'",b'334',"b'$354,797'",b'334',b'12/22/1978'
The Brass Teapot,2012,R,15 Apr 2013,101 min,"Comedy, Fantasy, Thriller",Ramaa Mosley,"Tim Macy (screenplay), Ramaa Mosley (story), Tim Macy (story)","Juno Temple, Michael Angarano, Alexis Bledel, Billy Magnussen",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.4,"12,777",tt1935902,movie,18 Jun 2013,N/A,Magnolia Pictures,http://www.magpictures.com/thebrassteapot/,b'Magn.',"b'$6,997'",b'2',"b'$4,468'",b'2',b'4/5/2013'
Brassed Off,1996,R,23 May 1997,103 min,"Comedy, Drama, Romance",Mark Herman,Mark Herman,"Pete Postlethwaite, Tara Fitzgerald, Ewan McGregor, Stephen Tompkinson",English,"UK, USA",Nominated for 1 BAFTA Film Award. Another 10 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.1,"16,660",tt0115744,movie,25 Feb 1998,N/A,Miramax Films,N/A,b'Mira.',"b'$2,576,331'",b'231',"b'$52,534'",b'12',b'5/23/1997'
Bratz,2007,PG,03 Aug 2007,110 min,"Comedy, Family, Music",Sean McNamara,"Susan Estelle Jansen (screenplay), Adam De La Peña (story), David Eilenberg (story)","Logan Browning, Janel Parrish, Nathalia Ramos, Skyler Shaye","English, Spanish",USA,5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '2.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21,2.9,"15,568",tt0804452,movie,27 Nov 2007,"$9,882,053",Lions Gate Films,http://www.thebratzfilm.com,b'LGF',"b'$10,010,209'","b'1,509'","b'$4,208,455'","b'1,509'",b'8/3/2007'
Brave,2012,PG,22 Jun 2012,93 min,"Animation, Adventure, Comedy","Mark Andrews, Brenda Chapman, Steve Purcell(co-director)","Brenda Chapman (story by), Mark Andrews (screenplay by), Steve Purcell (screenplay by), Brenda Chapman (screenplay by), Irene Mecchi (screenplay by)","Kelly Macdonald, Billy Connolly, Emma Thompson, Julie Walters",English,USA,Won 1 Oscar. Another 18 wins & 48 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.2,"303,208",tt1217209,movie,13 Nov 2012,"$237,282,182",Walt Disney Pictures,http://disney.go.com/brave/?cmp=wdsmp_brv_url_dcombrave,b'BV',"b'$237,283,207'","b'4,164'","b'$66,323,594'","b'4,164'",b'6/22/2012'
A Brave Heart: The Lizzie Velasquez Story,2015,PG-13,25 Sep 2015,78 min,"Documentary, Biography, Family",Sara Hirsh Bordo,Michael Campo,Lizzie Velasquez,"English, Spanish",USA,5 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.2,362,tt3735302,movie,N/A,N/A,Cinedigm,http://www.abraveheartfilm.com/,b'Cdgm.',b'n/a',b'n/a',b'n/a',b'n/a',b'9/25/2015'
Brave New Jersey,2016,TV-MA,04 Aug 2017,86 min,Comedy,Jody Lambert,"Michael Dowling, Jody Lambert","Anna Camp, Sam Jaeger, Raymond J. Barry, Tony Hale",English,USA,4 wins.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.3,164,tt4660172,movie,04 Aug 2017,"$14,105",Gravitas Ventures,N/A,b'Grav.',"b'$16,544'",b'14',"b'$13,437'",b'14',b'8/4/2017'
The Brave One,2007,R,14 Sep 2007,122 min,"Crime, Drama, Thriller",Neil Jordan,"Roderick Taylor (screenplay), Bruce A. Taylor (screenplay), Cynthia Mort (screenplay), Roderick Taylor (story), Bruce A. Taylor (story)","Jodie Foster, Terrence Howard, Nicky Katt, Naveen Andrews",English,USA,Nominated for 1 Golden Globe. Another 1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.8,"52,985",tt0476964,movie,05 Feb 2008,"$36,800,000",Warner Bros. Pictures,http://www.thebraveone.com/,b'WB',"b'$36,793,804'","b'2,837'","b'$13,471,488'","b'2,755'",b'9/14/2007'
Braveheart,1995,R,24 May 1995,178 min,"Biography, Drama, History",Mel Gibson,Randall Wallace,"James Robinson, Sean Lawlor, Sandy Nelson, James Cosmo","English, French, Latin, Scottish Gaelic",USA,Won 5 Oscars. Another 26 wins & 28 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,8.4,"808,612",tt0112573,movie,29 Aug 2000,N/A,Paramount Pictures,N/A,b'Par.',"b'$75,609,945'","b'2,037'","b'$9,938,276'","b'2,035'",b'5/24/1995'
Brazil,1985,R,18 Dec 1985,132 min,"Drama, Sci-Fi",Terry Gilliam,"Terry Gilliam (screenplay), Tom Stoppard (screenplay), Charles McKeown (screenplay)","Jonathan Pryce, Robert De Niro, Katherine Helmond, Ian Holm",English,UK,Nominated for 2 Oscars. Another 8 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.0,"162,991",tt0088846,movie,31 Mar 1998,N/A,Universal Pictures,N/A,b'Uni.',"b'$9,929,135'",b'173',"b'$30,099'",b'1',b'12/18/1985'
Breach,2007,PG-13,16 Feb 2007,110 min,"Biography, Crime, Drama",Billy Ray,"Adam Mazer (screenplay), William L. Rotko (screenplay), Billy Ray (screenplay), Adam Mazer (story), William L. Rotko (story)","Chris Cooper, Ryan Phillippe, Laura Linney, Caroline Dhavernas","English, Russian, Arabic, Latin",USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.0,"53,832",tt0401997,movie,12 Jun 2007,"$32,958,840",Universal Studios,http://www.breachmovie.net,b'Uni.',"b'$33,231,264'","b'1,505'","b'$10,504,990'","b'1,489'",b'2/16/2007'
Bread and Roses,2000,R,25 Oct 2000,110 min,Drama,Ken Loach,Paul Laverty (screenplay),"Pilar Padilla, Adrien Brody, Elpidia Carrillo, Jack McGee","English, Spanish","UK, France, Germany, Spain, Italy, Switzerland",5 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.1,"4,765",tt0212826,movie,27 Nov 2001,N/A,Lions Gate Releasing,http://www.breadandrosesthemovie.com,b'Lions',"b'$533,479'",b'39',"b'$49,662'",b'34',b'5/11/2001'
Bread and Tulips,2000,PG-13,02 Nov 2001,114 min,"Comedy, Romance",Silvio Soldini,"Silvio Soldini (story), Doriana Leondeff (story), Silvio Soldini (screenplay), Doriana Leondeff (screenplay)","Licia Maglietta, Bruno Ganz, Giuseppe Battiston, Antonio Catania",Italian,"Italy, Switzerland",32 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.4,"8,217",tt0237539,movie,26 Mar 2002,"$3,449,764",First Look Pictures,http://www.breadandtulipsthemovie.com,b'First',"b'$5,318,679'",b'84',"b'$32,933'",b'1',b'7/27/2001'
"The Bread, My Sweet",2001,PG-13,01 Feb 2001,105 min,"Drama, Romance",Melissa Martin,Melissa Martin,"Scott Baio, John Seitz, Kim Martin, Zachary Mott","English, Italian",USA,5 wins.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.7,812,tt0281680,movie,03 Feb 2004,N/A,Screen Media,http://www.whoknewproductions.com,b'Pan.',"b'$1,023,156'",b'8',"b'$3,376'",b'2',b'1/18/2001'
The Break,1997,R,20 Feb 1998,96 min,"Drama, Romance, Thriller",Robert Dornhelm,"Ronan Bennett (screenplay), Stephen Rea (idea by)","Stephen Rea, Alfred Molina, Rosana Pastor, Brendan Gleeson","English, Irish, Spanish","UK, Spain, Germany, Ireland, Japan",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,309,tt0116379,movie,N/A,N/A,Castle Hill Productions,N/A,b'Castle',"b'$14,760'",b'1',"b'$5,975'",b'1',b'2/20/1998'
Break Ke Baad,2010,N/A,26 Nov 2010,118 min,"Comedy, Drama, Romance",Danish Aslam,"Danish Aslam (story), Vishal Dadlani (lyrics), Prasoon Joshi (lyrics), Renuka Kunzru (story,  screenplay & dialogue)","Deepika Padukone, Imran Khan, Lillete Dubey, Sharmila Tagore","Hindi, English",India,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.1,"3,292",tt1578261,movie,04 Apr 2011,N/A,Reliance Big Pictures,http://www.bkbthefilm.com/,b'Relbig.',"b'$427,628'",b'85',"b'$194,737'",b'85',b'11/24/2010'
Break of Hearts,1935,APPROVED,31 May 1935,78 min,"Drama, Romance",Philip Moeller,"Sarah Y. Mason (screen play), Victor Heerman (screen play), Anthony Veiller (screen play), Lester Cohen (story)","Katharine Hepburn, Charles Boyer, John Beal, Jean Hersholt",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,352,tt0026134,movie,20 Apr 2009,N/A,Warner Bros,N/A,b'RKO',b'n/a',b'n/a',b'n/a',b'n/a',b'5/31/1935'
The Break-Up,2006,PG-13,02 Jun 2006,106 min,"Comedy, Drama, Romance",Peyton Reed,"Jeremy Garelick (screenplay), Jay Lavender (screenplay), Vince Vaughn (story), Jeremy Garelick (story), Jay Lavender (story)","Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser",English,USA,2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.8,"108,456",tt0452594,movie,17 Oct 2006,"$118,683,135",Universal Pictures,http://www.thebreakupmovie.net,b'Uni.',"b'$118,703,275'","b'3,146'","b'$39,172,785'","b'3,070'",b'6/2/2006'
Breakdown,1997,R,02 May 1997,93 min,"Action, Crime, Drama",Jonathan Mostow,"Jonathan Mostow (story), Jonathan Mostow (screenplay), Sam Montgomery (screenplay)","Kurt Russell, J.T. Walsh, Kathleen Quinlan, M.C. Gainey",English,USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.9,"41,033",tt0118771,movie,01 Dec 1998,N/A,Paramount Pictures,N/A,b'Par.',"b'$50,159,144'","b'2,348'","b'$12,307,128'","b'2,108'",b'5/2/1997'
Breaker Morant,1980,PG,03 Jul 1980,107 min,"Drama, History, War",Bruce Beresford,"Jonathan Hardy (screenplay by), David Stevens (screenplay by), Bruce Beresford (screenplay by), Harold Lander (story editor), Kenneth G. Ross (adapted from the play ""'Breaker' Morant"" by), Kit Denton (additional material from ""The Breaker"" by)","Edward Woodward, Jack Thompson, John Waters, Bryan Brown","English, Afrikaans",Australia,Nominated for 1 Oscar. Another 13 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.9,"10,650",tt0080310,movie,29 Jun 1999,N/A,Live Home Video,N/A,b'NW',b'n/a',b'n/a',b'n/a',b'n/a',b'5/16/1980'
The Breakfast Club,1985,R,15 Feb 1985,97 min,"Comedy, Drama",John Hughes,John Hughes,"Emilio Estevez, Paul Gleason, Anthony Michael Hall, John Kapelos",English,USA,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.9,"285,657",tt0088847,movie,02 Sep 2003,N/A,Universal Pictures,N/A,b'Uni.',"b'$45,875,171'","b'1,118'","b'$5,107,599'","b'1,071'",b'2/15/1985'
Breakfast of Champions,1999,R,18 Feb 1999,110 min,Comedy,Alan Rudolph,"Kurt Vonnegut Jr. (book), Alan Rudolph (screenplay)","Bruce Willis, Albert Finney, Nick Nolte, Barbara Hershey",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,4.6,"7,091",tt0120618,movie,30 Jun 2000,N/A,Buena Vista Pictures,N/A,b'BV',"b'$178,278'",b'11',"b'$42,326'",b'7',b'9/17/1999'
Breakfast on Pluto,2005,R,06 Jan 2006,128 min,"Comedy, Drama",Neil Jordan,"Neil Jordan, Pat McCabe, Pat McCabe (book)","Cillian Murphy, Morgan Jones, Eva Birthistle, Liam Neeson","English, Irish","Ireland, UK",Nominated for 1 Golden Globe. Another 6 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.3,"18,438",tt0411195,movie,18 Apr 2006,"$751,360",Sony Pictures Classics,http://www.sonyclassics.com/breakfastonpluto/,b'SPC',"b'$828,699'",b'125',"b'$33,279'",b'3',b'11/16/2005'
Breakfast with Curtis,2012,N/A,01 Jun 2012,84 min,Drama,Laura Colella,Laura Colella,"Jonah Parker, Theo Green, David A. Parker, Aaron Jungels",English,USA,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.8,215,tt2062497,movie,N/A,"$6,629",Abramorama Entertainment,http://www.breakfastwithcurtis.com,b'Abr.',"b'$6,629'",b'2',"b'$1,601'",b'1',b'12/4/2013'
