Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Dracula: Dead and Loving It,1995,PG-13,22 Dec 1995,88 min,"Comedy, Fantasy, Horror",Mel Brooks,"Mel Brooks (screenplay), Rudy De Luca (screenplay), Steve Haberman (screenplay), Rudy De Luca (story), Steve Haberman (story), Bram Stoker (characters)","Leslie Nielsen, Peter MacNicol, Steven Weber, Amy Yasbeck","English, German","France, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}]",N/A,5.8,"32,649",tt0112896,movie,29 Jun 2004,N/A,WARNER BROTHERS PICTURES,N/A,b'Sony',"b'$10,772,144'","b'1,425'","b'$2,708,298'","b'1,425'",b'12/22/1995'
Dracula: Pages from a Virgin's Diary,2002,NOT RATED,12 Dec 2003,73 min,"Comedy, Horror, Musical",Guy Maddin,"Bram Stoker (novel), Mark Godden (ballet Dracula)","Wei-Qiang Zhang, Tara Birtwhistle, David Moroni, CindyMarie Small",English,Canada,3 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.0,"1,668",tt0293113,movie,27 Apr 2004,N/A,Zeitgeist Film,http://www.zeitgeistfilm.com/current/dracula/dracula.html,b'Zeit.',"b'$55,365'",b'2',"b'$4,784'",b'1',b'5/14/2003'
Draft Day,2014,PG-13,11 Apr 2014,110 min,"Drama, Sport",Ivan Reitman,"Scott Rothman, Rajiv Joseph","Chris Berman, Dave Donaldson, Patrick St. Esprit, Chi McBride",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.8,"43,850",tt2223990,movie,02 Sep 2014,"$21,105,891",Summit Entertainment,http://DraftDayMovie.com,b'LG/S',"b'$28,842,237'","b'2,781'","b'$9,783,603'","b'2,781'",b'4/11/2014'
Drag Me to Hell,2009,PG-13,29 May 2009,99 min,"Horror, Thriller",Sam Raimi,"Sam Raimi, Ivan Raimi","Alison Lohman, Justin Long, Lorna Raver, Dileep Rao","English, Spanish, Hungarian, Czech",USA,7 wins & 22 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,6.6,"167,472",tt1127180,movie,13 Oct 2009,"$42,100,000",Universal Pictures,http://www.dragmetohell.net/,b'Uni.',"b'$42,100,625'","b'2,510'","b'$15,825,480'","b'2,508'",b'5/29/2009'
Dragnet,1987,PG-13,26 Jun 1987,106 min,"Comedy, Crime",Tom Mankiewicz,"Dan Aykroyd, Alan Zweibel, Tom Mankiewicz","Dan Aykroyd, Tom Hanks, Christopher Plummer, Harry Morgan",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}]",N/A,5.9,"27,486",tt0092925,movie,27 Oct 1998,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$57,387,516'","b'1,343'","b'$10,542,669'","b'1,337'",b'6/26/1987'
Enter the Dragon 2012: Third Anniversary Celebration,2012,N/A,29 Jul 2012,N/A,Action,N/A,N/A,N/A,English,USA,N/A,[],N/A,N/A,N/A,tt2797920,movie,N/A,N/A,N/A,N/A,b'RTWC',"b'$11,137'",b'14',"b'$11,137'",b'14',b'11/30/2012'
Dragon Ball Z: Battle of Gods,2013,PG,05 Aug 2014,85 min,"Animation, Action, Comedy",Masahiro Hosoda,"Akira Toriyama (manga), Akira Toriyama (original author), Yûsuke Watanabe (screenplay)","Masako Nozawa, Hiromi Tsuru, Ryô Horikawa, Masaharu Satô",Japanese,Japan,7 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"21,244",tt2263944,movie,29 Dec 2014,N/A,Screenvision,http://www.dragonballz.com,b'SV',"b'$2,553,002'",b'692',"b'$296,414'",b'62',b'8/5/2014'
Dragon Ball Z: Resurrection 'F',2015,NOT RATED,04 Aug 2015,93 min,"Animation, Action, Adventure",Tadayoshi Yamamuro,"Akira Toriyama (manga), Akira Toriyama (screenplay)","Masako Nozawa, Ryô Horikawa, Hiromi Tsuru, Masaharu Satô",Japanese,Japan,3 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,7.4,"15,168",tt3819668,movie,20 Oct 2015,N/A,FUNimation Films,http://www.dragonballz.com/resurrectionf/,b'FUN',"b'$8,008,363'",b'913',"b'$1,817,937'",b'183',b'8/4/2015'
Dragon Blade,2015,R,04 Sep 2015,127 min,"Action, Adventure, Drama",Daniel Lee,Daniel Lee,"Jackie Chan, John Cusack, Adrien Brody, Si Won Choi","Mandarin, English, Latin","China, Hong Kong",2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.1,"14,388",tt3672840,movie,22 Dec 2015,"$72,413",Lionsgate Premiere,N/A,b'LGP',"b'$74,068'",b'14',"b'$30,346'",b'14',b'9/4/2015'
Dragon Seed,1944,PASSED,01 Aug 1944,148 min,"Drama, History, War","Harold S. Bucquet, Jack Conway","Pearl S. Buck (novel), Marguerite Roberts (screenplay), Jane Murfin (screenplay)","Katharine Hepburn, Walter Huston, Aline MacMahon, Akim Tamiroff",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,903,tt0036777,movie,29 May 2007,N/A,Warner Home Video,N/A,b'MGM',b'n/a',b'n/a',b'n/a',b'n/a',b'7/20/1944'
Dragon Wars: D-War,2007,PG-13,14 Sep 2007,90 min,"Action, Drama, Fantasy",Hyung-rae Shim,Hyung-rae Shim,"Jason Behr, Amanda Brooks, Robert Forster, Craig Robinson","English, Korean",South Korea,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,3.6,"22,060",tt0372873,movie,08 Jan 2008,"$10,956,379",Sony Pictures Home Entertainment,http://www.d-war.com,b'Free',"b'$10,977,721'","b'2,277'","b'$5,041,239'","b'2,277'",b'9/14/2007'
Dragon: The Bruce Lee Story,1993,PG-13,07 May 1993,120 min,"Action, Biography, Drama",Rob Cohen,"Robert Clouse (book), Linda Lee Cadwell (book), Edward Khmara (screenplay), John Raffo (screenplay), Rob Cohen (screenplay)","Jason Scott Lee, Lauren Holly, Robert Wagner, Michael Learned","English, Cantonese",USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,7.0,"23,543",tt0106770,movie,02 Nov 2000,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$35,113,743'","b'1,985'","b'$10,019,970'","b'1,887'",b'5/7/1993'
Dragonball: Evolution,2009,PG,10 Apr 2009,85 min,"Action, Adventure, Fantasy",James Wong,"Ben Ramsey (screenplay), Akira Toriyama (novel)","Justin Chatwin, Yun-Fat Chow, Emmy Rossum, Jamie Chung","English, Japanese, Hindi","USA, Hong Kong, UK",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '2.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,2.6,"60,877",tt1098327,movie,28 Jul 2009,"$9,353,573",20th Century Fox,http://dbthemovie.com,b'Fox',"b'$9,362,785'","b'2,181'","b'$4,756,488'","b'2,181'",b'4/10/2009'
Dragonfly,2002,PG-13,22 Feb 2002,104 min,"Drama, Fantasy, Mystery",Tom Shadyac,"Brandon Camp (story), Mike Thompson (story), David Seltzer (screenplay), Brandon Camp (screenplay), Mike Thompson (screenplay)","Kevin Costner, Susanna Thompson, Joe Morton, Ron Rifkin","English, Spanish","USA, Germany",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,6.1,"33,178",tt0259288,movie,30 Jul 2002,"$30,063,805",Universal Pictures,http://www.dragonflymovie.com,b'Uni.',"b'$30,323,400'","b'2,507'","b'$10,216,025'","b'2,507'",b'2/22/2002'
DragonHeart,1996,PG-13,31 May 1996,103 min,"Action, Adventure, Fantasy",Rob Cohen,"Patrick Read Johnson (story), Charles Edward Pogue (story), Charles Edward Pogue (screenplay)","Dennis Quaid, David Thewlis, Pete Postlethwaite, Dina Meyer",English,USA,Nominated for 1 Oscar. Another 3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.4,"82,015",tt0116136,movie,24 Feb 1998,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$51,367,375'","b'2,193'","b'$15,027,150'","b'2,130'",b'5/31/1996'
Dragonslayer,1981,PG,26 Jun 1981,109 min,"Action, Adventure, Fantasy",Matthew Robbins,"Hal Barwood, Matthew Robbins","Peter MacNicol, Caitlin Clarke, Ralph Richardson, John Hallam",English,USA,Nominated for 2 Oscars. Another 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,6.7,"11,783",tt0082288,movie,21 Oct 2003,N/A,Paramount Pictures,N/A,b'Par.',"b'$14,110,013'",b'n/a',"b'$2,407,939'",b'868',b'6/26/1981'
Drama/Mex,2006,UNRATED,02 Mar 2007,93 min,Drama,Gerardo Naranjo,Gerardo Naranjo,"Fernando Becerril, Juan Pablo Castañeda, Diana García, Martha Claudia Moreno","Spanish, English",Mexico,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,5.0,"1,297",tt0808237,movie,04 Dec 2007,N/A,IFC First Take,http://www.revolcadero.com/dramamex/,b'IFC',"b'$8,628'",b'1',"b'$2,800'",b'1',b'7/11/2007'
The Draughtsman's Contract,1982,R,30 Jun 1983,108 min,"Comedy, Drama, History",Peter Greenaway,Peter Greenaway,"Anthony Higgins, Janet Suzman, Anne-Louise Lambert, Hugh Fraser","English, German, Dutch",UK,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.3,"7,508",tt0083851,movie,14 Dec 1999,N/A,Channel 4,N/A,b'MGM',"b'$2,256,246'",b'n/a',b'n/a',b'n/a',b'4/29/1983'
Drawing Restraint 9,2005,NOT RATED,29 Mar 2006,135 min,Fantasy,Matthew Barney,Matthew Barney,"Shigeru Akahori, Naomi Araki, Matthew Barney, Björk","English, Japanese, Icelandic","USA, Japan",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.6,"1,280",tt0446685,movie,N/A,N/A,IFC Films,http://www.drawingrestraint.net/,b'IFC',"b'$234,743'",b'5',"b'$18,011'",b'1',b'3/29/2006'
Dream a Little Dream,1989,PG-13,03 Mar 1989,114 min,"Comedy, Drama, Romance",Marc Rocco,"Daniel Jay Franklin (story), Daniel Jay Franklin (screenplay), Marc Rocco (screenplay), D.E. Eisenberg (screenplay)","Jason Robards, Corey Feldman, Piper Laurie, Meredith Salenger",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,5.9,"5,249",tt0097236,movie,21 Oct 2003,N/A,Vestron Video,N/A,b'Vest',"b'$5,552,441'","b'1,019'","b'$2,568,963'","b'1,019'",b'3/3/1989'
Dream Boy,2008,R,11 Dec 2008,88 min,"Drama, Romance",James Bolton,"James Bolton, Jim Grimsley (novel)","Stephan Bender, Thomas Jay Ryan, Diana Scarwid, Tom Gilroy",English,USA,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,"3,235",tt0889595,movie,N/A,N/A,Regent Releasing,http://dreamboy-themovie.com,b'Reg.',"b'$6,534'",b'1',"b'$2,243'",b'1',b'3/26/2010'
Dream for an Insomniac,1996,R,18 Apr 1996,90 min,"Romance, Comedy, Drama",Tiffanie DeBartolo,Tiffanie DeBartolo,"Ione Skye, Jennifer Aniston, Mackenzie Astin, Michael Landes",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.2,"2,420",tt0116141,movie,08 Apr 2003,N/A,Sony Pictures Entertainment,N/A,b'Lions',"b'$24,727'",b'6',"b'$6,201'",b'6',b'6/19/1998'
Dream House,2011,PG-13,30 Sep 2011,84 min,"Drama, Mystery, Thriller",Jim Sheridan,David Loucka,"Daniel Craig, Naomi Watts, Rachel Weisz, Elias Koteas",English,"USA, Canada",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,6.0,"55,123",tt1462041,movie,31 Jan 2012,"$21,300,000",Universal Pictures,http://www.dreamhousemovie.net,b'Uni.',"b'$21,302,340'","b'2,664'","b'$8,129,355'","b'2,661'",b'9/30/2011'
Dream Lover,1993,R,06 May 1994,103 min,"Drama, Mystery, Romance",Nicholas Kazan,Nicholas Kazan,"James Spader, Mädchen Amick, Fredric Lehne, Bess Armstrong","English, German",USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.2,"3,330",tt0109665,movie,26 Jul 1999,N/A,PolyGram Video,N/A,b'MGM',"b'$502,237'",b'171',"b'$202,733'",b'171',b'2/21/1986'
Dream Lover,1993,R,06 May 1994,103 min,"Drama, Mystery, Romance",Nicholas Kazan,Nicholas Kazan,"James Spader, Mädchen Amick, Fredric Lehne, Bess Armstrong","English, German",USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.2,"3,330",tt0109665,movie,26 Jul 1999,N/A,PolyGram Video,N/A,b'Gram.',"b'$256,264'",b'13',"b'$44,701'",b'6',b'5/6/1994'
The Dream Team,1989,PG-13,07 Apr 1989,113 min,"Comedy, Crime, Thriller",Howard Zieff,"Jon Connolly, David Loucka","Michael Keaton, Christopher Lloyd, Peter Boyle, Stephen Furst",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}]",N/A,6.5,"10,788",tt0097235,movie,01 Jul 2003,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$28,890,240'","b'1,459'","b'$5,704,860'","b'1,316'",b'4/7/1989'
Dream with the Fishes,1997,R,20 Jun 1997,97 min,"Comedy, Drama",Finn Taylor,"Finn Taylor (story), Jeffrey D. Brown (story), Finn Taylor (screenplay)","David Arquette, Brad Hunt, Cathy Moriarty, Kathryn Erbe",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,7.0,"1,592",tt0119019,movie,06 May 2003,N/A,3 Ring Circus Films,N/A,b'SPC',"b'$543,708'",b'32',"b'$31,777'",b'7',b'6/20/1997'
Dreamboat,1952,APPROVED,26 Jul 1952,83 min,Comedy,Claude Binyon,"Claude Binyon (screenplay), John D. Weaver (story ""Love Man"")","Clifton Webb, Ginger Rogers, Anne Francis, Jeffrey Hunter",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,458,tt0044566,movie,N/A,N/A,20th Century Fox Film Corporation,N/A,b'Strand',"b'$3,405'",b'1',"b'$2,199'",b'1',b'11/3/2017'
Dreamcatcher,2003,R,21 Mar 2003,134 min,"Drama, Horror, Sci-Fi",Lawrence Kasdan,"Stephen King (novel), William Goldman (screenplay), Lawrence Kasdan (screenplay)","Morgan Freeman, Thomas Jane, Jason Lee, Damian Lewis",English,USA,5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,5.5,"80,418",tt0285531,movie,01 Jun 2004,"$33,700,000",Warner Bros. Pictures,http://dreamcatchermovie.warnerbros.com/,b'WB',"b'$33,715,436'","b'2,945'","b'$15,027,423'","b'2,945'",b'3/21/2003'
Dreamchild,1985,PG,04 Oct 1985,94 min,"Biography, Comedy, Drama",Gavin Millar,Dennis Potter,"Coral Browne, Ian Holm, Peter Gallagher, Caris Corfman",English,UK,Nominated for 2 BAFTA Film Awards. Another 6 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.0,"1,227",tt0089052,movie,N/A,N/A,HBO Video,N/A,b'Uni.',"b'$1,215,923'",b'3',b'n/a',b'n/a',b'10/4/1985'
Dreamer: Inspired by a True Story,2005,PG,21 Oct 2005,106 min,"Drama, Family, Sport",John Gatins,John Gatins,"Kurt Russell, Dakota Fanning, Kris Kristofferson, Elisabeth Shue",English,USA,1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.9,"10,626",tt0418647,movie,21 Mar 2006,"$33,022,286",Dreamworks,http://www.dreamworks.com/Dreamer/,b'DW',"b'$32,751,093'","b'2,735'","b'$9,178,233'","b'2,007'",b'10/21/2005'
The Dreamers,2003,NC-17,20 Feb 2004,115 min,"Drama, Romance",Bernardo Bertolucci,"Gilbert Adair (screenplay), Gilbert Adair (based on the novel)","Michael Pitt, Eva Green, Louis Garrel, Anna Chancellor","English, French","UK, France, Italy",2 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.2,"90,118",tt0309987,movie,13 Jul 2004,"$2,299,636",Fox Searchlight Pictures,http://www2.foxsearchlight.com/thedreamers,b'FoxS',"b'$2,532,228'",b'116',"b'$142,632'",b'5',b'2/6/2004'
Dreamgirls,2006,PG-13,25 Dec 2006,130 min,"Drama, Music, Musical",Bill Condon,"Tom Eyen (based on the original broadway production book by), Bill Condon (screenplay)","Jamie Foxx, Beyoncé, Eddie Murphy, Danny Glover",English,USA,Won 2 Oscars. Another 66 wins & 91 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.5,"60,327",tt0443489,movie,01 May 2007,"$103,300,000",Dreamworks,http://www.dreamgirlsmovie.com/,b'P/DW',"b'$103,365,956'","b'2,797'","b'$378,950'",b'3',b'12/15/2006'
Dreaming Lhasa,2005,N/A,27 Jul 2008,90 min,"Adventure, Drama, Mystery","Ritu Sarin, Tenzing Sonam",Tenzing Sonam,"Tenzin Chokyi Gyatso, Tenzin Jigme, Jampa Kalsang, Jampa Kalsang Tamang","English, Tibetan","UK, India",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.6,203,tt0469686,movie,18 Sep 2007,N/A,First Run Features,http://www.dreaminglhasa.com/,b'FRun',"b'$21,504'",b'3',"b'$6,060'",b'1',b'4/13/2007'
Dreaming of Joseph Lees,1999,R,26 Nov 1999,92 min,"Romance, Drama",Eric Styles,Catherine Linstrum,"Rupert Graves, Samantha Morton, Nicholas Woodeson, Lee Ross",English,"USA, UK",2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.4,723,tt0144178,movie,16 May 2000,N/A,Twentieth Century Fox Home Entertainment,N/A,b'FoxS',"b'$12,044'",b'2',"b'$7,680'",b'2',b'10/29/1999'
Dreamkiller,2010,R,19 Feb 2010,110 min,Thriller,Catherine C. Pirotta,Clyde Ware,"Dario Deak, John Savage, Tyrone Power Jr., Penny Vital",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,103,tt0818098,movie,01 Aug 2010,N/A,Delaware Pictures,http://www.delawarepictures.net/dreamkiller/default.html,b'Del.',"b'$15,514'",b'3',b'$861',b'3',b'2/19/2010'
