Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
That Evening Sun,2009,PG-13,16 Mar 2009,109 min,Drama,Scott Teems,"Scott Teems (screenplay), William Gay (short story ""I Hate to See That Evening Sun Go Down"")","Hal Holbrook, Ray McKinnon, Walton Goggins, Mia Wasikowska",English,USA,11 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.1,"2,377",tt1114680,movie,01 Apr 2010,"$83,803",Freestyle Releasing,http://www.thateveningsun.com/,b'Free',"b'$281,350'",b'10',"b'$7,330'",b'1',b'11/6/2009'
That Man from Rio,1964,NOT RATED,05 Feb 1964,112 min,"Action, Adventure, Comedy",Philippe de Broca,"Jean-Paul Rappeneau (screenplay), Ariane Mnouchkine (screenplay), Daniel Boulanger (screenplay), Philippe de Broca (screenplay), Jean-Paul Rappeneau (adaptation), Ariane Mnouchkine (adaptation), Daniel Boulanger (adaptation), Philippe de Broca (adaptation), Daniel Boulanger (dialogue)","Jean-Paul Belmondo, Françoise Dorléac, Jean Servais, Roger Dumas","French, English, Portuguese","France, Italy",Nominated for 1 Oscar. Another 1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,7.1,"3,433",tt0058203,movie,01 Feb 1994,N/A,United Artists,http://www.cohenmedia.net/,b'Cohen',"b'$35,144'",b'2',b'n/a',b'n/a',b'8/22/2014'
That Man: Peter Berlin,2005,UNRATED,28 Apr 2005,81 min,"Documentary, Biography",Jim Tushinski,N/A,"Peter Berlin, Armistead Maupin, John Waters, Jack Wrangler","English, English, French, Spanish, Portuguese, German","USA, Canada",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.0,335,tt0450334,movie,13 Jun 2006,N/A,Gorilla Factory Productions,http://www.thatmanpeterberlin.com/,b'Gori.',"b'$55,398'",b'1',"b'$7,511'",b'1',b'1/13/2006'
That Midnight Kiss,1949,APPROVED,20 Jan 1950,96 min,"Musical, Romance",Norman Taurog,"Bruce Manning (screenplay), Tamara Hovey (screenplay)","Kathryn Grayson, José Iturbi, Ethel Barrymore, Mario Lanza","English, Italian",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,404,tt0041956,movie,31 Jul 2007,N/A,MGM,N/A,b'MGM',b'n/a',b'n/a',b'n/a',b'n/a',b'9/22/1949'
That Night,1992,PG-13,06 Aug 1993,89 min,"Drama, Romance",Craig Bolotin,"Alice McDermott (novel), Craig Bolotin (screenplay)","C. Thomas Howell, Juliette Lewis, Helen Shaver, Eliza Dushku",English,"France, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,6.7,"1,801",tt0105572,movie,09 Feb 1994,N/A,Warner Home Video,N/A,b'WB',"b'$20,194'",b'n/a',b'n/a',b'n/a',b'8/6/1993'
That Night in Rio,1941,APPROVED,11 Apr 1941,91 min,"Comedy, Musical",Irving Cummings,"George Seaton (screen play), Bess Meredyth (screen play), Hal Long (screen play), Samuel Hoffenstein (additional dialogue), Rudolph Lothar (based on a play by), Hans Adler (based on a play by), Jessie Ernst (adapted by)","Alice Faye, Don Ameche, Carmen Miranda, S.Z. Sakall","English, Portuguese",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,557,tt0034273,movie,20 Feb 2007,N/A,Twentieth Century Fox,N/A,b'Fox',b'n/a',b'n/a',b'n/a',b'n/a',b'4/11/1941'
That Old Feeling,1997,PG-13,04 Apr 1997,105 min,"Comedy, Romance",Carl Reiner,Leslie Dixon,"Bette Midler, Dennis Farina, Paula Marshall, Gail O'Grady",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",N/A,6.1,"3,105",tt0120318,movie,28 Apr 1998,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$16,574,176'","b'1,599'","b'$5,103,075'","b'1,575'",b'4/4/1997'
That Sugar Film,2014,NOT RATED,31 Jul 2015,90 min,Documentary,Damon Gameau,Damon Gameau,"Damon Gameau, Hugh Jackman, Milla Bakaitis, Richard Davies",English,Australia,3 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.4,"6,334",tt3892434,movie,01 Sep 2015,N/A,Samuel Goldwyn Films,http://www.thatsugarfilm.com/,b'Gold.',"b'$3,500'",b'10',"b'$3,500'",b'10',b'7/31/2015'
That Thing You Do!,1996,PG,04 Oct 1996,108 min,"Comedy, Drama, Music",Tom Hanks,Tom Hanks,"Tom Everett Scott, Liv Tyler, Johnathon Schaech, Steve Zahn",English,USA,Nominated for 1 Oscar. Another 3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.9,"53,572",tt0117887,movie,05 Jun 2001,N/A,20th Century Fox,N/A,b'Fox',"b'$25,857,416'","b'1,887'","b'$6,208,595'","b'1,870'",b'10/4/1996'
That Touch of Mink,1962,APPROVED,24 Apr 1962,99 min,"Comedy, Romance",Delbert Mann,"Stanley Shapiro, Nate Monaster","Cary Grant, Doris Day, Gig Young, Audrey Meadows",English,USA,Nominated for 3 Oscars. Another 6 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}]",N/A,6.7,"7,048",tt0056575,movie,18 Sep 2001,N/A,Universal,N/A,b'Uni.',b'n/a',b'n/a',b'n/a',b'n/a',b'6/14/1962'
That Was Then... This Is Now,1985,R,08 Nov 1985,102 min,"Crime, Drama",Christopher Cain,"S.E. Hinton (novel), Emilio Estevez (screenplay)","Emilio Estevez, Craig Sheffer, Larry B. Scott, Matthew Dudley",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,6.2,"1,825",tt0090151,movie,14 Oct 2003,N/A,Paramount Home Video,N/A,b'Par.',"b'$8,630,068'",b'800',"b'$2,502,780'",b'800',b'11/8/1985'
That's Dancing!,1985,G,18 Jan 1985,105 min,"Documentary, Musical",Jack Haley Jr.,Jack Haley Jr.,"Mikhail Baryshnikov, Ray Bolger, Sammy Davis Jr., Gene Kelly",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,773,tt0090152,movie,24 Jul 2007,N/A,MGM Home Entertainment,N/A,b'MGM',"b'$4,210,938'",b'906',"b'$1,506,802'",b'906',b'1/18/1985'
That's Entertainment!,1974,G,21 Jun 1974,135 min,"Documentary, Family, Musical",Jack Haley Jr.,Jack Haley Jr.,"Fred Astaire, Bing Crosby, Gene Kelly, Peter Lawford",English,USA,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.7,"4,126",tt0072272,movie,12 Oct 2004,N/A,MGM Home Entertainment,N/A,b'MGM',"b'$26,890,200'",b'n/a',b'n/a',b'n/a',b'5/18/1974'
That's Entertainment! III,1994,G,01 Jul 1994,113 min,"Documentary, Family, Musical","Bud Friedgen, Michael J. Sheridan","Bud Friedgen, Michael J. Sheridan","June Allyson, Cyd Charisse, Lena Horne, Howard Keel",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.6,"1,193",tt0111408,movie,12 Oct 2004,N/A,WARNER BROTHERS PICTURES,N/A,b'MGM',"b'$280,163'",b'6',"b'$36,220'",b'2',b'5/6/1994'
That's Life,2005–2007,N/A,28 Feb 2005,25 min,Romance,N/A,N/A,"Wilhelm Manske, Lara-Isabelle Rentinck, Alexandra Neldel, George Hubertus Regout",German,Germany,3 wins.,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",N/A,3.8,357,tt0447812,series,,,,,b'Col.',"b'$4,079,895'",b'700',"b'$1,444,284'",b'700',b'9/26/1986'
That's My Boy,2012,R,15 Jun 2012,116 min,Comedy,Sean Anders,David Caspe,"Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice",English,USA,5 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.6,"76,309",tt1232200,movie,16 Oct 2012,"$36,900,000",Sony Pictures,http://thatsmyboy-movie.com/,b'Sony',"b'$36,931,089'","b'3,030'","b'$13,453,714'","b'3,030'",b'6/15/2012'
Theeb,2014,NOT RATED,19 Mar 2015,100 min,"Adventure, Drama, Thriller",Naji Abu Nowar,"Naji Abu Nowar, Bassel Ghandour","Jacir Eid Al-Hwietat, Hassan Mutlag Al-Maraiyeh, Hussein Salameh Al-Sweilhiyeen, Jack Fox",Arabic,"United Arab Emirates, Qatar, Jordan, UK",Nominated for 1 Oscar. Another 10 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.2,"7,770",tt3170902,movie,17 May 2016,"$128,430",Noor Pictures,http://theeb-filmmovement.tumblr.com/,b'FM',"b'$283,024'",b'27',"b'$9,181'",b'3',b'11/6/2015'
Their Finest,2016,R,07 Apr 2017,117 min,"Comedy, Drama, Romance",Lone Scherfig,"Gaby Chiappe (screenplay by), Lissa Evans (based on the novel ""Their Finest Hour and a Half"" by)","Gemma Arterton, Sam Claflin, Bill Nighy, Jack Huston","English, Hungarian, Polish, French","UK, Sweden",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.8,"8,731",tt1661275,movie,11 Jul 2017,"$3,595,841",EuropaCorp / STXfilms,N/A,b'STX',"b'$3,603,484'",b'330',"b'$76,197'",b'4',b'4/7/2017'
Thelma,2017,N/A,15 Sep 2017,116 min,"Drama, Mystery, Romance",Joachim Trier,"Joachim Trier, Eskil Vogt","Eili Harboe, Kaya Wilkins, Henrik Rafaelsen, Ellen Dorrit Petersen",Norwegian,"Norway, France, Denmark, Sweden",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.5,873,tt6304046,movie,N/A,N/A,The Orchard,http://thelma.film/,b'Orch.',b'n/a',b'1',b'n/a',b'1',b'11/10/2017'
Thelma and Louise,2015,N/A,10 Jul 2015,N/A,"Short, Action",Chris Mack,N/A,"Lora Dekova, Aida Loutfi",English,France,N/A,[],N/A,N/A,N/A,tt5871378,movie,N/A,N/A,N/A,N/A,b'MGM',"b'$45,360,915'","b'1,180'","b'$6,101,297'","b'1,179'",b'5/24/1991'
"Thelonious Monk: Straight, No Chaser",1988,PG-13,31 Oct 1990,90 min,"Documentary, Biography, Music",Charlotte Zwerin,N/A,"Jimmy Cleveland, Harry Colomby, John Coltrane, Ray Copeland",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,7.7,797,tt0098465,movie,17 Oct 1990,N/A,Warner Bros.,N/A,b'WB',"b'$518,918'",b'11',"b'$31,842'",b'2',b'10/1/1989'
Them,2006,R,19 Jul 2006,77 min,"Horror, Thriller","David Moreau, Xavier Palud","David Moreau, Xavier Palud","Olivia Bonamy, Michaël Cohen, Adriana Mocca, Maria Roman","French, Romanian","France, Romania",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.5,"25,943",tt0465203,movie,25 Mar 2008,N/A,Dark Sky Films,http://www.themthefilm.com/,b'Slow',"b'$50,057'",b'5',"b'$4,025'",b'3',b'8/24/2007'
Then She Found Me,2007,R,09 May 2008,100 min,"Comedy, Drama, Romance",Helen Hunt,"Alice Arlen (screenplay), Victor Levin (screenplay), Helen Hunt (screenplay), Elinor Lipman (novel)","Helen Hunt, Bette Midler, Colin Firth, Matthew Broderick","English, Hebrew","USA, UK",3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.0,"8,894",tt0455805,movie,02 Sep 2008,"$3,728,972",ThinkFilm,http://www.firth.com/foundme.html,b'Think',"b'$3,735,717'",b'153',"b'$72,594'",b'9',b'4/25/2008'
Theo Who Lived,2016,N/A,30 Sep 2016,86 min,Documentary,David Schisgall,David Schisgall,Theo Padnos,English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.9,37,tt5777992,movie,N/A,"$11,271",N/A,N/A,b'Zeit.',"b'$11,271'",b'2',"b'$4,990'",b'1',b'10/7/2016'
The Theory of Everything,2014,PG-13,26 Nov 2014,123 min,"Biography, Drama, Romance",James Marsh,"Anthony McCarten (screenplay), Jane Hawking (book)","Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry","English, French","UK, Japan, USA",Won 1 Oscar. Another 24 wins & 121 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.7,"312,456",tt2980516,movie,17 Feb 2015,"$35,887,263",Focus Features,http://www.focusfeatures.com/the_theory_of_everything,b'Focus',"b'$35,893,537'","b'1,220'","b'$208,763'",b'5',b'11/7/2014'
The Theory of Flight,1998,R,24 Sep 1999,101 min,"Comedy, Drama, Romance",Paul Greengrass,Richard Hawkins,"Helena Bonham Carter, Kenneth Branagh, Gemma Jones, Holly Aird",English,UK,2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.8,"2,263",tt0120861,movie,09 Nov 1999,N/A,Fine Line Features,N/A,b'FL',"b'$73,233'",b'13',"b'$15,179'",b'6',b'12/23/1998'
Therapy for a Vampire,2014,UNRATED,19 Dec 2014,87 min,"Comedy, Horror",David Rühm,David Rühm,"Tobias Moretti, Jeanette Hain, Cornelia Ivancan, Dominic Oley",German,"Austria, Switzerland",1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.4,465,tt3400980,movie,N/A,"$3,361",Novotny & Novotny Filmproduktion,http://www.dervampiraufdercouch.at/,b'MBox',"b'$30,115'",b'9',"b'$3,361'",b'2',b'6/10/2016'
There Be Dragons,2011,PG-13,25 Mar 2011,122 min,"Biography, Drama, War",Roland Joffé,Roland Joffé,"Charlie Cox, Wes Bentley, Dougray Scott, Rodrigo Santoro",English,"Spain, USA",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,5.8,"4,077",tt1316616,movie,10 Jan 2012,"$1,065,439",Samuel Goldwyn Films,http://www.therebedragonsfilm.com/,b'Gold.',"b'$1,069,334'",b'259',"b'$705,537'",b'259',b'5/6/2011'
There Goes My Baby,1994,R,02 Sep 1994,99 min,"Comedy, Drama",Floyd Mutrux,Floyd Mutrux,"Dermot Mulroney, Ricky Schroder, Kelli Williams, Noah Wyle",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,904,tt0108320,movie,16 Sep 2003,N/A,Orion Home Video,N/A,b'Orion',"b'$123,509'",b'n/a',b'n/a',b'n/a',b'9/2/1994'
There Was a Crooked Man...,1970,R,19 Sep 1970,126 min,Western,Joseph L. Mankiewicz,"David Newman, Robert Benton","Kirk Douglas, Henry Fonda, Hume Cronyn, Warren Oates","English, Spanish",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.0,"2,995",tt0066448,movie,19 Dec 2006,N/A,Warner Bros. Pictures,N/A,b'WB',b'n/a',b'n/a',b'n/a',b'n/a',b'12/25/1970'
There Will Be Blood,2007,R,25 Jan 2008,158 min,"Drama, History",Paul Thomas Anderson,"Paul Thomas Anderson (screenplay), Upton Sinclair (novel)","Daniel Day-Lewis, Martin Stringer, Matthew Braden Stringer, Jacob Stringer","English, American Sign Language",USA,Won 2 Oscars. Another 106 wins & 136 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93,8.1,"413,509",tt0469494,movie,08 Apr 2008,"$40,133,435",Paramount Vantage,http://www.therewillbeblood.com,b'ParV',"b'$40,222,514'","b'1,620'","b'$190,739'",b'2',b'12/26/2007'
There's Always Tomorrow,1956,N/A,01 Feb 1956,84 min,"Drama, Romance",Douglas Sirk,"Bernard C. Schoenfeld (screenplay), Ursula Parrott (story)","Barbara Stanwyck, Fred MacMurray, Joan Bennett, William Reynolds",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"1,884",tt0049843,movie,N/A,N/A,Universal Pictures,N/A,b'Uni.',b'n/a',b'n/a',b'n/a',b'n/a',b'Feb 1956'
There's No Place Like Utopia,2014,PG-13,18 Jul 2014,110 min,Documentary,Joel Gilbert,Joel Gilbert (screenplay),"Jack Cashill, Jerome R. Corsi, Joel Gilbert, David Horowitz",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,70,tt3868452,movie,02 Dec 2014,"$45,254",Rocky Mountain Pictures,http://www.theresnoplacelikeutopia.com/,b'RM',"b'$45,254'",b'5',"b'$30,710'",b'1',b'7/18/2014'
There's Something About Mary,1998,R,15 Jul 1998,119 min,"Comedy, Romance","Bobby Farrelly, Peter Farrelly","Ed Decter (story), John J. Strauss (story), Ed Decter (screenplay), John J. Strauss (screenplay), Peter Farrelly (screenplay), Bobby Farrelly (screenplay)","Cameron Diaz, Matt Dillon, Ben Stiller, Lee Evans",English,USA,Nominated for 2 Golden Globes. Another 17 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.1,"260,773",tt0129387,movie,03 Aug 1999,N/A,20th Century Fox,N/A,b'Fox',"b'$176,484,651'","b'2,555'","b'$13,740,644'","b'2,186'",b'7/15/1998'
Theremin: An Electronic Odyssey,1993,PG,24 Aug 1995,83 min,"Documentary, Biography, History",Steven M. Martin,Steven M. Martin,"Leon Theremin, Clara Rockmore, Robert Moog, Nicolas Slonimsky","English, Russian","USA, UK",1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.4,858,tt0108323,movie,18 Apr 2006,N/A,Kaga Bay,N/A,b'OrionC',"b'$253,311'",b'11',"b'$8,335'",b'1',b'8/25/1995'
Therese,1962,N/A,12 Nov 1963,109 min,Drama,Georges Franju,"Georges Franju, Claude Mauriac, François Mauriac (novel), François Mauriac (screenplay)","Emmanuelle Riva, Philippe Noiret, Edith Scob, Sami Frey",French,France,3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,341,tt0056581,movie,N/A,N/A,N/A,N/A,b'MPI',"b'$101,944'",b'8',"b'$20,050'",b'6',b'8/23/2013'
Thérèse: The Story of Saint Thérèse of Lisieux,2004,PG,29 Oct 2004,96 min,"Biography, Drama",Leonardo Defilippis,"Patti Defillipis, Saint Therese of Lisieux","Lindsay Younce, Leonardo Defilippis, Patti Defillipis, Melissa Sumpter",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,6.4,422,tt0286218,movie,28 Feb 2006,"$566,852",Luke Films,http://www.theresemovie.com/,b'Luke',"b'$2,627,016'",b'65',"b'$357,000'",b'32',b'10/1/2004'
