Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Buddha Mar Gaya,2007,N/A,17 Aug 2007,93 min,Comedy,Rahul Rawail,"Raju Saigal (story), Anand Sivakumaran (screenplay)","Mona Ambegaonkar, Jitender Bhargava, Birbal, Heenaa Biswas",Hindi,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.5/10'}]",N/A,2.5,293,tt1083447,movie,13 Nov 2007,N/A,Eros Entertainment,N/A,b'Eros',"b'$18,528'",b'5',"b'$13,871'",b'5',b'8/17/2007'
Buddies in India,2017,UNRATED,27 Jan 2017,99 min,"Action, Comedy",Baoqiang Wang,Baoqiang Wang,"Baoqiang Wang, Yan Liu, Bai-Ke, Vikramjeet Virk","Mandarin, English","China, India",N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",N/A,3.8,140,tt6152908,movie,N/A,"$292,662",China Lion Film Distribution,http://www.ChinaLionFilm.com,b'CL',"b'$293,194'",b'55',"b'$181,705'",b'55',b'1/27/2017'
Buddy,2003,NOT RATED,29 Aug 2003,100 min,"Comedy, Drama, Romance",Morten Tyldum,Lars Gudmestad,"Nicolai Cleve Broch, Aksel Hennie, Anders Baasmo Christiansen, Pia Tjelta",Norwegian,Norway,6 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"3,985",tt0371589,movie,28 Mar 2006,N/A,Happy Endings,N/A,b'Sony',"b'$10,113,400'","b'2,113'","b'$3,504,671'","b'2,113'",b'6/6/1997'
Buddy Boy,1999,R,24 Mar 2000,105 min,"Drama, Thriller",Mark Hanlon,Mark Hanlon,"Aidan Gillen, Emmanuelle Seigner, Susan Tyrrell, Mark Boone Junior",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.4,930,tt0146516,movie,27 Sep 2005,N/A,Independent Pictures,N/A,b'FL',"b'$12,597'",b'3',"b'$3,651'",b'2',b'3/24/2000'
Buddy Buddy,1981,R,11 Dec 1981,96 min,Comedy,Billy Wilder,"Francis Veber (play), Francis Veber (story), Billy Wilder, I.A.L. Diamond","Jack Lemmon, Walter Matthau, Paula Prentiss, Klaus Kinski",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}]",N/A,6.6,"3,603",tt0082111,movie,N/A,N/A,MGM Home Entertainment,N/A,b'MGM',"b'$7,258,543'",b'248',"b'$189,000'",b'248',b'12/11/1981'
The Buddy Holly Story,1978,PG,03 Nov 1978,114 min,"Biography, Drama, Music",Steve Rash,"Alan Swyer (story), John Goldrosen (book), Robert Gittler (screenplay)","Gary Busey, Don Stroud, Charles Martin Smith, Conrad Janis",English,USA,Won 1 Oscar. Another 2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.3,"6,834",tt0077280,movie,07 Sep 1999,N/A,Columbia Pictures,N/A,b'Col.',"b'$14,363,400'",b'n/a',b'n/a',b'n/a',b'5/19/1978'
The Buddy System,1984,PG,20 Jan 1984,110 min,"Drama, Comedy, Romance",Glenn Jordan,Mary Agnes Donoghue,"Richard Dreyfuss, Susan Sarandon, Nancy Allen, Jean Stapleton",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,708,tt0087006,movie,N/A,N/A,20th Century Fox Film Corporation,N/A,b'Fox',"b'$1,820,049'",b'190',"b'$524,672'",b'190',b'1/20/1984'
Budrus,2009,UNRATED,08 Oct 2010,70 min,"Documentary, Action, Biography",Julia Bacha,Julia Bacha,N/A,"Arabic, Hebrew, English","Israel, Palestine, USA",8 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,7.8,332,tt1542411,movie,10 May 2011,"$65,533",Balcony Releasing,http://www.justvision.org/budrus,b'Bal.',"b'$68,353'",b'4',"b'$7,819'",b'1',b'10/8/2010'
"Buen Día, Ramón",2013,PG-13,21 Aug 2014,120 min,Drama,Jorge Ramírez Suárez,Jorge Ramírez Suárez,"Kristyan Ferrer, Ingeborg Schöner, Adriana Barraza, Arcelia Ramírez","German, Spanish","Mexico, Germany",7 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.6,"2,337",tt2876428,movie,N/A,N/A,20th Century Fox,N/A,b'FIP',"b'$154,356'",b'29',"b'$51,105'",b'15',b'1/30/2015'
Buena Vista Social Club,1999,G,04 Jun 1999,105 min,"Documentary, Music",Wim Wenders,"Wim Wenders (by), Nick Gold (original concept)","Compay Segundo, Eliades Ochoa, Ry Cooder, Joachim Cooder","English, Spanish","Germany, USA, UK, France, Cuba",Nominated for 1 Oscar. Another 20 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.6,"14,297",tt0186508,movie,14 Dec 1999,N/A,Artisan Entertainment,N/A,b'Art.',"b'$7,002,182'",b'74',"b'$127,370'",b'15',b'6/4/1999'
Buena Vista Social Club: Adios,2017,PG,26 May 2017,110 min,Documentary,Lucy Walker,N/A,"Ibrahim Ferrer, Omara Portuondo, Manuel 'Guajiro' Mirabal, Guajirito Mirabal","English, Spanish","Cuba, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.9,71,tt4653272,movie,12 Sep 2017,"$118,253",Broad Green Pictures,N/A,b'BG',"b'$123,445'",b'80',"b'$64,469'",b'80',b'5/26/2017'
Buffalo '66,1998,R,26 Jun 1998,110 min,"Comedy, Crime, Drama",Vincent Gallo,"Vincent Gallo (story), Vincent Gallo (screenplay), Alison Bagnall (screenplay)","Vincent Gallo, Christina Ricci, Ben Gazzara, Mickey Rourke",English,"USA, Canada",6 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.5,"39,373",tt0118789,movie,01 Feb 2000,"$2,365,931",Lions Gate,N/A,b'Lions',"b'$2,375,097'",b'25',"b'$39,555'",b'2',b'6/26/1998'
Buffalo Soldiers,2001,R,31 Oct 2002,98 min,"Comedy, Crime, Drama",Gregor Jordan,"Robert O'Connor (book), Gregor Jordan (screenplay), Eric Weiss (screenplay), Nora Maccoby (screenplay)","Joaquin Phoenix, Ed Harris, Scott Glenn, Anna Paquin","English, Turkish","UK, Germany",1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.9,"21,433",tt0252299,movie,13 Jan 2004,N/A,Miramax Films,http://www.miramax.com/buffalosoldiers/index.html,b'Mira.',"b'$354,421'",b'24',"b'$30,977'",b'6',b'7/25/2003'
Buffy the Vampire Slayer,1997–2003,TV-14,10 Mar 1997,44 min,"Action, Drama, Fantasy",N/A,Joss Whedon,"Sarah Michelle Gellar, Nicholas Brendon, Alyson Hannigan, Anthony Head",English,USA,Nominated for 1 Golden Globe. Another 52 wins & 128 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,"109,791",tt0118276,series,,,,,b'Fox',"b'$16,624,456'","b'1,981'","b'$4,515,541'","b'1,959'",b'7/31/1992'
Bug,2006,R,25 May 2007,102 min,"Drama, Horror, Thriller",William Friedkin,"Tracy Letts (screenplay), Tracy Letts (play)","Ashley Judd, Michael Shannon, Harry Connick Jr., Lynn Collins",English,"USA, Germany",1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.1,"29,376",tt0470705,movie,25 Sep 2007,"$7,006,708",Lionsgate Films,http://lionsgate.com/bug/,b'LGF',"b'$7,025,810'","b'1,661'","b'$3,245,556'","b'1,661'",b'5/25/2007'
A Bug's Life,1998,G,25 Nov 1998,95 min,"Animation, Adventure, Comedy","John Lasseter, Andrew Stanton(co-director)","John Lasseter (original story by), Andrew Stanton (original story by), Joe Ranft (original story by), Andrew Stanton (screenplay by), Don McEnery (screenplay by), Bob Shaw (screenplay by)","Dave Foley, Kevin Spacey, Julia Louis-Dreyfus, Hayden Panettiere",English,USA,Nominated for 1 Oscar. Another 14 wins & 20 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.2,"227,140",tt0120623,movie,20 Apr 1999,N/A,Buena Vista Pictures,http://www.abugslife.com,b'BV',"b'$162,798,565'","b'2,773'","b'$291,121'",b'1',b'11/20/1998'
Bugs,2003,R,06 Sep 2003,82 min,"Horror, Sci-Fi, Thriller",Joseph Conti,"Patrick Doody (story), Chris Valenziano (story), Joseph Conti (story), Robinson Young (screenplay), Patrick Doody (screenplay), Chris Valenziano (screenplay)","Antonio Sabato Jr., Angie Everhart, R.H. Thomson, Karl Pruner",English,"Canada, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",N/A,3.8,681,tt0350663,movie,20 May 2008,N/A,Playa Inc.,N/A,b'KL',"b'$3,742'",b'3',b'n/a',b'n/a',b'6/5/2017'
Bugsy,1991,R,20 Dec 1991,136 min,"Biography, Crime, Drama",Barry Levinson,"James Toback, Dean Jennings (book)","Warren Beatty, Annette Bening, Harvey Keitel, Ben Kingsley",English,USA,Won 2 Oscars. Another 10 wins & 34 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,6.8,"22,236",tt0101516,movie,15 Dec 1998,N/A,Sony Pictures Home Entertainment,N/A,b'TriS',"b'$49,114,016'","b'1,253'","b'$140,358'",b'4',b'12/13/1991'
Bugsy Malone,1976,G,15 Sep 1976,93 min,"Comedy, Crime, Family",Alan Parker,Alan Parker,"Scott Baio, Florrie Dugger, Jodie Foster, John Cassisi","English, Italian",UK,Nominated for 1 Oscar. Another 5 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,6.9,"13,238",tt0074256,movie,12 Apr 2005,N/A,Paramount Pictures,N/A,b'Par.',"b'$2,783,840'",b'n/a',b'n/a',b'n/a',b'9/15/1976'
Building Hope,2011,N/A,12 Mar 2011,70 min,"Documentary, Family",Turk Pipkin,Turk Pipkin,N/A,English,"USA, Kenya",1 win.,[],N/A,N/A,N/A,tt1845213,movie,N/A,N/A,N/A,N/A,b'NobP',"b'$3,500'",b'1',"b'$3,500'",b'1',b'6/3/2011'
Bukowski: Born into This,2003,R,30 Apr 2004,130 min,"Documentary, Biography",John Dullaghan,N/A,"Charles Bukowski, Bono, John Bryan, Linda Lee Bukowski",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.9,"3,000",tt0342150,movie,21 Mar 2006,"$81,682",Magnolia Pictures,N/A,b'Magn.',"b'$318,816'",b'8',"b'$27,095'",b'5',b'5/28/2004'
Bulandi,2000,N/A,07 Jan 2000,175 min,"Drama, Musical, Romance",Rama Rao Tatineni,"Aadesh K. Arjun (dialogue), Erode Sounder (story)","Anil Kapoor, Rekha, Raveena Tandon, Rajinikanth",Hindi,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,475,tt0230055,movie,21 Dec 1999,N/A,Saavn,N/A,b'Vid.',"b'$203,548'",b'30',"b'$110,558'",b'30',b'1/7/2000'
Bull Durham,1988,R,15 Jun 1988,108 min,"Comedy, Romance, Sport",Ron Shelton,Ron Shelton,"Kevin Costner, Susan Sarandon, Tim Robbins, Trey Wilson",English,USA,Nominated for 1 Oscar. Another 7 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.1,"39,503",tt0094812,movie,28 Oct 1998,N/A,Orion Pictures,N/A,b'Orion',"b'$50,888,729'","b'1,297'","b'$5,009,301'","b'1,238'",b'6/17/1988'
A Bullet for Joey,1955,APPROVED,25 Apr 1955,85 min,"Crime, Drama, Film-Noir",Lewis Allen,"James Benson Nablo (story), Daniel Mainwaring, A.I. Bezzerides","Edward G. Robinson, George Raft, Audrey Totter, George Dolenz",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,708,tt0047904,movie,10 Jul 2007,N/A,United Artists,N/A,b'UA',b'n/a',b'n/a',b'n/a',b'n/a',b'4/15/1955'
Bullet to the Head,2012,R,01 Feb 2013,92 min,"Action, Thriller",Walter Hill,"Alessandro Camon (screenplay), Alexis Nolent (based on the graphic novel ""Du plomb dans la tête"" by), Colin Wilson (based on the graphic novel ""Du plomb dans la tête"" illustrated by)","Sylvester Stallone, Sung Kang, Sarah Shahi, Adewale Akinnuoye-Agbaje",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.7,"41,735",tt1308729,movie,16 Jul 2013,"$9,500,000",Warner Bros. Pictures,http://bullettothehead.warnerbros.com/index.html,b'WB',"b'$9,489,829'","b'2,404'","b'$4,548,201'","b'2,404'",b'2/1/2013'
The Bullet Vanishes,2012,NOT RATED,14 Aug 2012,108 min,"Action, Drama, Mystery",Chi-Leung Law,"Chi-Leung Law, Sin Ling Yeung (original story), Sin Ling Yeung","Nicholas Tse, Ching Wan Lau, Mi Yang, Boran Jing","Mandarin, Cantonese","China, Hong Kong",4 wins & 17 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.6,"1,599",tt2106741,movie,N/A,"$109,172",China Lion,http://www.bulletvanishes.com,b'CL',"b'$117,629'",b'14',"b'$43,444'",b'14',b'8/31/2012'
Bulletproof,1996,R,06 Sep 1996,84 min,"Action, Comedy, Crime",Ernest R. Dickerson,"Joe Gayton (story), Joe Gayton (screenplay), Lewis Colick (screenplay)","Damon Wayans, Adam Sandler, James Caan, Jeep Swenson",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,5.8,"31,347",tt0115783,movie,30 Jun 1998,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$21,576,954'","b'2,242'","b'$6,014,400'","b'2,240'",b'9/6/1996'
Bulletproof Monk,2003,PG-13,16 Apr 2003,104 min,"Action, Comedy, Fantasy",Paul Hunter,"Ethan Reiff, Cyrus Voris","Yun-Fat Chow, Seann William Scott, Jaime King, Karel Roden","English, Tibetan, Panjabi, German","USA, Canada",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.5,"43,979",tt0245803,movie,09 Sep 2003,"$23,020,488",MGM/UA,http://www.bulletproofmonk.com,b'MGM',"b'$23,358,708'","b'2,955'","b'$8,653,542'","b'2,955'",b'4/16/2003'
Bullets Over Broadway,1994,R,24 Feb 1995,98 min,"Comedy, Crime",Woody Allen,"Woody Allen, Douglas McGrath","John Cusack, Dianne Wiest, Jennifer Tilly, Chazz Palminteri",English,USA,Won 1 Oscar. Another 20 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}]",N/A,7.5,"31,269",tt0109348,movie,15 Jan 2002,N/A,Miramax Films,N/A,b'Mira.',"b'$13,383,747'",b'278',"b'$86,072'",b'2',b'10/21/1994'
Bullett Raja,2013,NOT RATED,29 Nov 2013,138 min,"Action, Crime, Drama",Tigmanshu Dhulia,"Tigmanshu Dhulia (dialogue), Tigmanshu Dhulia (story and screenplay), Amaresh Misra (story and screenplay)","Saif Ali Khan, Jimmy Shergill, Vidyut Jamwal, Sonakshi Sinha","Hindi, English, Bengali",India,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,"3,190",tt2551378,movie,N/A,N/A,Fox Star Studios,https://www.facebook.com/bullettraja,b'FIP',b'n/a',b'n/a',b'n/a',b'n/a',b'11/28/2013'
Bullhead,2011,R,02 Feb 2011,129 min,"Crime, Drama",Michaël R. Roskam,Michaël R. Roskam (scenario),"Matthias Schoenaerts, Jeroen Perceval, Jeanne Dandoy, Barbara Sarafian","Flemish, French, Dutch","Belgium, Netherlands",Nominated for 1 Oscar. Another 21 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.4,"19,174",tt1821593,movie,26 Jun 2012,"$73,567",Drafthouse Films,http://www.bullheadmovie.com,b'Drft.',"b'$151,840'",b'34',"b'$32,267'",b'7',b'2/17/2012'
Bullies,1986,R,29 Aug 1986,90 min,"Action, Thriller, Drama",Paul Lynch,"John Sheppard (screenplay), Bryan McCann (screenplay)","Jonathan Crombie, Janet-Laine Green, Stephen Hunter, Dehl Berti",English,Canada,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,336,tt0090779,movie,16 Sep 2003,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$2,995,527'","b'1,005'","b'$1,532,605'","b'1,005'",b'8/29/1986'
Bullitt,1968,M/PG,17 Oct 1968,114 min,"Action, Crime, Mystery",Peter Yates,"Alan Trustman (screenplay), Harry Kleiner (screenplay), Robert L. Fish (novel)","Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon",English,USA,Won 1 Oscar. Another 6 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.5,"50,276",tt0062765,movie,18 Nov 1997,N/A,Warner Home Video,N/A,b'WB',b'n/a',b'n/a',b'n/a',b'n/a',b'10/17/1968'
Bully,2001,R,12 Dec 2001,108 min,"Biography, Crime, Drama",Larry Clark,"Jim Schutze (book), David McKenna (screenplay), Roger Pullis (screenplay)","Brad Renfro, Bijou Phillips, Rachel Miner, Nick Stahl",English,"USA, France, UK",3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,7.0,"30,851",tt0242193,movie,29 Jan 2002,N/A,Lions Gate Films,http://www.bullythemovie.com,b'Lions',"b'$480,811'",b'20',"b'$47,502'",b'6',b'7/13/2001'
Bulworth,1998,R,22 May 1998,108 min,"Comedy, Drama, Romance",Warren Beatty,"Warren Beatty (story), Warren Beatty (screenplay), Jeremy Pikser (screenplay)","Kimberly Deauna Adams, Vinny Argiro, Sean Astin, Kirk Baltz",English,USA,Nominated for 1 Oscar. Another 1 win & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.8,"22,949",tt0118798,movie,16 Mar 1999,N/A,20th Century Fox,N/A,b'Fox',"b'$26,528,185'","b'2,051'","b'$141,816'",b'2',b'5/15/1998'
Bumblebee,2018,N/A,21 Dec 2018,N/A,"Action, Adventure, Sci-Fi",Travis Knight,Christina Hodson (screenplay),"Hailee Steinfeld, Pamela Adlon, John Cena, Kenneth Choi",N/A,USA,N/A,[],N/A,N/A,N/A,tt4701182,movie,N/A,N/A,N/A,N/A,b'Par.',b'n/a',b'n/a',b'n/a',b'n/a',b'12/21/2018'
Bunty Aur Babli,2005,PG,27 May 2005,170 min,"Comedy, Drama, Romance",Shaad Ali,"Aditya Chopra (story), Jaideep Sahni (screenplay), Jaideep Sahni (dialogue)","Abhishek Bachchan, Rani Mukerji, Amitabh Bachchan, Kiran Juneja","Hindi, English",India,9 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,6.2,"5,065",tt0448206,movie,06 Sep 2005,"$901,867",Yash Raj Films,http://www.YashRajFilms.com,b'Yash',"b'$942,756'",b'51',b'n/a',b'51',b'5/27/2005'
