Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Cujo,1983,R,12 Aug 1983,93 min,"Horror, Thriller",Lewis Teague,"Stephen King (novel), Don Carlos Dunaway, Lauren Currier","Dee Wallace, Danny Pintauro, Daniel Hugh Kelly, Christopher Stone",English,USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.0,"30,421",tt0085382,movie,21 Aug 2001,N/A,Warner Bros.,N/A,b'WB',"b'$21,156,152'","b'1,293'","b'$6,114,899'","b'1,239'",b'8/12/1983'
The Cult of the Suicide Bomber,2005,N/A,02 Jun 2006,96 min,Documentary,"David Batty, Kevin Toolis","Robert Baer, Kevin Toolis",Robert Baer,English,UK,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.4,138,tt0817498,movie,27 Jun 2006,N/A,Disinformation Company,N/A,b'DCo.',"b'$7,451'",b'1',"b'$3,609'",b'1',b'6/2/2006'
The Cup,1999,G,20 Apr 2000,93 min,"Comedy, Sport",Khyentse Norbu,Khyentse Norbu,"Orgyen Tobgyal, Neten Chokling, Jamyang Lodro, Lama Chonjor","Hindi, Tibetan","Bhutan, Australia",6 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.9,"2,687",tt0201840,movie,26 Sep 2000,N/A,Fine Line Features,N/A,b'FL',"b'$1,079,108'",b'42',"b'$35,179'",b'4',b'1/28/2000'
Cupcakes,2013,NOT RATED,27 Mar 2015,92 min,"Comedy, Music",Eytan Fox,"Eli Bijaoui, Eytan Fox","Dana Ivgy, Keren Berger, Yael Bar-Zohar, Efrat Dor","Hebrew, French, English","Israel, France",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.0,492,tt1935742,movie,08 Jun 2015,"$8,910",Strand Releasing,http://strandreleasing.com/films/cupcakes/,b'Strand',"b'$9,129'",b'3',"b'$2,570'",b'1',b'3/27/2015'
Curandero,2005,R,18 Oct 2005,92 min,Horror,Eduardo Rodriguez,"Robert Rodriguez (original screenplay), Luz María Rojas (adaptation), Eduardo Rodriguez (adaptation)","Carlos Gallardo, Gizeht Galatea, Gabriel Pingarrón, José Carlos Ruiz","English, Spanish","USA, Mexico",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,383,tt0422037,movie,12 Mar 2013,N/A,Miramax Films,http://www.miramax.com/curandero,b'Dim.',b'n/a',b'n/a',b'n/a',b'n/a',b'N/A'
Curdled,1996,R,27 Sep 1996,88 min,"Comedy, Crime, Thriller",Reb Braddock,"Reb Braddock, John Maass, Reb Braddock, John Maass, Quentin Tarantino (Gecko Brothers news report)","William Baldwin, Angela Jones, Bruce Ramsay, Lois Chiles","English, Spanish",USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}]",N/A,5.9,"4,334",tt0115994,movie,02 Mar 2004,N/A,Miramax,N/A,b'Roll.',"b'$49,620'",b'18',"b'$16,294'",b'13',b'9/27/1996'
The Cure,1995,PG-13,21 Apr 1995,97 min,Drama,Peter Horton,Robert Kuhn,"Brad Renfro, Aeryk Egan, Delphine French, Mona Powell",English,USA,2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]",N/A,7.7,"8,069",tt0112757,movie,23 Nov 2004,N/A,Universal,N/A,b'Uni.',"b'$2,568,425'",b'832',"b'$1,206,415'",b'832',b'4/21/1995'
A Cure for Wellness,2016,R,17 Feb 2017,146 min,"Drama, Fantasy, Horror",Gore Verbinski,"Justin Haythe (screenplay by), Justin Haythe (story by), Gore Verbinski (story by)","Dane DeHaan, Jason Isaacs, Mia Goth, Ivo Nandi","English, German","USA, Germany",2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.4,"46,922",tt4731136,movie,06 Jun 2017,"$8,103,139",20th Century Fox,http://www.acureforwellness.com,b'Fox',"b'$8,106,986'","b'2,704'","b'$4,356,941'","b'2,704'",b'2/17/2017'
The Curious Case of Benjamin Button,2008,PG-13,25 Dec 2008,166 min,"Drama, Fantasy, Romance",David Fincher,"Eric Roth (screenplay), Eric Roth (story), Robin Swicord (story), F. Scott Fitzgerald (short story)","Cate Blanchett, Brad Pitt, Julia Ormond, Faune Chambers Watkins","English, Russian, French",USA,Won 3 Oscars. Another 77 wins & 155 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.8,"496,879",tt0421715,movie,05 May 2009,"$127,490,802",Paramount,http://www.BenjaminButton.com/,b'Par.',"b'$127,509,326'","b'2,988'","b'$26,853,816'","b'2,988'",b'12/25/2008'
Curious George,2006,G,10 Feb 2006,87 min,"Animation, Adventure, Comedy",Matthew O'Callaghan,"Ken Kaufman (screenplay), Ken Kaufman (story), Mike Werb (story), Margret Rey (books), H.A. Rey (books)","Frank Welker, Will Ferrell, Shane Baumel, Timyra-Joi Beatty",English,"USA, Germany",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.6,"13,503",tt0381971,movie,26 Sep 2006,"$58,300,000",Universal Pictures,http://www.curiousgeorgemovie.com/,b'Uni.',"b'$58,360,760'","b'2,609'","b'$14,703,405'","b'2,566'",b'2/10/2006'
Curly Sue,1991,PG,25 Oct 1991,101 min,"Comedy, Drama, Family",John Hughes,John Hughes,"James Belushi, Kelly Lynch, Alisan Porter, John Getz",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]",N/A,5.7,"17,733",tt0101635,movie,01 Jun 2004,N/A,Warner Home Video,N/A,b'WB',"b'$33,691,313'","b'1,634'","b'$4,974,958'","b'1,634'",b'10/25/1991'
The Current War,2017,N/A,15 Oct 2017,105 min,"Biography, Drama, History",Alfonso Gomez-Rejon,Michael Mitnick (screenplay),"Tom Holland, Katherine Waterston, Benedict Cumberbatch, Nicholas Hoult",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.6,279,tt2140507,movie,N/A,N/A,The Weinstein Company,http://currentwarfilm.com/,b'Wein.',b'n/a',b'n/a',b'n/a',b'n/a',b'2018'
The Curse,1987,R,11 Sep 1987,92 min,"Sci-Fi, Horror",David Keith,David Chaskin (screenplay),"Wil Wheaton, Claude Akins, Malcolm Danare, Cooper Huckabee",English,"USA, Italy",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,"1,775",tt0092809,movie,N/A,N/A,Media Home Entertainment,N/A,b'TWE',"b'$1,930,001'",b'326',"b'$1,169,922'",b'326',b'9/11/1987'
Curse of the Golden Flower,2006,R,12 Jan 2007,114 min,"Action, Drama, Romance",Yimou Zhang,"Zhi-Hong Bian, Yu Cao (play), Yimou Zhang","Yun-Fat Chow, Li Gong, Jay Chou, Ye Liu",Mandarin,"China, Hong Kong",Nominated for 1 Oscar. Another 12 wins & 30 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.0,"38,143",tt0473444,movie,27 Mar 2007,"$6,466,942",Sony Classic Pictures,http://www.sonyclassics.com/curseofthegoldenflower/,b'SPC',"b'$6,566,773'","b'1,234'","b'$478,771'",b'60',b'12/21/2006'
The Curse of the Jade Scorpion,2001,PG-13,24 Aug 2001,103 min,"Comedy, Crime, Mystery",Woody Allen,Woody Allen,"John Tormey, John Schuck, Woody Allen, Elizabeth Berkley","English, French","USA, Germany",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.8,"33,824",tt0256524,movie,29 Jan 2002,"$6,793,998",Dreamworks,http://www.dreamworks.com/jadescorpion,b'DW',"b'$7,517,191'",b'909',"b'$2,459,315'",b'903',b'8/24/2001'
Curse of the Pink Panther,1983,PG,12 Aug 1983,109 min,"Comedy, Crime, Mystery",Blake Edwards,"Blake Edwards, Geoffrey Edwards","David Niven, Robert Wagner, Herbert Lom, Joanna Lumley",English,"UK, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}]",N/A,4.3,"4,620",tt0085384,movie,31 Jan 2006,N/A,U.I.P.,N/A,b'MGM',"b'$4,491,986'",b'812',"b'$1,641,182'",b'812',b'8/12/1983'
Cursed,2005,PG-13,25 Feb 2005,97 min,"Comedy, Horror",Wes Craven,Kevin Williamson,"Portia de Rossi, Mya, Shannon Elizabeth, Kristina Anapau",English,"Germany, USA",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.0,"27,441",tt0257516,movie,28 Nov 2006,N/A,N/A,N/A,b'Dim.',"b'$19,297,522'","b'2,805'","b'$9,633,085'","b'2,805'",b'2/25/2005'
The Cut,2014,N/A,16 Oct 2014,138 min,"Drama, History",Fatih Akin,"Fatih Akin, Mardik Martin","Tahar Rahim, Simon Abkarian, Makram Khoury, Hindi Zahra","Armenian, Arabic, Turkish, Kurdish, Spanish, English","Germany, France, Italy, Russia, Poland, Canada, Turkey, Jordan",2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.3,"4,040",tt2245171,movie,N/A,"$7,803",Strand Releasing,N/A,b'Strand',"b'$28,066'",b'5',"b'$5,327'",b'5',b'9/18/2015'
Cut Sleeve Boys,2006,R,20 Jul 2006,86 min,"Comedy, Romance",Ray Yeung,Ray Yeung,"Chowee Leow, Steven Lim, Gareth Rhys Davis, Neil Collie",English,"UK, Hong Kong",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.2,415,tt0461760,movie,13 Nov 2007,N/A,Regent Releasing,N/A,b'Reg.',"b'$13,875'",b'4',"b'$1,982'",b'1',b'8/10/2007'
Cut Snake,2014,R,01 Jan 2015,94 min,Thriller,Tony Ayres,Blake Ayshford (screenplay),"Sullivan Stapleton, Alex Russell, Jessica De Gouw, Megan Holloway",English,Australia,12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.8,991,tt2574576,movie,26 Oct 2015,N/A,Monterey Media,http://montereymedia.com/cutsnake/,b'Mont.',"b'$1,625'",b'3',b'$55',b'1',b'10/7/2015'
Cutie and the Boxer,2013,R,01 Nov 2013,82 min,"Documentary, Biography",Zachary Heinzerling,Zachary Heinzerling,"Noriko Shinohara, Ushio Shinohara, Alex Shinohara, Ethan Cohen","English, Japanese",USA,Nominated for 1 Oscar. Another 8 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.2,"4,075",tt2355540,movie,04 Feb 2014,"$199,274",Radius,http://www.cutieandtheboxer.com/,b'RTWC',"b'$200,036'",b'16',"b'$21,098'",b'3',b'8/16/2013'
Cutter's Way,1981,R,10 Feb 1982,109 min,"Crime, Drama, Mystery",Ivan Passer,"Newton Thornburg (novel), Jeffrey Alan Fiskin (screenplay)","Jeff Bridges, John Heard, Lisa Eichhorn, Ann Dusenberry",English,USA,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,6.9,"4,009",tt0082220,movie,10 Jul 2001,N/A,United Artists Classics,N/A,b'MGM',"b'$1,729,274'",b'n/a',b'n/a',b'n/a',b'3/20/1981'
Cutthroat Island,1995,PG-13,22 Dec 1995,124 min,"Action, Adventure, Comedy",Renny Harlin,"Michael Frost Beckner (story), James Gorman (story), Bruce A. Evans (story), Raynold Gideon (story), Robert King (screenplay), Marc Norman (screenplay)","Geena Davis, Matthew Modine, Frank Langella, Maury Chaykin",English,"USA, France, Italy, Germany",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",N/A,5.6,"22,536",tt0112760,movie,25 Jul 2000,N/A,Live Home Video,N/A,b'MGM',"b'$10,017,322'","b'1,619'","b'$2,371,415'","b'1,619'",b'12/22/1995'
The Cutting Edge,1992,PG,27 Mar 1992,101 min,"Drama, Romance, Sport",Paul Michael Glaser,Tony Gilroy,"D.B. Sweeney, Moira Kelly, Roy Dotrice, Terry O'Quinn","English, French",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.9,"16,042",tt0104040,movie,09 Jan 2001,N/A,MGM Home Entertainment,N/A,b'MGM',"b'$25,105,517'","b'1,121'","b'$4,478,919'",b'775',b'3/27/1992'
Cyborg,1989,R,07 Apr 1989,86 min,"Action, Sci-Fi, Thriller",Albert Pyun,Albert Pyun,"Jean-Claude Van Damme, Deborah Richter, Vincent Klyn, Alex Daniels",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]",N/A,5.0,"24,994",tt0097138,movie,15 Aug 2001,N/A,Cannon Home Video,N/A,b'Can.',"b'$10,166,459'",b'830',"b'$3,179,811'",b'830',b'4/7/1989'
Cyclo,1995,N/A,02 Aug 1996,123 min,"Crime, Drama",Tran Anh Hung,Tran Anh Hung,"Le Van Loc, Tony Chiu-Wai Leung, Tran Nu Yên-Khê, Nhu Quynh Nguyen",Vietnamese,"Vietnam, France, Hong Kong",4 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,7.4,"4,024",tt0112767,movie,03 Feb 2004,N/A,Cinépix Film Properties Inc.,N/A,b'Lions',"b'$284,692'",b'6',"b'$38,109'",b'6',b'8/1/1996'
Cyrano de Bergerac,1990,PG,01 Dec 1990,137 min,"Biography, Comedy, Drama",Jean-Paul Rappeneau,"Edmond Rostand (play), Jean-Paul Rappeneau (adaptation), Jean-Claude Carrière (adaptation)","Gérard Depardieu, Anne Brochet, Vincent Perez, Jacques Weber",French,France,Won 1 Oscar. Another 30 wins & 24 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.6,"19,317",tt0099334,movie,10 Feb 2004,N/A,Orion Home Video,N/A,b'OrionC',"b'$5,820,020'",b'n/a',b'n/a',b'n/a',b'11/16/1990'
Cyrus,2010,R,16 Jul 2010,91 min,"Comedy, Drama, Romance","Jay Duplass, Mark Duplass","Mark Duplass, Jay Duplass","John C. Reilly, Jonah Hill, Marisa Tomei, Catherine Keener",English,USA,6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,6.3,"31,371",tt1336617,movie,14 Dec 2010,"$7,455,447",Fox Searchlight,http://www.foxsearchlight.com/cyrus/,b'FoxS',"b'$7,468,936'",b'454',"b'$181,716'",b'4',b'6/18/2010'
Czech Dream,2004,N/A,15 Jun 2007,90 min,"Documentary, Comedy","Vít Klusák, Filip Remunda","Vít Klusák, Filip Remunda","Varhan Orchestrovich Bauer, Jaromír Kalina, Vít Klusák, Martin Prikryl",Czech,Czech Republic,7 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.5,"1,901",tt0402906,movie,30 Jan 2007,N/A,SchwarzSmith/Taskovski Films,http://www.czech-tv.cz/specialy/ceskysen/en/,b'Schw.',"b'$21,603'",b'2',"b'$3,887'",b'1',b'6/15/2007'
