Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Teknolust,2002,R,26 Oct 2010,85 min,"Comedy, Drama, Romance",Lynn Hershman-Leeson,Lynn Hershman-Leeson,"Tilda Swinton, Jeremy Davies, James Urbaniak, John O'Keefe",English,"USA, Germany, UK",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,5.3,"1,135",tt0270688,movie,23 Dec 2003,N/A,ThinkFilm,http://www.teknolustthemovie.com,b'Think',"b'$28,811'",b'3',"b'$9,475'",b'2',b'8/22/2003'
The Telegraph Trail,1933,N/A,18 Mar 1933,54 min,Western,Tenny Wright,"Kurt Kempler (screenplay), Kurt Kempler (dialogue)","John Wayne, Duke, Frank McHugh, Marceline Day",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,354,tt0024647,movie,22 May 2007,N/A,Warner Home Video,N/A,b'WB',b'n/a',b'n/a',b'n/a',b'n/a',b'3/18/1933'
The Telephone,1988,R,22 Jan 1988,96 min,"Comedy, Drama",Rip Torn,"Harry Nilsson (screenplay), Terry Southern (screenplay)","Whoopi Goldberg, Severn Darden, Elliott Gould, John Heard",English,USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,754,tt0096241,movie,N/A,N/A,New World Video,N/A,b'NW',"b'$99,978'",b'50',"b'$54,811'",b'50',b'1/22/1988'
Tell No One,2006,UNRATED,08 Aug 2008,131 min,"Crime, Drama, Mystery",Guillaume Canet,"Guillaume Canet, Harlan Coben (novel), Philippe Lefebvre","François Cluzet, Marie-Josée Croze, André Dussollier, Kristin Scott Thomas",French,France,12 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.6,"41,833",tt0362225,movie,31 Mar 2009,"$6,024,900",Music Box Films,http://www.tellnoonemovie.com,b'MBox',"b'$6,177,192'",b'112',"b'$169,707'",b'8',b'7/2/2008'
Tell the Truth and Run: George Seldes and the American Press,1996,N/A,01 Oct 1996,90 min,"Documentary, Biography",Rick Goldsmith,"Rick Goldsmith, Sharon Wood","Susan Sarandon, Edward Asner, Daniel Ellsberg, Nat Hentoff",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,75,tt0117873,movie,N/A,N/A,SnagFilms,N/A,b'Glds.',"b'$3,204'",b'1',b'n/a',b'n/a',b'10/11/1996'
Tell Them Who You Are,2004,R,02 Jun 2006,95 min,"Documentary, Biography",Mark Wexler,"Robert DeMaio, Mark Wexler","Peter Bart, Verna Bloom, Billy Crystal, Michael Douglas",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,6.9,469,tt0420952,movie,18 Oct 2005,N/A,ThinkFilm,http://www.tellthemwhoyouare.com,b'Think',"b'$39,075'",b'4',"b'$4,060'",b'1',b'5/13/2005'
Telling Lies in America,1997,PG-13,15 Oct 1997,101 min,"Drama, Music",Guy Ferland,Joe Eszterhas,"Kevin Bacon, Brad Renfro, Maximilian Schell, Calista Flockhart",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.3,"1,898",tt0120303,movie,18 Dec 2001,N/A,Winstar,N/A,b'Ban.',"b'$318,809'",b'60',"b'$11,470'",b'2',b'10/17/1997'
Telling You,1998,R,07 Aug 1998,94 min,"Comedy, Drama, Romance",Rob DeFranco,"Denis Flood (story), Marc Palmieri (story), Rob DeFranco, Marc Palmieri","Peter Facinelli, Andy Berman, Rob DeFranco, Gary Wolf",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,4.3,635,tt0120859,movie,02 Oct 2001,N/A,Miramax,N/A,b'N/A',"b'$2,735'",b'1',b'n/a',b'n/a',b'3/12/1999'
The Temp,1993,R,12 Feb 1993,99 min,"Drama, Thriller",Tom Holland,"Kevin Falls (story), Tom Engelman (story), Kevin Falls (screenplay)","Timothy Hutton, Lara Flynn Boyle, Dwight Schultz, Oliver Platt",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}]",N/A,5.1,"2,561",tt0108311,movie,16 Apr 2002,N/A,Paramount Home Video,N/A,b'Par.',"b'$6,419,876'","b'1,438'","b'$2,877,744'","b'1,438'",b'2/12/1993'
Tempest,1982,PG,24 Sep 1982,140 min,"Comedy, Drama, Fantasy",Paul Mazursky,"Leon Capetanos, Paul Mazursky","John Cassavetes, Gena Rowlands, Susan Sarandon, Vittorio Gassman","English, Greek",USA,Nominated for 2 Golden Globes. Another 2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",N/A,6.5,"1,875",tt0084776,movie,27 Mar 2007,N/A,Columbia Pictures,N/A,b'Col.',"b'$5,005,245'",b'659',"b'$80,492'",b'4',b'9/3/1982'
The Tempest,2010,PG-13,07 Jan 2011,110 min,"Comedy, Drama, Fantasy",Julie Taymor,"Julie Taymor (screenplay), William Shakespeare (play)","Felicity Jones, Jude Akuwudike, Reeve Carney, David Strathairn",English,USA,Nominated for 1 Oscar. Another 2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,5.4,"6,590",tt1274300,movie,20 Dec 2011,"$277,515",Touchstone Pictures/Miramax Films,http://www.tempest-themovie.com/,b'Mira.',"b'$277,943'",b'21',"b'$42,436'",b'5',b'12/10/2010'
The Temptation of St. Tony,2009,N/A,10 Oct 2009,114 min,"Drama, Fantasy, Mystery",Veiko Õunpuu,Veiko Õunpuu,"Taavi Eelmaa, Ravshana Kurkova, Tiina Tauraite, Sten Ljunggren","Estonian, Russian, English, French, German","Estonia, Finland, Sweden, France",2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,7.2,"1,040",tt1247696,movie,25 Jan 2011,"$1,727",Olive Films,http://www.thetemptationofsttony.com/,b'Olive',"b'$1,963'",b'1',b'$747',b'1',b'9/17/2010'
The Temptress,1926,PASSED,03 Oct 1926,117 min,"Drama, Romance","Fred Niblo, Mauritz Stiller","Vicente Blasco Ibáñez, Dorothy Farnum (scenario), Marian Ainslee (titles)","Greta Garbo, Antonio Moreno, Marc McDermott, Lionel Barrymore",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,792,tt0017449,movie,11 Sep 2007,N/A,Warner Bros.,N/A,b'MGM',b'n/a',b'n/a',b'n/a',b'n/a',b'10/3/1926'
Temptress Moon,1996,R,13 Jun 1997,130 min,"Drama, Romance",Kaige Chen,"Kaige Chen (story), Kei Shu, Anyi Wang (story)","Leslie Cheung, Li Gong, Kevin Lin, Saifei He",Mandarin,"China, Hong Kong",9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}]",N/A,6.9,"1,565",tt0116295,movie,02 Jul 2002,N/A,Shanghai Film Studios,N/A,b'Mira.',"b'$1,100,788'",b'46',"b'$66,471'",b'5',b'6/13/1997'
Ten,2002,NOT RATED,18 Sep 2002,94 min,Drama,Abbas Kiarostami,Abbas Kiarostami,"Mania Akbari, Amin Maher, Kamran Adl, Roya Akbari",Persian,"Iran, France",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.5,"5,724",tt0301978,movie,02 Nov 2004,N/A,Zeitgeist Films,http://www.zeitgeistfilm.com/current/ten/ten.html,b'Zeit.',"b'$105,990'",b'4',"b'$10,559'",b'1',b'3/5/2003'
The Ten,2007,R,25 Apr 2008,96 min,"Comedy, Romance",David Wain,"Ken Marino, David Wain","Paul Rudd, Adam Brody, Jon Hamm, Winona Ryder","English, Spanish",USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.0,"15,644",tt0811106,movie,15 Jan 2008,"$546,961",ThinkFilm,N/A,b'Think',"b'$769,726'",b'47',"b'$121,374'",b'25',b'8/3/2007'
Ten 'til Noon,2006,R,03 Feb 2006,80 min,"Crime, Mystery, Thriller",Scott Storm,Paul Osborne,"Alfonso Freeman, Rick D. Wasserman, Rayne Guest, Jenya Lano",English,USA,4 wins.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,5.6,"1,196",tt0438486,movie,N/A,N/A,N/A,N/A,b'RadL',"b'$6,404'",b'1',"b'$2,520'",b'1',b'3/30/2007'
