Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Pokémon 3: The Movie,2000,G,06 Apr 2001,93 min,"Animation, Action, Adventure","Kunihiko Yuyama, Michael Haigney","Norman J. Grossfeld (english version), Michael Haigney (english version), Takeshi Shudo","Rica Matsumoto, Veronica Taylor, Rachael Lillis, Ikue Ôtani",Japanese,Japan,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,"10,148",tt0235679,movie,N/A,N/A,N/A,N/A,b'WB',"b'$17,052,128'","b'2,675'","b'$8,240,752'","b'2,675'",b'4/6/2001'
Pokémon 4Ever,2001,G,11 Oct 2002,75 min,"Animation, Action, Adventure","Kunihiko Yuyama, Jim Malone","Hideki Sonoda (screenplay), Michael Haigney (english version), Hideki Sonoda","Rica Matsumoto, Veronica Taylor, Rachael Lillis, Ikue Ôtani",Japanese,Japan,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,"5,999",tt0287635,movie,N/A,N/A,N/A,N/A,b'Dim.',"b'$1,727,447'",b'249',"b'$717,061'",b'249',b'10/11/2002'
Pokémon Heroes,2002,G,16 May 2003,71 min,"Animation, Action, Adventure","Jim Malone, Kunihiko Yuyama","Kathy Pilon, Hideki Sonoda","Rica Matsumoto, Veronica Taylor, Rachael Lillis, Mayumi Iizuka",Japanese,Japan,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,6.2,"3,919",tt0347791,movie,20 Jan 2004,"$663,187",Miramax Films,http://www.pokemon.com,b'Mira.',"b'$746,381'",b'200',"b'$260,372'",b'196',b'5/16/2003'
Pokémon the Movie: I Choose You!,2017,N/A,05 Nov 2017,112 min,"Animation, Adventure, Family",Kunihiko Yuyama,"Takeshi Shudo (earlier screenplay), Satoshi Tajiri (concept), Shôji Yonemura (screenplay)","Unshô Ishizuka, Rica Matsumoto, Sarah Natochenny, Megumi Hayashibara",Japanese,Japan,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,638,tt6595896,movie,N/A,N/A,Fathom Events,N/A,b'Fathom',b'n/a',b'n/a',b'n/a',b'n/a',b'11/5/2017'
Pokémon: The First Movie - Mewtwo Strikes Back,1998,G,10 Nov 1999,96 min,"Animation, Action, Adventure","Kunihiko Yuyama, Michael Haigney","Satoshi Tajiri (creator), Takeshi Shudo, Norman J. Grossfeld (adaptation), Michael Haigney (adaptation), John Touhey (adaptation), Takeshi Shudo","Veronica Taylor, Jay Goede, Rachael Lillis, Eric Stuart",Japanese,Japan,3 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,6.0,"32,268",tt0190641,movie,21 Mar 2000,N/A,Warner Bros. Pictures,http://www.pokemonthemovie.com,b'WB',"b'$85,744,662'","b'3,043'","b'$31,036,678'","b'3,043'",b'11/10/1999'
Pokémon: The Movie 2000,1999,G,21 Jul 2000,99 min,"Animation, Action, Adventure","Michael Haigney, Kunihiko Yuyama","Satoshi Tajiri (original concept), Takeshi Shudo (screenplay), Norman J. Grossfeld (English adaptaion written by), Michael Haigney (English adaptation written by)","Rica Matsumoto, Madeleine Blaustein, Mayumi Izuka, Tomokazu Seki",Japanese,Japan,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,6.0,"16,786",tt0210234,movie,N/A,N/A,N/A,N/A,b'WB',"b'$43,758,684'","b'2,752'","b'$19,575,608'","b'2,752'",b'7/21/2000'
The Polar Express,2004,G,10 Nov 2004,100 min,"Animation, Adventure, Family",Robert Zemeckis,"Chris Van Allsburg (book), Robert Zemeckis (screenplay), William Broyles Jr. (screenplay)","Tom Hanks, Leslie Zemeckis, Eddie Deezen, Nona Gaye",English,USA,Nominated for 3 Oscars. Another 5 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.6,"134,649",tt0338348,movie,22 Nov 2005,"$162,800,000",Warner Bros. Pictures,http://polarexpressmovie.warnerbros.com/,b'WB',"b'$162,775,358*'","b'3,650'","b'$23,323,463'","b'3,650'",b'11/10/2004'
Polar Opposites,2012,N/A,08 Jan 2012,27 min,"Documentary, Short, Biography",Caitlin Starowicz,"Caitlin Starowicz (story), Caitlin Starowicz","Mirah Ahn, Ray Asuncion, Alethea Austin, Michelle Court",English,"USA, Canada",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,7,tt1884387,movie,N/A,N/A,N/A,N/A,b'Reg.',"b'$2,377'",b'1',"b'$1,628'",b'1',b'6/6/2008'
Polaroid,2015,N/A,22 May 2015,15 min,"Short, Horror",Lars Klevberg,Lars Klevberg,"Annika Witt, Thea Sofie Loch Næss, Anne Cloetta",Norwegian,Norway,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,34,tt3956872,movie,N/A,N/A,N/A,N/A,b'W/Dim.',b'n/a',b'n/a',b'n/a',b'n/a',b'2018'
Police Academy,1984,R,23 Mar 1984,96 min,Comedy,Hugh Wilson,"Neal Israel (screenplay), Pat Proft (screenplay), Hugh Wilson (screenplay), Neal Israel (story), Pat Proft (story)","Steve Guttenberg, Kim Cattrall, G.W. Bailey, Bubba Smith",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.7,"95,717",tt0087928,movie,30 Sep 1997,N/A,Warner Home Video,N/A,b'WB',"b'$81,198,894'","b'1,587'","b'$8,570,007'","b'1,063'",b'3/23/1984'
Police Academy 2: Their First Assignment,1985,PG-13,29 Mar 1985,87 min,Comedy,"Jerry Paris, James Signorelli","Neal Israel (characters created by), Pat Proft (characters created by), Barry W. Blaustein, David Sheffield","Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.7,"42,913",tt0089822,movie,06 Apr 2004,N/A,Warner Home Video,N/A,b'WB',"b'$55,600,000'","b'1,613'","b'$10,675,896'","b'1,613'",b'3/29/1985'
Police Academy 3: Back in Training,1986,PG,21 Mar 1986,83 min,Comedy,Jerry Paris,"Neal Israel (characters creator), Pat Proft (characters creator), Gene Quintano","Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,5.2,"35,578",tt0091777,movie,06 Apr 2004,N/A,Warner Home Video,N/A,b'WB',"b'$43,579,163'","b'1,788'","b'$9,049,586'","b'1,788'",b'3/21/1986'
Police Academy 4: Citizens on Patrol,1987,PG,03 Apr 1987,88 min,"Comedy, Crime",Jim Drake,"Neal Israel (characters), Pat Proft (characters), Gene Quintano","Steve Guttenberg, Bubba Smith, Michael Winslow, David Graf",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,4.8,"34,059",tt0093756,movie,06 Apr 2004,N/A,Warner Home Video,N/A,b'WB',"b'$28,061,343'","b'1,750'","b'$8,482,487'","b'1,750'",b'4/3/1987'
Police Academy 5: Assignment: Miami Beach,1988,PG,18 Mar 1988,90 min,"Comedy, Crime",Alan Myerson,"Neal Israel (characters creator), Pat Proft (characters creator), Stephen Curwick","Bubba Smith, David Graf, Michael Winslow, Leslie Easterbrook",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,4.4,"27,641",tt0095882,movie,06 Apr 2004,N/A,Warner Home Video,N/A,b'WB',"b'$19,510,371'","b'1,700'","b'$6,106,661'","b'1,700'",b'3/18/1988'
Police Academy 6: City Under Siege,1989,PG,10 Mar 1989,84 min,"Comedy, Crime",Peter Bonerz,"Neal Israel (characters), Pat Proft (characters), Stephen Curwick","Bubba Smith, David Graf, Michael Winslow, Leslie Easterbrook",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,4.2,"23,818",tt0098105,movie,06 Apr 2004,N/A,Warner Home Video,N/A,b'WB',"b'$11,567,217'","b'1,627'","b'$4,032,480'","b'1,627'",b'3/10/1989'
Police Story: Lockdown,2013,NOT RATED,05 Jun 2015,110 min,"Action, Crime, Drama",Ding Sheng,"Alex Jia (script advisor), Ding Sheng","Jackie Chan, Ye Liu, Tian Jing, Tao Yin",Mandarin,"China, Hong Kong",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.1,"6,977",tt2599716,movie,11 Aug 2015,N/A,Well Go USA,N/A,b'WGUSA',b'n/a',b'n/a',b'n/a',b'n/a',b'6/5/2015'
"Police, Adjective",2009,NOT RATED,03 Jul 2009,113 min,"Comedy, Crime, Drama",Corneliu Porumboiu,Corneliu Porumboiu,"Dragos Bucur, Vlad Ivanov, Ion Stoica, Irina Saulescu",Romanian,Romania,13 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.1,"4,063",tt1337051,movie,01 Jun 2010,"$26,692",IFC Films,http://www.42kmfilm.ro/ro/politist-adjectiv,b'IFC',"b'$53,206'",b'8',"b'$19,452'",b'8',b'12/23/2009'
Policeman,2011,UNRATED,N/A,105 min,Drama,Nadav Lapid,Nadav Lapid,"Yiftach Klein, Yaara Pelzig, Michael Moshonov, Menashe Noy","Hebrew, English","Israel, France",10 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,6.2,689,tt1978447,movie,14 Feb 2017,N/A,Corinth Films,http://www.policemanthemovie.com,b'Crnth',"b'$11,263'",b'2',"b'$7,379'",b'2',b'6/13/2014'
Polina,2016,N/A,16 Nov 2016,108 min,Drama,"Valérie Müller, Angelin Preljocaj","Valérie Müller (screenplay), Bastien Vivès (book)","Anastasia Shevtsova, Veronika Zhovnytska, Juliette Binoche, Aleksey Guskov","French, Russian",France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.1,229,tt4383288,movie,N/A,N/A,N/A,N/A,b'Osci.',"b'$165,203'",b'31',"b'$12,588'",b'2',b'8/25/2017'
Polish Wedding,1998,PG-13,17 Jul 1998,105 min,"Comedy, Drama, Romance",Theresa Connelly,Theresa Connelly,"Claire Danes, Jon Bradford, Lena Olin, Ramsey Krull",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}]",N/A,5.4,"2,886",tt0119910,movie,17 Apr 2001,N/A,Twentieth Century Fox Home Entertainment,http://www.foxsearchlight.com/polish,b'FoxS',"b'$692,588'",b'59',"b'$92,055'",b'11',b'7/17/1998'
Polisse,2011,NOT RATED,19 Oct 2011,127 min,"Crime, Drama",Maïwenn,"Maïwenn (screenplay), Emmanuelle Bercot (screenplay)","Karin Viard, Joey Starr, Marina Foïs, Nicolas Duvauchelle","French, Italian, Romanian, Arabic",France,7 wins & 22 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.3,"11,599",tt1661420,movie,30 Oct 2012,"$100,000",IFC Films,http://www.ifcfilms.com/films/polisse,b'IFC',"b'$211,440'",b'21',"b'$16,568'",b'3',b'5/18/2012'
Pollock,2000,R,23 Mar 2001,122 min,"Biography, Drama",Ed Harris,"Steven Naifeh (book), Gregory White Smith (book), Barbara Turner (screenplay), Susan Emshwiller (screenplay)","Ed Harris, Robert Knott, Molly Regan, Marcia Gay Harden",English,USA,Won 1 Oscar. Another 2 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.0,"24,208",tt0183659,movie,24 Jul 2001,"$7,280,174",Sony Pictures Classics,http://www.sonyclassics.com/pollock,b'SPC',"b'$8,598,593'",b'280',"b'$44,244'",b'2',b'12/15/2000'
Poltergeist,1982,PG,04 Jun 1982,114 min,"Horror, Thriller","Tobe Hooper, Steven Spielberg","Steven Spielberg (screenplay), Michael Grais (screenplay), Mark Victor (screenplay), Steven Spielberg (story)","Craig T. Nelson, JoBeth Williams, Beatrice Straight, Dominique Dunne",English,USA,Nominated for 3 Oscars. Another 4 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.4,"116,217",tt0084516,movie,18 Apr 2000,N/A,MGM Home Entertainment,N/A,b'MGM',"b'$76,606,280'","b'1,060'","b'$6,896,612'",b'890',b'6/4/1982'
Poltergeist II: The Other Side,1986,PG-13,23 May 1986,91 min,Horror,Brian Gibson,"Mark Victor, Michael Grais","JoBeth Williams, Craig T. Nelson, Heather O'Rourke, Oliver Robins",English,USA,Nominated for 1 Oscar. Another 1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}]",N/A,5.7,"20,714",tt0091778,movie,N/A,N/A,MGM Home Entertainment,N/A,b'MGM',"b'$40,996,665'","b'1,599'","b'$12,357,190'","b'1,596'",b'5/23/1986'
Poltergeist III,1988,PG-13,10 Jun 1988,98 min,"Horror, Thriller",Gary Sherman,"Gary Sherman, Brian Taggert","Tom Skerritt, Nancy Allen, Heather O'Rourke, Zelda Rubinstein",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}]",N/A,4.6,"14,186",tt0095889,movie,02 Nov 2010,N/A,MGM Home Entertainment,N/A,b'MGM',"b'$14,114,488'","b'1,471'","b'$4,344,308'","b'1,471'",b'6/10/1988'
Polyester,1981,R,29 May 1981,86 min,Comedy,John Waters,John Waters,"Divine, Tab Hunter, Edith Massey, David Samson",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,7.0,"5,558",tt0082926,movie,07 Sep 2004,N/A,New Line Cinema,N/A,b'NL',b'n/a',b'n/a',b'n/a',b'n/a',b'5/29/1981'
Pompeii,2014,PG-13,21 Feb 2014,105 min,"Action, Adventure, Drama",Paul W.S. Anderson,"Janet Scott Batchler (screenplay), Lee Batchler (screenplay), Michael Robert Johnson (screenplay), B.L. Jurgens (unproduced Roman Polanski version)","Kit Harington, Carrie-Anne Moss, Emily Browning, Adewale Akinnuoye-Agbaje",English,"Canada, Germany, USA",9 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.5,"93,076",tt1921064,movie,20 May 2014,"$19,919,371",Sony Pictures,http://pompeiimovie.tumblr.com/,b'TriS',"b'$23,219,748'","b'2,658'","b'$10,340,823'","b'2,658'",b'2/21/2014'
Ponette,1996,N/A,14 Mar 1997,97 min,Drama,Jacques Doillon,"Jacques Doillon, Brune Compagnon (scenario collaborator: for first draft)","Victoire Thivisol, Delphine Schiltz, Matiaz Bureau Caton, Léopoldine Serre",French,France,11 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",N/A,7.6,"3,612",tt0117359,movie,10 Jun 1998,N/A,Wellspring Media Inc.,N/A,b'Arro.',"b'$1,300,377'",b'n/a',b'n/a',b'n/a',b'3/14/1997'
Pontiac Moon,1994,PG-13,04 Nov 1994,108 min,Drama,Peter Medak,"Finn Taylor (story), Finn Taylor (screenplay), Jeffrey D. Brown (screenplay)","Ted Danson, Mary Steenburgen, Ryan Todd, Eric Schweig",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,594,tt0110867,movie,28 Mar 1995,N/A,Hemdale Home Video,N/A,b'Par.',"b'$11,669'",b'10',"b'$5,128'",b'8',b'11/4/1994'
Pontypool,2008,NOT RATED,18 Sep 2009,93 min,"Fantasy, Horror",Bruce McDonald,"Tony Burgess, Tony Burgess (novel)","Stephen McHattie, Lisa Houle, Georgina Reilly, Hrant Alianak","English, French, Armenian",Canada,1 win & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.7,"24,612",tt1226681,movie,21 Jul 2008,N/A,IFC Entertainment,http://www.pontypoolmovie.com/,b'IFC',"b'$3,865'",b'1',"b'$1,541'",b'1',b'5/29/2009'
Ponyo,2008,G,14 Aug 2009,101 min,"Animation, Adventure, Comedy","Hayao Miyazaki, John Lasseter, Brad Lewis, Peter Sohn",Hayao Miyazaki,"Tomoko Yamaguchi, Kazushige Nagashima, Yûki Amami, George Tokoro",Japanese,Japan,11 wins & 19 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.7,"94,892",tt0876563,movie,02 Mar 2010,"$15,100,000",Walt Disney Pictures,http://www.disney.com/Ponyo,b'BV',"b'$15,090,399'",b'927',"b'$3,585,852'",b'927',b'8/14/2009'
Pooh's Heffalump Movie,2005,G,11 Feb 2005,68 min,"Animation, Comedy, Family",Frank Nissen,"Brian Hohlfeld (screenplay), Evan Spiliotopoulos (screenplay), A.A. Milne (characters)","Jim Cummings, John Fiedler, Nikita Hopkins, Kath Soucie",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.4,"4,750",tt0407121,movie,24 May 2005,"$18,013,938",Buena Vista,http://disney.go.com/disneypictures/heffalump/main.html,b'BV',"b'$18,098,433'","b'2,529'","b'$5,805,559'","b'2,529'",b'2/11/2005'
The Pool,2001,R,04 Oct 2001,89 min,"Horror, Thriller",Boris von Sychowski,"Ryan Carrassi (adaptation), Lorenz Stassen, Boris von Sychowski","Kristen Miller, Elena Uhlig, Paul Grasshoff, John Hopkins",English,Germany,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}]",N/A,4.3,"2,367",tt0283027,movie,24 Sep 2002,N/A,Vitagraph Films,http://www.thepoolfilm.com/,b'Vita.',"b'$95,102'",b'8',"b'$7,736'",b'1',b'9/3/2008'
