Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Cocktail,1988,R,29 Jul 1988,104 min,"Comedy, Drama, Romance",Roger Donaldson,Heywood Gould (screenplay),"Tom Cruise, Bryan Brown, Elisabeth Shue, Lisa Banes","English, Spanish Sign Language",USA,Nominated for 1 Golden Globe. Another 6 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '12/100'}]",12,5.8,"66,040",tt0094889,movie,13 Aug 2002,N/A,Touchstone Pictures,N/A,b'BV',"b'$78,222,753'","b'1,462'","b'$11,789,466'","b'1,404'",b'7/29/1988'
Coco,2009,N/A,18 Mar 2009,95 min,"Comedy, Drama",Gad Elmaleh,"Gad Elmaleh, Caroline Thivel","Gad Elmaleh, Pascale Arbillot, Jean Benguigui, Manu Payet",French,France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,"1,221",tt1262877,movie,N/A,N/A,Legende,N/A,b'BV',b'n/a',b'n/a',b'n/a',b'n/a',b'11/22/2017'
Coco Before Chanel,2009,PG-13,06 Nov 2009,105 min,"Biography, Drama",Anne Fontaine,"Edmonde Charles-Roux (book), Anne Fontaine, Camille Fontaine","Audrey Tautou, Benoît Poelvoorde, Alessandro Nivola, Marie Gillain","French, English","France, Belgium",Nominated for 1 Oscar. Another 5 wins & 19 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.7,"34,119",tt1035736,movie,16 Feb 2010,"$5,997,682",Sony Pictures Classics,http://www.sonyclassics.com/cocobeforechanel,b'SPC',"b'$6,113,834'",b'307',"b'$406,768'",b'43',b'9/25/2009'
Coco Chanel & Igor Stravinsky,2009,R,23 Jul 2010,119 min,"Drama, Music, Romance",Jan Kounen,"Chris Greenhalgh (screenplay and dialogue), Chris Greenhalgh (novel), Carlo De Boutiny (adaptation), Jan Kounen (adaptation)","Mads Mikkelsen, Anna Mouglalis, Elena Morozova, Natacha Lindinger","French, Russian, English","France, Japan, Switzerland",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.4,"5,513",tt1023441,movie,28 Sep 2010,"$1,724,882",Sony Pictures Classics,http://www.sonyclassics.com/cocochanelandigorstravinsky/,b'SPC',"b'$1,621,226'",b'74',"b'$44,454'",b'3',b'6/11/2010'
The Cocoanuts,1929,NOT RATED,03 Aug 1929,96 min,"Comedy, Musical","Robert Florey, Joseph Santley","George S. Kaufman (book), Morrie Ryskind (adapted by)","The Marx Brothers, Zeppo Marx, Groucho Marx, Harpo Marx",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",N/A,7.2,"5,939",tt0019777,movie,10 Oct 2000,N/A,MCA Universal Home Video,N/A,b'Par.',b'n/a',b'n/a',b'n/a',b'n/a',b'8/3/1929'
Cocoon,1985,PG-13,21 Jun 1985,117 min,Sci-Fi,Ron Howard,"Tom Benedek (screenplay), David Saperstein (story)","Don Ameche, Wilford Brimley, Hume Cronyn, Brian Dennehy",English,USA,Won 2 Oscars. Another 3 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.7,"48,195",tt0088933,movie,01 Jun 2004,N/A,Twentieth Century Fox Home Entertainment,N/A,b'Fox',"b'$76,113,124'","b'1,163'","b'$7,936,427'","b'1,140'",b'6/21/1985'
Cocoon: The Return,1988,PG,23 Nov 1988,116 min,"Adventure, Comedy, Mystery",Daniel Petrie,"David Saperstein (characters), Stephen McPherson (story), Elizabeth Bradley (story), Stephen McPherson (screenplay)","Don Ameche, Wilford Brimley, Courteney Cox, Hume Cronyn",English,USA,4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}]",N/A,5.3,"12,988",tt0094890,movie,01 Jun 2004,N/A,Fox,N/A,b'Fox',"b'$18,924,919'",b'997',"b'$5,568,143'",b'986',b'11/23/1988'
Code 46,2003,R,17 Sep 2004,93 min,"Drama, Romance, Sci-Fi",Michael Winterbottom,Frank Cottrell Boyce,"Tim Robbins, Togo Igawa, Nabil Elouahabi, Samantha Morton",English,UK,4 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.2,"18,751",tt0345061,movie,28 Dec 2004,N/A,MGM,http://www.mgm.com/ua/code46/,b'UA',"b'$285,585'",b'21',"b'$20,170'",b'3',b'8/6/2004'
Code Black,2015–,TV-14,30 Sep 2015,42 min,Drama,N/A,Michael Seitzman,"Marcia Gay Harden, Melanie Chandra, Harry Ford, Benjamin Hollingsworth",English,USA,3 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,"6,865",tt4452630,series,,,,,b'Long Shot',"b'$190,229'",b'10',"b'$6,319'",b'1',b'6/20/2014'
Code Name: Emerald,1985,PG,27 Sep 1985,95 min,"Action, Drama, War",Jonathan Sanger,"Ronald Bass (novel), Ronald Bass (screenplay)","Ed Harris, Max von Sydow, Horst Buchholz, Helmut Berger",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,748,tt0088934,movie,N/A,N/A,N/A,N/A,b'MGM',"b'$561,548'",b'195',"b'$241,108'",b'195',b'9/27/1985'
Code Name: The Cleaner,2007,PG-13,05 Jan 2007,84 min,"Action, Comedy, Crime",Les Mayfield,"Robert Adetuyi, George Gallo","Cedric the Entertainer, Lucy Liu, Nicollette Sheridan, Mark Dacascos",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,4.5,"10,332",tt0462229,movie,24 Apr 2007,"$8,104,069",New Line Cinema,http://www.thecleanermovie.com/,b'NL',"b'$8,135,024'","b'1,736'","b'$4,244,142'","b'1,736'",b'1/5/2007'
Code Name: Wild Geese,1984,R,01 Sep 1986,101 min,"Action, War",Antonio Margheriti,"Michael Lester (screenplay), Arne Elsholtz (dialogue: German version)","Lewis Collins, Lee Van Cleef, Ernest Borgnine, Klaus Kinski",Italian,"Italy, West Germany",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,753,tt0087068,movie,13 Mar 2007,N/A,Ascot-Elite Entertainment Group,N/A,b'NW',"b'$600,000'",b'n/a',b'n/a',b'n/a',b'8/29/1986'
Code of Silence,1985,R,03 May 1985,101 min,"Action, Crime, Drama",Andrew Davis,"Michael Butler (screenplay), Dennis Shryack (screenplay), Mike Gray (screenplay), Michael Butler (story), Dennis Shryack (story)","Chuck Norris, Henry Silva, Bert Remsen, Mike Genovese",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.0,"5,380",tt0088936,movie,21 Nov 2000,N/A,MGM,N/A,b'Orion',"b'$20,345,361'","b'1,810'","b'$5,512,461'","b'1,810'",b'5/3/1985'
Code Unknown,2000,NOT RATED,15 Nov 2000,118 min,"Drama, Romance, War",Michael Haneke,Michael Haneke,"Juliette Binoche, Thierry Neuvic, Josef Bierbichler, Alexandre Hamidi","French, Romanian, Malinka, French Sign Language, English","France, Austria, Romania",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.2,"9,297",tt0216625,movie,06 Aug 2002,N/A,Kino on Video,http://www.code-inconnu.com,b'Leis.',"b'$95,242'",b'3',"b'$10,860'",b'3',b'11/16/2001'
Codebreaker,2011,NOT RATED,21 Nov 2011,62 min,"Documentary, Biography, Drama","Clare Beavan, Nic Stacey",Craig Warner (dramatic reconstructions written by),"Ed Stoppard, Henry Goodman, Paul McGann, Asa Briggs",English,UK,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,884,tt2119396,movie,10 Mar 2014,N/A,TODpix,http://www.todpix.com/codebreaker,b'TOD',b'n/a',b'n/a',b'n/a',b'n/a',b'10/17/2012'
Coffee and Cigarettes,2003,R,11 Jun 2004,95 min,"Comedy, Drama, Music",Jim Jarmusch,Jim Jarmusch,"Roberto Benigni, Steven Wright, Joie Lee, Cinqué Lee","English, French","USA, Japan, Italy",2 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.1,"50,929",tt0379217,movie,21 Sep 2004,"$1,971,135",MGM,http://www.coffeeandcigarettesmovie.com/,b'UA',"b'$2,198,924'",b'47',"b'$99,162'",b'5',b'5/14/2004'
Coffee Date,2006,NOT RATED,10 Nov 2006,91 min,"Comedy, Romance",Stewart Wade,Stewart Wade,"Jonathan Bray, Jonathan Silverman, Wilson Cruz, Giovanni Ortega",English,USA,2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.0,"1,327",tt0473174,movie,25 Sep 2007,N/A,Slowhand Releasing,http://www.coffeedatethemovie.com/,b'Slow',"b'$4,412'",b'1',"b'$4,412'",b'1',b'11/10/2006'
A Coffee in Berlin,2012,UNRATED,13 Jun 2014,86 min,"Comedy, Drama",Jan Ole Gerster,Jan Ole Gerster (screenplay),"Tom Schilling, Katharina Schüttler, Justus von Dohnányi, Andreas Schröders","German, English",Germany,25 wins & 21 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.4,"12,140",tt1954701,movie,21 Oct 2014,N/A,Music Box Films,http://www.musicboxfilms.com/a-coffee-in-berlin-movies-79.php,b'MBox',"b'$150,275'",b'12',"b'$3,918'",b'1',b'6/13/2014'
Cohen and Tate,1988,R,27 Jan 1989,86 min,"Crime, Thriller",Eric Red,Eric Red,"Roy Scheider, Adam Baldwin, Harley Cross, Cooper Huckabee",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"1,447",tt0097074,movie,15 Mar 2011,N/A,Nelson Entertainment,N/A,b'Hemd',"b'$64,227'",b'75',"b'$45,586'",b'75',b'1/27/1989'
Coherence,2013,NOT RATED,06 Aug 2014,89 min,"Mystery, Sci-Fi, Thriller",James Ward Byrkit,"James Ward Byrkit (screenplay by), James Ward Byrkit (story by), Alex Manugian (story by)","Emily Baldoni, Maury Sterling, Nicholas Brendon, Lorene Scafaria",English,"USA, UK",5 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.2,"72,404",tt2866360,movie,20 Jan 2015,N/A,Oscilloscope Pictures,http://coherencethemovie.com/,b'Osci.',"b'$102,617'",b'7',"b'$17,000'",b'2',b'6/20/2014'
The Cokeville Miracle,2015,PG-13,05 Jun 2015,94 min,"Drama, Family, History",T.C. Christensen,T.C. Christensen,"Jasen Wade, Sarah Kent, Kimball Stinger, Alexa Rae",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,"1,664",tt3877296,movie,08 Sep 2015,N/A,Excel Entertainment,http://www.cokevillemovie.com/home.html,b'Excel',"b'$1,348,456'",b'51',"b'$159,468'",b'51',b'6/5/2015'
Cold Around the Heart,1997,R,07 Nov 1997,96 min,"Crime, Thriller, Drama",John Ridley,John Ridley,"David Caruso, Kelly Lynch, Stacey Dash, Chris Noth",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,855,tt0118870,movie,26 Sep 2006,N/A,Fox,N/A,b'Fox',"b'$5,171'",b'1',b'$552',b'1',b'11/7/1997'
Cold Comes the Night,2013,R,10 Jan 2014,90 min,"Crime, Drama, Thriller",Tze Chun,"Tze Chun, Oz Perkins, Nick Simon","Alice Eve, Ursula Parker, Logan Marshall-Green, Sarah Sokolovic",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.7,"7,718",tt2511428,movie,04 Mar 2014,N/A,Stage 6,http://www.coldcomesthenight.co.uk/,b'Gold.',"b'$16,971'",b'21',"b'$11,603'",b'21',b'1/10/2014'
Cold Comfort Farm,1995,PG,10 May 1996,105 min,"Comedy, Romance",John Schlesinger,"Malcolm Bradbury (screenplay), Stella Gibbons (novel)","Eileen Atkins, Kate Beckinsale, Sheila Burrell, Stephen Fry",English,UK,2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.3,"5,892",tt0112701,movie,25 Feb 2003,N/A,Universal Pictures,N/A,b'Gram.',"b'$5,682,429'",b'6',"b'$66,427'",b'6',b'5/10/1996'
Cold Creek Manor,2003,R,19 Sep 2003,118 min,"Mystery, Thriller",Mike Figgis,Richard Jefferies,"Dennis Quaid, Sharon Stone, Stephen Dorff, Juliette Lewis",English,"USA, Canada, UK",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,4.9,"19,113",tt0331468,movie,02 Mar 2004,N/A,Buena Vista Pictures,http://coldcreekmanor.movies.go.com/home.html,b'BV',"b'$21,386,011'","b'2,035'","b'$8,190,574'","b'2,035'",b'9/19/2003'
Cold Heaven,1991,R,29 May 1992,105 min,"Drama, Mystery, Romance",Nicolas Roeg,"Brian Moore (novel), Allan Scott (screenplay)","Theresa Russell, Mark Harmon, James Russo, Will Patton",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,701,tt0103982,movie,N/A,N/A,Hemdale Home Video,N/A,b'Hemd',"b'$99,219'",b'n/a',b'n/a',b'n/a',b'5/29/1992'
Cold in July,2014,R,31 Dec 2014,109 min,"Crime, Thriller",Jim Mickle,"Nick Damici, Jim Mickle, Joe R. Lansdale (based on the novel by)","Vinessa Shaw, Michael C. Hall, Ken Holmes, Nick Damici",English,"USA, France",1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.8,"28,934",tt1179031,movie,30 Sep 2014,N/A,IFC Films,http://www.ifcfilms.com/films/cold-in-july,b'IFC',"b'$427,418'",b'73',"b'$40,317'",b'6',b'5/23/2014'
The Cold Light of Day,2012,PG-13,07 Sep 2012,93 min,"Action, Thriller",Mabrouk El Mechri,"Scott Wiper, John Petro","Henry Cavill, Verónica Echegui, Bruce Willis, Sigourney Weaver","English, Spanish","USA, Spain",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,4.9,"30,901",tt1366365,movie,29 Jan 2013,"$3,700,000",Lionsgate Fi lms,http://www.thecoldlightofday.com/,b'LG/S',"b'$3,763,583'","b'1,511'","b'$1,831,588'","b'1,511'",b'9/7/2012'
Cold Mountain,2003,R,25 Dec 2003,154 min,"Adventure, Drama, History",Anthony Minghella,"Charles Frazier (book), Anthony Minghella (screenplay)","Jude Law, Nicole Kidman, Renée Zellweger, Eileen Atkins",English,"UK, Italy, Romania, USA",Won 1 Oscar. Another 18 wins & 101 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.2,"124,646",tt0159365,movie,29 Jun 2004,N/A,Miramax Films,http://www.miramax.com/cold_mountain/,b'Mira.',"b'$95,636,509'","b'2,802'","b'$14,574,213'","b'2,163'",b'12/25/2003'
Cold Souls,2009,PG-13,05 May 2010,101 min,"Comedy, Drama",Sophie Barthes,Sophie Barthes,"Paul Giamatti, Armand Schultz, Michael Tucker, Dina Korzun","English, Russian","USA, France",4 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.5,"8,869",tt1127877,movie,02 Mar 2010,"$700,980",IDP/Samuel goldwyn Films,http://www.coldsoulsthemovie.com/,b'Gold.',"b'$905,209'",b'52',"b'$63,302'",b'7',b'8/7/2009'
Cold Steel,1987,R,09 Apr 1988,91 min,"Action, Thriller",Dorothy Ann Puzo,"Lisa M. Hansen (story), Dorothy Ann Puzo (story), Moe Quigley, Michael Sonye (screenplay), Michael Sonye (story)","Brad Davis, Sharon Stone, Jonathan Banks, Jay Acovone",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,592,tt0092767,movie,02 Dec 2002,N/A,Cinetel Films,N/A,b'Cntl',"b'$285,885'",b'135',"b'$137,186'",b'135',b'12/11/1987'
Cold War 2,2005,N/A,N/A,N/A,Drama,Andy Amenechi,N/A,"Fabian Adibe, Francis Duru, Ini Edo, Nnamdi Eze",English,Nigeria,N/A,[],N/A,N/A,N/A,tt1102188,movie,N/A,N/A,N/A,N/A,b'WGUSA',"b'$560,824'",b'23',"b'$157,385'",b'22',b'7/8/2016'
Cold Weather,2010,NOT RATED,15 Apr 2011,96 min,"Comedy, Drama, Mystery",Aaron Katz,"Aaron Katz (story), Brendan McFadden (story), Ben Stambler (story), Aaron Katz","Cris Lankenau, Trieste Kelly Dunn, Raúl Castillo, Robyn Rikoon",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.1,"1,989",tt1497874,movie,02 Aug 2011,"$141,358",IFC Films,http://www.ifcfilms.com/films/cold-weather,b'IFC',"b'$141,358'",b'11',"b'$14,513'",b'1',b'2/4/2011'
Coldblooded,1995,R,15 Sep 1995,92 min,"Action, Comedy, Thriller",Wallace Wolodarsky,Wallace Wolodarsky,"Jason Priestley, Kimberly Williams-Paisley, Peter Riegert, Robert Loggia",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"3,038",tt0112702,movie,N/A,N/A,Universal Pictures,N/A,b'IRS',"b'$16,198'",b'5',"b'$8,423'",b'5',b'9/15/1995'
Coldwater,2013,NOT RATED,01 Mar 2013,104 min,"Drama, Thriller",Vincent Grashaw,"Vincent Grashaw, Mark Penney","P.J. Boudousqué, James C. Burns, Chris Petrovski, Octavius J. Johnson",English,USA,4 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.4,"3,503",tt2198956,movie,17 Nov 2014,N/A,Breaking Glass Pictures,http://coldwaterthemovie.com/,b'BGP',b'n/a',b'n/a',b'n/a',b'n/a',b'8/15/2014'
Collapse,2009,UNRATED,17 Mar 2011,82 min,Documentary,Chris Smith,Michael Ruppert (book),Michael Ruppert,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.8,"6,165",tt1503769,movie,15 Jun 2010,N/A,Vitagraph Films,http://www.collapsemovie.com/,b'Vita.',"b'$46,964'",b'5',"b'$7,800'",b'1',b'11/6/2009'
Collateral,2004,R,06 Aug 2004,115 min,"Crime, Drama, Thriller",Michael Mann,Stuart Beattie,"Tom Cruise, Jamie Foxx, Jada Pinkett Smith, Mark Ruffalo","English, Spanish, French, Korean",USA,Nominated for 2 Oscars. Another 23 wins & 68 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.6,"313,441",tt0369339,movie,14 Dec 2004,"$100,003,492",Paramount Pictures,http://www.collateral-themovie.com/,b'DW',"b'$101,005,703'","b'3,205'","b'$24,701,458'","b'3,188'",b'8/6/2004'
