Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Michael,1996,PG,25 Dec 1996,105 min,"Comedy, Drama, Fantasy",Nora Ephron,"Peter Dexter (story), Jim Quinlan (story), Nora Ephron (screenplay), Delia Ephron (screenplay), Peter Dexter (screenplay), Jim Quinlan (screenplay)","John Travolta, Andie MacDowell, William Hurt, Bob Hoskins","English, Portuguese",USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.7,"36,457",tt0117038,movie,10 Jun 1997,N/A,WARNER BROTHERS PICTURES,N/A,b'NL',"b'$95,318,203'","b'2,325'","b'$17,435,711'","b'2,141'",b'12/25/1996'
Michael Clayton,2007,R,12 Oct 2007,119 min,"Crime, Drama, Thriller",Tony Gilroy,Tony Gilroy,"Tom Wilkinson, Michael O'Keefe, Sydney Pollack, Danielle Skraastad",English,USA,Won 1 Oscar. Another 26 wins & 110 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.3,"140,970",tt0465538,movie,19 Feb 2008,"$48,976,323",Warner Bros. Pictures,http://www.michaelclayton.com,b'WB',"b'$49,033,882'","b'2,585'","b'$719,910'",b'15',b'10/5/2007'
Michael Collins,1996,R,25 Oct 1996,133 min,"Biography, Drama, Thriller",Neil Jordan,Neil Jordan,"Ian Hart, Julia Roberts, Richard Ingram, Liam Neeson",English,"UK, Ireland, USA",Nominated for 2 Oscars. Another 4 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.2,"25,824",tt0117039,movie,27 Aug 1997,N/A,Warner Bros.,N/A,b'WB',"b'$11,092,559'",b'878',"b'$182,221'",b'6',b'10/11/1996'
All Access: Making Michael Jackson's This Is It,2010,N/A,23 Jan 2010,N/A,Documentary,N/A,N/A,"Alex Al, Michael Bearden, Paul Gongaware, Michael Jackson",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,26,tt1570981,movie,N/A,N/A,N/A,N/A,b'Sony',"b'$72,091,016'","b'3,481'","b'$23,234,394'","b'3,481'",b'10/28/2009'
Michael Moore in TrumpLand,2016,NOT RATED,21 Oct 2016,73 min,Documentary,Michael Moore,Michael Moore,"Michael Moore, Hillary Clinton, Donald J. Trump",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.9,"2,836",tt6163356,movie,N/A,"$75,000",Dog Eat Dog Films,N/A,b'Moore',"b'$149,090'",b'51',"b'$50,200'",b'2',b'10/19/2016'
Mickey,1918,N/A,01 Aug 1918,93 min,"Comedy, Drama","F. Richard Jones, James Young",J.G. Hawks,"Mabel Normand, George Nichols, Laura La Varnie, Lew Cody",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",N/A,7.1,929,tt0009369,movie,22 Mar 2005,"$250,525",Anchor Bay Entertainment,N/A,b'Slg.',"b'$294,758'",b'76',"b'$75,235'",b'42',b'4/30/2004'
Mickey Blue Eyes,1999,PG-13,20 Aug 1999,102 min,"Comedy, Crime, Romance",Kelly Makin,"Adam Scheinman, Robert Kuhn","Hugh Grant, James Caan, Jeanne Tripplehorn, Burt Young",English,"UK, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,5.8,"31,203",tt0130121,movie,28 Dec 1999,N/A,Warner Home Video,http://www.mickeyblueeyes.com,b'WB',"b'$33,864,342'","b'2,573'","b'$10,178,289'","b'2,573'",b'8/20/1999'
Micmacs,2009,R,11 Jun 2010,105 min,"Action, Comedy, Crime",Jean-Pierre Jeunet,"Jean-Pierre Jeunet (scenario), Guillaume Laurant (scenario), Guillaume Laurant (dialogue)","Dany Boon, André Dussollier, Yolande Moreau, Dominique Pinon",French,France,5 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.2,"25,960",tt1149361,movie,14 Dec 2010,"$1,260,917",Sony Pictures Classics,http://www.micmacsmovie.com,b'SPC',"b'$1,262,079'",b'52',"b'$42,751'",b'4',b'5/28/2010'
Microbe & Gasoline,2015,R,08 Jul 2015,105 min,"Adventure, Comedy, Drama",Michel Gondry,Michel Gondry,"Ange Dargent, Théophile Baquet, Diane Besnier, Audrey Tautou",French,France,4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"1,624",tt3882000,movie,N/A,"$57,491",Screen Media Films,http://screenmediafilms.net/productions/details/1730/Microbe-and-Gasoline,b'Scre.',"b'$63,802'",b'9',"b'$11,882'",b'2',b'7/1/2016'
Microcosmos,1996,G,06 Sep 1996,80 min,Documentary,"Claude Nuridsany, Marie Pérennou","Claude Nuridsany, Marie Pérennou","Jacques Perrin, Kristin Scott Thomas",French,"France, Switzerland, Italy",8 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}]",N/A,7.9,"9,690",tt0117040,movie,02 Sep 1997,N/A,Miramax,N/A,b'Mira.',"b'$1,433,210'",b'43',"b'$35,189'",b'2',b'10/9/1996'
Mid-August Lunch,2008,NOT RATED,05 Sep 2008,75 min,"Comedy, Drama",Gianni Di Gregorio,"Gianni Di Gregorio (story), Simone Riccardini (story), Gianni Di Gregorio (screenplay)","Valeria De Franciscis, Marina Cacciotti, Maria Calì, Grazia Cesarini Sforza",Italian,Italy,14 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.0,"3,341",tt1277728,movie,05 Oct 2010,"$600,000",Zeitgeist Films,http://www.pranzodiferragosto.it/,b'Zeit.',"b'$675,299'",b'23',"b'$13,090'",b'2',b'3/17/2010'
Middle Men,2009,R,06 Aug 2010,105 min,"Comedy, Crime, Drama",George Gallo,"George Gallo, Andy Weiss","Luke Wilson, Giovanni Ribisi, Gabriel Macht, James Caan",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.6,"34,069",tt1251757,movie,08 Feb 2011,"$723,714",Paramount Pictures,http://www.middlemenmovie.com/,b'ParV',"b'$754,301'",b'252',"b'$325,641'",b'252',b'8/6/2010'
Middle of Nowhere,2008,R,13 Jul 2010,95 min,"Comedy, Drama, Romance",John Stockwell,Michelle Morgan,"Eva Amurri Martino, Anton Yelchin, Willa Holland, Susan Sarandon",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"3,193",tt1032817,movie,13 Jul 2010,N/A,Imagine Entertainment,N/A,b'Uni.',b'n/a',b'n/a',b'n/a',b'n/a',b'N/A'
Middle School: The Worst Years of My Life,2016,PG,07 Oct 2016,92 min,"Animation, Comedy, Family",Steve Carr,"Chris Bowman (screenplay by), Hubbel Palmer (screenplay by), Kara Holden (screenplay by), James Patterson (based on the book by), Chris Tebbetts (based on the book by)","Griffin Gluck, Lauren Graham, Alexa Nisenson, Andrew Daly","English, Khmer","USA, Cambodia",4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.1,"4,591",tt4981636,movie,03 Jan 2017,"$19,985,196",James Patterson Entertainment,http://middleschoolmovie.com/,b'LGF',"b'$20,007,149'","b'2,822'","b'$6,878,437'","b'2,822'",b'10/7/2016'
Midget Zombie Takeover,2013,NOT RATED,08 Feb 2013,73 min,"Comedy, Horror",Glenn Berggoetz,"Glenn Berggoetz (screenplay), Glenn Berggoetz","Kristi McKay, Matt 'Goose' Goosherst, Kedryn Carpenter, Daniel G. Cramer",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,48,tt2673854,movie,N/A,N/A,Cold Spring Productions,http://www.facebook.com/MidgetZombieTakeover,b'DWOES',"b'$10,604'",b'3',"b'$2,755'",b'1',b'2/8/2013'
A Midnight Clear,1992,R,24 Apr 1992,108 min,"Drama, War",Keith Gordon,"William Wharton (novel), Keith Gordon (screenplay)","Peter Berg, Kevin Dillon, Arye Gross, Ethan Hawke",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}]",N/A,7.2,"7,365",tt0102443,movie,04 Jun 2002,N/A,Sony Pictures Home Entertainment,N/A,b'Istr',"b'$1,526,697'",b'7',"b'$46,938'",b'7',b'4/24/1992'
Midnight Cowboy,1969,R,16 Jun 1969,113 min,Drama,John Schlesinger,"Waldo Salt (screenplay), James Leo Herlihy (based on the novel by)","Dustin Hoffman, Jon Voight, Sylvia Miles, John McGiver","English, Italian",USA,Won 3 Oscars. Another 24 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.9,"82,407",tt0064665,movie,01 Jan 2000,N/A,United Artists,http://www.mgm.com/title_title.do?title_star=MIDNIGHT,b'UA',"b'$44,785,053'",b'n/a',b'n/a',b'n/a',b'5/25/1969'
Midnight Crossing,1988,R,24 Mar 1989,104 min,"Mystery, Thriller",Roger Holzberg,"Roger Holzberg (screenplay), Douglas Weiser (screenplay), Roger Holzberg (story)","Faye Dunaway, Daniel J. Travanti, Kim Cattrall, John Laughlin",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,4.8,431,tt0095629,movie,18 Mar 2003,N/A,Vestron Video,N/A,b'Vest',"b'$1,328,001'",b'n/a',b'n/a',b'n/a',b'5/13/1988'
Midnight Dancers,1994,NOT RATED,28 Sep 1995,100 min,"Crime, Drama",Mel Chionglo,"Ricardo Lee (story), Ricardo Lee (screenplay)","Alex Del Rosario, Gandong Cervantes, Lawrence David, Luis Cortes","Filipino, Tagalog, English",Philippines,1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,231,tt0111180,movie,30 May 2000,N/A,N/A,N/A,b'FRun',"b'$22,480'",b'1',"b'$9,072'",b'1',b'7/28/1995'
Midnight Eagle,2007,N/A,17 Apr 2008,132 min,Action,Izuru Narushima,"Yasuo Hasegawa (screenplay), Kenzaburô Iida (screenplay), Tetsuo Takashima (original novel)","Tatsuya Fuji, Yoshihiko Hakamada, Ken Ishiguro, Nao Ohmori","Japanese, English",Japan,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,4.8,111,tt0997167,movie,23 Sep 2008,N/A,Strand Releasing,http://www.midnighteagle.jp/english,b'Strand',"b'$7,116'",b'3',"b'$2,543'",b'2',b'11/23/2007'
Midnight Express,1978,R,06 Oct 1978,121 min,"Biography, Crime, Drama",Alan Parker,"Oliver Stone (screenplay), Billy Hayes (book), William Hoffer (book)","Brad Davis, Irene Miracle, Bo Hopkins, Paolo Bonacelli","English, Maltese, French, Turkish","UK, USA, Turkey",Won 2 Oscars. Another 14 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.6,"59,106",tt0077928,movie,22 May 2001,N/A,Sony Pictures Home Entertainment,N/A,b'Col.',"b'$35,000,000'",b'n/a',b'n/a',b'n/a',b'10/27/1978'
Midnight in Paris,2011,PG-13,10 Jun 2011,94 min,"Comedy, Fantasy, Romance",Woody Allen,Woody Allen,"Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy","English, French, Spanish, German","Spain, USA, France",Won 1 Oscar. Another 24 wins & 101 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.7,"329,075",tt1605783,movie,20 Dec 2011,"$55,400,000",Sony Pictures Classics,http://www.sonyclassics.com/midnightinparis/,b'SPC',"b'$56,817,045'","b'1,038'","b'$599,003'",b'6',b'5/20/2011'
Midnight Madness,1980,PG,08 Feb 1980,112 min,Comedy,"Michael Nankin, David Wechter","David Wechter, Michael Nankin","David Naughton, Debra Clinger, David Damas, Michael J. Fox",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"2,697",tt0081159,movie,15 May 2001,N/A,Buena Vista,N/A,b'BV',"b'$2,900,000'",b'n/a',b'n/a',b'n/a',b'2/8/1980'
The Midnight Meat Train,2008,R,07 Aug 2008,100 min,"Horror, Mystery",Ryûhei Kitamura,"Jeff Buhler (screenplay), Clive Barker (short story ""The Midnight Meat Train"")","Bradley Cooper, Leslie Bibb, Brooke Shields, Vinnie Jones",English,USA,2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.1,"51,680",tt0805570,movie,17 Feb 2009,"$34,394",Lionsgate Films,http://www.midnightmeattrainthemovie.com/,b'LGF',"b'$83,361'",b'102',"b'$34,394'",b'102',b'8/1/2008'
Midnight Run,1988,R,20 Jul 1988,126 min,"Action, Comedy, Crime",Martin Brest,George Gallo,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton",English,USA,Nominated for 2 Golden Globes. Another 2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.6,"58,616",tt0095631,movie,24 Jun 1998,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$38,413,606'","b'1,161'","b'$5,506,290'","b'1,158'",b'7/22/1988'
Midnight Special,2016,PG-13,21 Apr 2016,112 min,"Drama, Mystery, Sci-Fi",Jeff Nichols,Jeff Nichols,"Michael Shannon, Joel Edgerton, Kirsten Dunst, Adam Driver",English,"USA, Greece",3 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.7,"59,138",tt2649554,movie,21 Jun 2016,"$3,324,164",Warner Bros. Pictures,http://www.midnightspecialmovie.com/,b'WB',"b'$3,712,282'",b'521',"b'$190,012'",b'5',b'3/18/2016'
Midnight Sun,2016–,N/A,23 Oct 2016,55 min,"Crime, Drama, Mystery",N/A,"Måns Mårlind, Björn Stein","Leïla Bekhti, Gustaf Hammarsten, Albin Grenholm, Jakob Hultcrantz Hansson","Swedish, French, English","Sweden, France",1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"1,902",tt4836846,series,,,,,b'ORF',b'n/a',b'n/a',b'n/a',b'n/a',b'3/30/2018'
Midnight's Children,2012,N/A,26 Dec 2012,146 min,Drama,Deepa Mehta,"Salman Rushdie (screenplay), Deepa Mehta, Salman Rushdie (based on a book by)","Rajat Kapoor, Vansh Bhardwaj, Anupam Kher, Neha Mahajan","English, Hindi, Urdu","Canada, UK",4 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.2,"2,398",tt1714866,movie,08 Oct 2013,"$85,497",Paladin Films,http://midnightschildren.com/,b'P/108',"b'$190,022'",b'17',"b'$12,200'",b'2',b'4/26/2013'
Midsummer in Newtown,2016,N/A,27 Jan 2017,81 min,Documentary,Lloyd Kramer,N/A,N/A,English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.6,20,tt5598212,movie,N/A,N/A,Vulcan Productions,N/A,b'INDEP',b'n/a',b'n/a',b'n/a',b'n/a',b'1/27/2017'
A Midsummer Night's Dream,1999,PG-13,14 May 1999,116 min,"Comedy, Fantasy, Romance",Michael Hoffman,"William Shakespeare (play), Michael Hoffman (screenplay)","Kevin Kline, Michelle Pfeiffer, Rupert Everett, Stanley Tucci","English, Italian","UK, Italy, USA",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.5,"22,186",tt0140379,movie,N/A,N/A,N/A,N/A,b'FoxS',"b'$16,071,990'","b'1,099'","b'$4,285,620'","b'1,080'",b'5/14/1999'
A Midsummer Night's Sex Comedy,1982,PG,16 Jul 1982,88 min,Comedy,Woody Allen,Woody Allen,"Woody Allen, Mia Farrow, José Ferrer, Julie Hagerty","English, German",USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.7,"15,945",tt0084329,movie,06 Nov 2001,N/A,Warner Bros.,N/A,b'WB',"b'$9,077,269'",b'501',"b'$2,514,478'",b'501',b'7/16/1982'
The Midwife,2017,UNRATED,21 Jul 2017,117 min,Drama,Martin Provost,"Martin Provost (dialogue), Martin Provost (screenplay)","Catherine Deneuve, Catherine Frot, Olivier Gourmet, Quentin Dolmaire",French,France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.9,988,tt5348236,movie,N/A,N/A,N/A,N/A,b'MBox',"b'$603,582'",b'44',"b'$21,341'",b'3',b'7/21/2017'
A Midwinter's Tale,1995,R,16 Feb 1996,99 min,Comedy,Kenneth Branagh,Kenneth Branagh,"Richard Briers, Hetta Charnley, Joan Collins, Nicholas Farrell",English,UK,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}]",N/A,7.3,"2,092",tt0113403,movie,22 Oct 1996,N/A,N/A,N/A,b'SPC',"b'$469,571'",b'27',"b'$19,000'",b'2',b'2/9/1996'
Mifune,1999,R,12 Mar 1999,98 min,"Romance, Comedy, Drama",Søren Kragh-Jacobsen,"Anders Thomas Jensen, Søren Kragh-Jacobsen","Iben Hjejle, Anders W. Berthelsen, Jesper Asholt, Emil Tarding",Danish,"Denmark, Sweden",10 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.2,"6,936",tt0164756,movie,22 Aug 2000,N/A,Sony Pictures Classics,N/A,b'SPC',"b'$512,434'",b'34',"b'$44,137'",b'12',b'2/25/2000'
Mifune: The Last Samurai,2015,NOT RATED,25 Nov 2016,80 min,Documentary,Steven Okazaki,"Stuart Galbraith IV, Steven Okazaki","Wataru Akashi, Kyôko Kagawa, Takeshi Katô, Hisao Kurosawa","English, Japanese",Japan,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.3,424,tt4000670,movie,N/A,N/A,N/A,N/A,b'Strand',"b'$62,279'",b'9',"b'$4,296'",b'1',b'11/25/2016'
The Mighty,1998,PG-13,30 Oct 1998,100 min,"Comedy, Drama",Peter Chelsom,"Rodman Philbrick (novel), Charles Leavitt (screenplay)","Harry Dean Stanton, Gena Rowlands, Elden Henson, Douglas Bisset",English,USA,Nominated for 2 Golden Globes. Another 3 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,7.3,"11,045",tt0119670,movie,02 Oct 2001,N/A,Miramax,N/A,b'Mira.',"b'$2,652,246'",b'518',"b'$87,705'",b'9',b'10/9/1998'
Mighty Aphrodite,1995,R,10 Nov 1995,95 min,"Comedy, Fantasy, Romance",Woody Allen,Woody Allen,"Pamela Blair, Rene Ceballos, Elie Chaib, George De La Pena","English, Latin",USA,Won 1 Oscar. Another 11 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.1,"33,856",tt0113819,movie,16 Mar 1999,N/A,Miramax Films,N/A,b'Mira.',"b'$6,468,498'",b'278',"b'$326,494'",b'19',b'10/27/1995'
