Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Air Force,1943,APPROVED,20 Mar 1943,124 min,"Action, Drama, History",Howard Hawks,Dudley Nichols (original screenplay),"John Ridgely, Gig Young, Arthur Kennedy, Charles Drake","English, Japanese",USA,Won 1 Oscar. Another 1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,7.1,"2,413",tt0035616,movie,05 Jun 2007,N/A,WARNER BROTHERS PICTURES,N/A,b'WB',b'n/a',b'n/a',b'n/a',b'n/a',b'2/3/1943'
Air Force One,1997,R,25 Jul 1997,124 min,"Action, Adventure, Drama",Wolfgang Petersen,Andrew W. Marlowe,"Harrison Ford, Gary Oldman, Glenn Close, Wendy Crewson","English, Russian","USA, Germany",Nominated for 2 Oscars. Another 7 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.5,"156,389",tt0118571,movie,01 Feb 1998,N/A,Columbia Pictures,N/A,b'Sony',"b'$172,956,409'","b'2,981'","b'$37,132,505'","b'2,919'",b'7/25/1997'
Air Guitar Nation,2006,R,06 Oct 2007,81 min,"Documentary, Biography, Music",Alexandra Lipsitz,N/A,"Dan Crane, David S. Jung, Hadia Ackerman, Lance Kasten",English,USA,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.2,"1,244",tt0799915,movie,28 Aug 2007,N/A,Shadow Distribution,http://www.airguitarnation.com,b'Shad.',"b'$71,471'",b'10',"b'$7,035'",b'1',b'3/23/2007'
The Air I Breathe,2007,R,17 Oct 2008,95 min,"Crime, Drama, Thriller",Jieho Lee,"Jieho Lee, Bob DeRosa","Kevin Bacon, Julie Delpy, Brendan Fraser, Andy Garcia","English, Spanish","USA, Mexico",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,6.9,"32,169",tt0485851,movie,06 May 2008,N/A,ThinkFilm,http://www.theairibreathemovie.com,b'Think',"b'$25,775'",b'7',"b'$19,487'",b'7',b'1/25/2008'
Air Racers 3D,2012,N/A,05 Apr 2012,40 min,"Documentary, Action, Adventure","Christian Fry, Jean-Jacques Mantello","Richard Dowlearn, Christian Fry","Paul Walker, Steve Hinton Jr., Richard Gabai",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,38,tt1535421,movie,N/A,N/A,3D Entertainment Distribution,http://www.airracers-thefilm.com/,b'3D',"b'$1,309,987'",b'10',b'n/a',b'n/a',b'4/6/2012'
The Air Up There,1994,PG,07 Jan 1994,107 min,"Comedy, Family, Sport",Paul Michael Glaser,Max Apple,"Kevin Bacon, Charles Gitonga Maina, Yolanda Vazquez, Winston Ntshona",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}]",N/A,5.5,"7,663",tt0109067,movie,11 Nov 2003,N/A,Universal,N/A,b'Mira.',"b'$21,011,318'","b'1,721'","b'$5,240,859'","b'1,507'",b'1/7/1994'
Airborne,1993,PG,17 Sep 1993,91 min,"Adventure, Comedy, Sport",Rob Bowman,"Bill Apablasa (screenplay), Stephen McEveety (story), Bill Apablasa (story)","Shane McDermott, Seth Green, Brittney Powell, Chris Conrad",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}]",N/A,6.2,"5,415",tt0106233,movie,16 Mar 1994,N/A,Warner Bros.,N/A,b'WB',"b'$2,850,263'",b'982',"b'$1,262,239'",b'982',b'9/17/1993'
Airheads,1994,PG-13,05 Aug 1994,92 min,"Comedy, Crime, Music",Michael Lehmann,Rich Wilkes,"Brendan Fraser, Steve Buscemi, Adam Sandler, Chris Farley",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.1,"40,357",tt0109068,movie,02 Oct 2001,N/A,Fox,N/A,b'Fox',"b'$5,751,882'","b'1,229'","b'$1,911,739'","b'1,228'",b'8/5/1994'
Airplane II: The Sequel,1982,PG,10 Dec 1982,85 min,"Comedy, Sci-Fi",Ken Finkleman,Ken Finkleman,"Lloyd Bridges, Raymond Burr, Chuck Connors, Rip Torn",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.1,"40,980",tt0083530,movie,24 Oct 2000,N/A,Paramount Home Video,N/A,b'Par.',"b'$27,150,534'","b'1,300'","b'$5,329,208'","b'1,150'",b'12/10/1982'
Airplane!,1980,PG,02 Jul 1980,88 min,Comedy,"Jim Abrahams, David Zucker, Jerry Zucker","Jim Abrahams (written for the screen by), David Zucker (written for the screen by), Jerry Zucker (written for the screen by)","Kareem Abdul-Jabbar, Lloyd Bridges, Peter Graves, Julie Hagerty",English,USA,Nominated for 1 Golden Globe. Another 2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.8,"174,191",tt0080339,movie,24 Oct 2000,N/A,Paramount Pictures,N/A,b'Par.',"b'$83,453,539'",b'n/a',b'n/a',b'n/a',b'6/27/1980'
Airport,1970,G,05 Mar 1970,137 min,"Action, Drama, Thriller","George Seaton, Henry Hathaway","Arthur Hailey (from the novel by), George Seaton (written for the screen by)","Burt Lancaster, Dean Martin, Jean Seberg, Jacqueline Bisset","English, Italian",USA,Won 1 Oscar. Another 3 wins & 19 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.6,"14,350",tt0065377,movie,15 Jan 1999,N/A,Universal Pictures,N/A,b'Uni.',"b'$100,489,151'",b'n/a',b'n/a',b'n/a',b'3/5/1970'
Airport '77,1977,PG,11 Mar 1977,114 min,"Action, Drama, Thriller",Jerry Jameson,"Arthur Hailey (novel), Michael Scheff (screenplay), David Spector (screenplay), H.A.L. Craig (story), Charles Kuenstle (story)","Jack Lemmon, Lee Grant, Brenda Vaccaro, Joseph Cotten","English, Hungarian",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,"7,744",tt0075648,movie,N/A,N/A,N/A,N/A,b'Uni.',b'n/a',b'n/a',b'n/a',b'n/a',b'3/11/1977'
Airport 1975,1974,PG,18 Oct 1974,107 min,"Action, Drama, Thriller",Jack Smight,"Arthur Hailey (novel), Don Ingalls","Charlton Heston, Karen Black, George Kennedy, Efrem Zimbalist Jr.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}]",N/A,5.5,"7,738",tt0071110,movie,07 Apr 1998,N/A,Universal Pictures,N/A,b'Uni.',b'n/a',b'n/a',b'n/a',b'n/a',b'10/18/1974'
Aitraaz,2004,NOT RATED,12 Nov 2004,160 min,"Drama, Romance, Thriller","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shiraz Ahmed (screenplay), Shiraz Ahmed (story), Aadesh K. Arjun (dialogue), Shyam Goel (screenplay), Shyam Goel (story)","Akshay Kumar, Kareena Kapoor Khan, Priyanka Chopra, Amrish Puri",Hindi,India,5 wins & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"8,065",tt0418460,movie,20 Feb 2005,N/A,Rajshri Media,N/A,b'Zee',"b'$91,998'",b'24',b'n/a',b'n/a',b'11/12/2004'
Ajami,2009,NOT RATED,17 Sep 2009,124 min,"Crime, Drama","Scandar Copti, Yaron Shani","Scandar Copti, Yaron Shani","Fouad Habash, Nisrine Rihan, Elias Saba, Youssef Sahwani","Arabic, Hebrew","Germany, Israel",Nominated for 1 Oscar. Another 15 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.4,"5,365",tt1077262,movie,24 Aug 2010,"$500,000",Kino International,http://www.kino.com/ajami/,b'Kino',"b'$622,403'",b'23',"b'$35,792'",b'3',b'2/3/2010'
AKA,2002,R,11 Oct 2002,123 min,"Drama, Romance",Duncan Roy,Duncan Roy,"Matthew Leitch, Diana Quick, George Asprey, Lindsey Coulson",English,UK,5 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,5.7,"1,110",tt0317052,movie,14 Sep 2004,N/A,Empire Pictures,N/A,b'Emp.',"b'$49,988'",b'3',"b'$7,553'",b'3',b'12/12/2003'
Akeelah and the Bee,2006,PG,28 Apr 2006,112 min,Drama,Doug Atchison,Doug Atchison,"Keke Palmer, Laurence Fishburne, Angela Bassett, Curtis Armstrong",English,USA,12 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.5,"16,259",tt0437800,movie,29 Aug 2006,"$18,811,135",Lionsgate Releasing,http://www.akeelahandthebee.com/splash.html,b'LGF',"b'$18,848,430'","b'2,195'","b'$6,011,585'","b'2,195'",b'4/28/2006'
Akira,1988,R,16 Jul 1988,124 min,"Animation, Action, Drama",Katsuhiro Ôtomo,"Katsuhiro Ôtomo (screenplay), Izô Hashimoto (screenplay), Katsuhiro Ôtomo (manga)","Mitsuo Iwata, Nozomu Sasaki, Mami Koyama, Tesshô Genda",Japanese,Japan,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}]",N/A,8.1,"119,506",tt0094625,movie,17 Jul 2001,N/A,Streamline Pictures,N/A,b'Stl.',"b'$439,162*'",b'2',"b'$11,263'",b'2',b'12/25/1989'
Al Franken: God Spoke,2006,N/A,30 Apr 2006,90 min,Documentary,"Nick Doob, Chris Hegedus",N/A,"Al Franken, Franni Bryson, Katherine Lanpher, Billy Kimball",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.5,449,tt0799916,movie,24 Apr 2007,N/A,Balcony Releasing,http://www.godspokefilm.com/,b'Bal.',"b'$102,990'",b'10',"b'$10,533'",b'2',b'9/13/2006'
Alabama Moon,2009,PG,18 Mar 2011,99 min,"Drama, Family",Tim McCanlies,"Watt Key (based upon the novel by), James Whittaker (screenplay), Watt Key (screenplay)","Jimmy Bennett, Gabriel Basso, Uriah Shelton, Clint Howard",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,"1,136",tt1300155,movie,17 May 2011,N/A,Screen Media Ventures,http://www.alabamamoonthemovie.net/,b'N/A',"b'$47,305'",b'7',"b'$6,568'",b'7',b'3/18/2011'
Aladdin,1992,G,25 Nov 1992,90 min,"Animation, Adventure, Comedy","Ron Clements, John Musker","Ron Clements (screenplay by), John Musker (screenplay by), Ted Elliott (screenplay by), Terry Rossio (screenplay by), Burny Mattinson (story), Roger Allers (story), Daan Jippes (story), Kevin Harkey (story), Sue C. Nichols (story), Francis Glebas (story), Darrell Rooney (story), Larry Leker (story), James Fujii (story), Kirk Hanson (story), Kevin Lima (story), Rebecca Rees (story), David S. Smith (story), Chris Sanders (story), Brian Pimental (story), Patrick A. Ventura (story)","Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman",English,USA,Won 2 Oscars. Another 29 wins & 20 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,8.0,"288,462",tt0103639,movie,05 Oct 2004,N/A,Buena Vista Distribution Compa,http://disney.go.com/vault/archives/characters/aladdin/aladdin.html,b'BV',"b'$217,350,219'","b'2,331'","b'$196,664'",b'2',b'11/13/1992'
Alamar,2009,G,14 Jul 2010,73 min,"Documentary, Drama",Pedro González-Rubio,Pedro González-Rubio (screenplay),"Jorge Machado, Roberta Palombini, Natan Machado Palombini, Nestór Marín","Spanish, Italian",Mexico,10 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.3,"2,118",tt1502396,movie,11 Jan 2011,"$61,613",Film Movement,http://www.filmmovement.com/filmcatalog/index.asp?MerchandiseID=225,b'FM',"b'$61,613'",b'3',"b'$7,668'",b'1',b'7/14/2010'
An Alan Smithee Film: Burn Hollywood Burn,1997,R,20 Feb 1998,86 min,Comedy,Arthur Hiller,Joe Eszterhas,"Ryan O'Neal, Coolio, Chuck D, Eric Idle",English,USA,6 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}]",N/A,3.5,"3,061",tt0118577,movie,06 Apr 2004,N/A,Hollywood Pictures,N/A,b'BV',"b'$45,779'",b'19',"b'$28,992'",b'19',b'2/27/1998'
The Alarmist,1997,R,16 Oct 1998,92 min,Comedy,Evan Dunsky,"Keith Reddin (play), Evan Dunsky (screenplay)","David Arquette, Stanley Tucci, Kate Capshaw, Mary McCormack",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",N/A,5.2,796,tt0119534,movie,02 Feb 1999,N/A,Sony Pictures Home Entertainment,N/A,b'Lions',"b'$59,864'",b'11',"b'$7,787'",b'1',b'10/16/1998'
Alaska,1996,PG,14 Aug 1996,109 min,"Adventure, Family",Fraser C. Heston,"Andy Burg, Scott Myers","Thora Birch, Vincent Kartheiser, Dirk Benedict, Charlton Heston",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}]",N/A,5.7,"4,461",tt0115493,movie,03 Sep 2002,N/A,Sony Pictures Home Entertainment,N/A,b'Sony',"b'$11,829,959'","b'1,566'","b'$2,914,992'","b'1,566'",b'8/14/1996'
Albatross,2011,NOT RATED,14 Oct 2011,90 min,Drama,Niall MacCormick,Tamzin Rafn (screenplay),"Jessica Brown Findlay, Harry Treadaway, Josef Altin, Felicity Jones",English,UK,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.4,"4,518",tt1541149,movie,24 Apr 2012,N/A,Sundance Selects,http://www.albatrossmovie.com,b'IFC',b'n/a',b'1',b'n/a',b'1',b'1/13/2012'
Albert Nobbs,2011,R,22 Feb 2012,113 min,"Drama, Romance",Rodrigo García,"Gabriella Prekop (screenplay), John Banville (screenplay), Glenn Close (screenplay), George Moore (novel), István Szabó (screen story)","Glenn Close, Antonia Campbell-Hughes, Mia Wasikowska, Pauline Collins",English,"UK, Ireland, France, USA",Nominated for 3 Oscars. Another 19 wins & 39 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.7,"20,857",tt1602098,movie,15 May 2012,"$3,014,541",Roadside Attractions,http://albertnobbs-themovie.com/,b'RAtt.',"b'$3,014,696'",b'245',"b'$696,088'",b'245',b'1/27/2012'
Albino Alligator,1996,R,17 Jan 1997,97 min,"Crime, Drama, Thriller",Kevin Spacey,Christian Forte,"Matt Dillon, Faye Dunaway, Gary Sinise, William Fichtner",English,"USA, France",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.1,"6,902",tt0115495,movie,07 Sep 1999,N/A,Miramax,N/A,b'Mira.',"b'$339,379'",b'12',"b'$101,176'",b'12',b'1/17/1997'
Alex Cross,2012,PG-13,19 Oct 2012,101 min,"Action, Crime, Mystery",Rob Cohen,"Marc Moss (screenplay), Kerry Williamson (screenplay), James Patterson (based on the novel ""Cross"" by)","Tyler Perry, Edward Burns, Matthew Fox, Jean Reno","English, German","USA, France",4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,5.1,"29,672",tt1712170,movie,05 Feb 2013,"$25,863,915",Summit,http://www.alexcrossmovie.com/,b'LG/S',"b'$25,888,412'","b'2,541'","b'$11,396,768'","b'2,539'",b'10/19/2012'
Alex of Venice,2014,R,17 Apr 2015,86 min,Drama,Chris Messina,"Jessica Goldberg, Katie Nehra, Justin Shilton","Mary Elizabeth Winstead, Don Johnson, Reg E. Cathey, Skylar Gaertner",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.8,"2,476",tt2977090,movie,06 Jul 2015,N/A,Screen Media Films,http://www.screenmedia.net/project/alex-of-venice/,b'Scre.',b'n/a',b'n/a',b'n/a',b'n/a',b'4/17/2015'
Alex Rider: Operation Stormbreaker,2006,PG,13 Oct 2006,93 min,"Action, Adventure, Family",Geoffrey Sax,"Anthony Horowitz (novel), Anthony Horowitz (screenplay)","Sarah Bolger, Robbie Coltrane, Stephen Fry, Damian Lewis",English,"UK, USA, Germany",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.1,"21,262",tt0457495,movie,22 May 2007,"$583,775",Weinstein Company,http://www.stormbreakerthemovie.com/,b'Wein.',"b'$677,646'",b'221',b'n/a',b'120',b'10/6/2006'
Alexander,2004,R,24 Nov 2004,175 min,"Action, Adventure, Biography",Oliver Stone,"Oliver Stone, Christopher Kyle, Laeta Kalogridis","Anthony Hopkins, David Bedella, Jessie Kamm, Angelina Jolie",English,"Germany, USA, Netherlands, France, UK, Italy",6 wins & 19 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.5,"146,197",tt0346491,movie,02 Aug 2005,"$34,264,081",Warner Bros. Pictures,http://alexanderthemovie.warnerbros.com/,b'WB',"b'$34,297,191'","b'2,445'","b'$13,687,087'","b'2,445'",b'11/24/2004'
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,PG,10 Oct 2014,81 min,"Comedy, Family",Miguel Arteta,"Rob Lieber (screenplay), Rob Lieber (screen story), Judith Viorst (book)","Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette",English,USA,1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.2,"33,308",tt1698641,movie,10 Feb 2015,"$56,752,482",Walt Disney Pictures,http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-da,b'BV',"b'$66,954,149'","b'3,117'","b'$18,360,230'","b'3,088'",b'10/10/2014'
Alexander the Great,1956,NOT RATED,31 Aug 1956,141 min,"Biography, Drama, History",Robert Rossen,Robert Rossen,"Richard Burton, Fredric March, Claire Bloom, Barry Jones",English,"USA, Spain",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,5.8,"2,765",tt0048937,movie,19 Oct 2004,N/A,United Artists,N/A,b'UA',b'n/a',b'n/a',b'n/a',b'n/a',b'3/28/1956'
Alexandra,2007,NOT RATED,26 Sep 2007,95 min,"Drama, War",Aleksandr Sokurov,Aleksandr Sokurov,"Galina Vishnevskaya, Vasily Shevtsov, Raisa Gichaeva, Andrei Bogdanov","Russian, Chechen","Russia, France",3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.0,"2,302",tt1034427,movie,28 Apr 2009,N/A,The Cinema Guild,http://www.cinemaguild.com/alexandra/,b'CGld',"b'$128,222'",b'4',"b'$9,401'",b'1',b'3/26/2008'
