Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
The Grand Budapest Hotel,2014,R,28 Mar 2014,99 min,"Adventure, Comedy, Drama",Wes Anderson,"Stefan Zweig (inspired by the writings of), Wes Anderson (screenplay), Wes Anderson (story), Hugo Guinness (story)","Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody","English, French, German","USA, Germany",Won 4 Oscars. Another 127 wins & 218 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.1,"551,670",tt2278388,movie,17 Jun 2014,"$56,939,515",Fox Searchlight,http://www.grandbudapesthotel.com/,b'FoxS',"b'$59,301,324'","b'1,467'","b'$811,166'",b'4',b'3/7/2014'
Grand Canyon,1991,R,17 Jan 1992,134 min,"Crime, Drama",Lawrence Kasdan,"Lawrence Kasdan, Meg Kasdan","Danny Glover, Kevin Kline, Steve Martin, Mary McDonnell",English,USA,Nominated for 1 Oscar. Another 3 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.9,"13,290",tt0101969,movie,13 Mar 2001,N/A,Twentieth Century Fox Home Entertainment,N/A,b'Fox',"b'$33,243,020'","b'1,223'","b'$67,546'",b'2',b'12/27/1991'
Grand Central Murder,1942,PASSED,01 May 1942,73 min,"Crime, Drama, Film-Noir",S. Sylvan Simon,"Peter Ruric (screenplay), Sue MacVeigh (based on the novel by)","Van Heflin, Patricia Dane, Cecilia Parker, Virginia Grey",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,564,tt0034808,movie,26 Apr 2012,N/A,Warner Home Video,N/A,b'MGM',b'n/a',b'n/a',b'n/a',b'n/a',b'5/23/1942'
Grand Champion,2002,G,01 Mar 2002,93 min,"Comedy, Family",Barry Tubb,Barry Tubb,"Joey Lauren Adams, Jacob Fisher, Emma Roberts, Barry Tubb",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,4.4,592,tt0335126,movie,25 Jan 2005,N/A,American Family Movies,http://www.grandchampionthemovie.com,b'Inn.',"b'$54,579'",b'13',"b'$14,035'",b'5',b'8/27/2004'
Le grand départ,2008,N/A,18 Oct 2008,N/A,"Comedy, Drama",Claude Meunier,Claude Meunier,"Marc Messier, Guylaine Tremblay, Hélène Bourgeois Leclerc, Sophie Desmarais",French,Canada,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,178,tt1087451,movie,N/A,N/A,N/A,N/A,b'Rialto',b'$677',b'1',b'$339',b'1',b'5/23/2014'
Grand Hotel,1932,PASSED,11 Sep 1932,112 min,"Drama, Romance",Edmund Goulding,"Vicki Baum (by), William Absalom Drake (play)","Greta Garbo, John Barrymore, Joan Crawford, Wallace Beery","English, Russian",USA,Won 1 Oscar. Another 1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,7.6,"14,153",tt0022958,movie,03 Feb 2004,N/A,MGM Home Entertainment,N/A,b'MGM',b'n/a',b'n/a',b'n/a',b'n/a',b'4/12/1932'
Grand Masti,2013,N/A,13 Sep 2013,137 min,"Comedy, Drama, Romance",Indra Kumar,"Tushar Hiranandani (story and screenplay), Milap Zaveri (dialogue), Milap Zaveri (story and screenplay)","Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani, Suresh Menon",Hindi,India,3 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A,4.3,"4,894",tt2476154,movie,N/A,"$404,789",Mehboob Studio,https://www.facebook.com/GrandMastiFilm,b'Eros',"b'$413,903'",b'64',"b'$223,222'",b'64',b'9/13/2013'
Grand Piano,2013,R,25 Oct 2013,90 min,"Music, Mystery, Thriller",Eugenio Mira,Damien Chazelle,"Elijah Wood, John Cusack, Kerry Bishé, Tamsin Egerton",English,"Spain, USA",5 wins & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,5.9,"14,727",tt2039345,movie,20 May 2014,N/A,Magnet Releasing,http://www.magnetreleasing.com/grandpiano/,b'Magn.',"b'$22,555'",b'10',"b'$2,964'",b'2',b'3/7/2014'
The Grand Seduction,2013,PG-13,30 May 2014,113 min,Comedy,Don McKellar,"Ken Scott, Michael Dowse, Ken Scott (film ""La Grande Séduction"")","Percy Hynes White, Sean Panting, Crystal Dawn Parsons, Brendan Gleeson",English,Canada,2 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.0,"13,009",tt2319580,movie,07 Oct 2014,N/A,Entertainment One,http://thegrandseduction-movie.com/,b'EOne',"b'$3,430,018'",b'124',"b'$323,743'",b'94',b'5/30/2014'
Grand Theft Auto,1977,PG,16 Jun 1977,84 min,"Action, Comedy, Crime",Ron Howard,"Rance Howard, Ron Howard","Ron Howard, Nancy Morgan, Elizabeth Rogers, Barry Cahill",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}]",N/A,5.4,"2,209",tt0076100,movie,21 Nov 2006,N/A,New World Pictures,N/A,b'NW',b'n/a',b'n/a',b'n/a',b'n/a',b'6/16/1977'
Grand Theft Parsons,2003,PG-13,18 Jun 2004,88 min,"Adventure, Comedy, Drama",David Caffrey,"Jeremy Drysdale (story), David Caffrey (story), Jeremy Drysdale","Jamie McShane, Johnny Knoxville, Danielle Sapia, Gabriel Macht",English,"USA, UK",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.1,"3,046",tt0338075,movie,26 Oct 2004,N/A,Redbus Film Distribution,http://www.grandtheftmovie.com/,b'Swp.',b'n/a',b'n/a',b'n/a',b'n/a',b'6/18/2004'
The Grandfather,1998,PG,30 Oct 1998,151 min,Drama,José Luis Garci,"José Luis Garci, Benito Pérez Galdós (novel), Horacio Valcárcel","Fernando Fernán Gómez, Rafael Alonso, Cayetana Guillén Cuervo, Agustín González",Spanish,Spain,Nominated for 1 Oscar. Another 9 wins & 17 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.5,"1,455",tt0176415,movie,01 Aug 2000,N/A,Miramax,N/A,b'Mira.',"b'$54,468'",b'12',"b'$12,726'",b'2',b'10/8/1999'
Grandma's Boy,2006,R,06 Jan 2006,94 min,Comedy,Nicholaus Goossen,"Barry Wernick, Allen Covert, Nick Swardson","Linda Cardellini, Allen Covert, Peter Dante, Shirley Jones",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,7.0,"70,661",tt0456554,movie,09 May 2006,"$5,935,826",20th Century Fox,http://www.grandmasboymovie.com/,b'Fox',"b'$6,090,172'","b'2,016'","b'$3,009,341'","b'2,015'",b'1/6/2006'
The Grandmaster,2013,PG-13,30 Aug 2013,130 min,"Action, Biography, Drama",Kar-Wai Wong,"Kar-Wai Wong (story), Kar-Wai Wong (screenplay), Jingzhi Zou (screenplay), Haofeng Xu (screenplay)","Tony Chiu-Wai Leung, Cung Le, Qingxiang Wang, Elvis Tsui","Mandarin, Cantonese, Japanese","Hong Kong, China",Nominated for 2 Oscars. Another 53 wins & 51 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.5,"26,545",tt1462900,movie,04 Mar 2014,"$6,300,000",The Weinstein Company,http://thegrandmasterfilm.com/index.html,b'Wein.',"b'$6,594,959'",b'804',"b'$132,617'",b'7',b'8/23/2013'
Grandmaster,2012,NOT RATED,04 May 2012,100 min,"Mystery, Thriller",B. Unnikrishnan,"Agatha Christie (novel), B. Unnikrishnan","Mohanlal, Priyamani, Babu Antony, Arjun Nandakumar",Malayalam,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"1,229",tt2345561,movie,N/A,"$17,077",UTV Communications,N/A,b'UTV',"b'$17,077'",b'9',"b'$10,479'",b'9',b'5/4/2012'
"Grandview, U.S.A.",1984,R,03 Aug 1984,97 min,Drama,Randal Kleiser,Ken Hixon,"Jamie Lee Curtis, C. Thomas Howell, Patrick Swayze, Troy Donahue",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,"1,442",tt0087359,movie,26 Jul 1990,N/A,Warner Bros.,N/A,b'WB',"b'$4,743,119'","b'1,069'","b'$2,194,293'","b'1,069'",b'8/3/1984'
The Grapes of Wrath,1940,NOT RATED,15 Mar 1940,129 min,"Drama, History",John Ford,"Nunnally Johnson (screen play), John Steinbeck (based on the novel by)","Henry Fonda, Jane Darwell, John Carradine, Charley Grapewin",English,USA,Won 2 Oscars. Another 9 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,8.1,"70,044",tt0032551,movie,06 Apr 2004,N/A,Twentieth Century Fox Home Entertainment,N/A,b'Fox',b'n/a',b'n/a',b'n/a',b'n/a',b'1/24/1940'
Grass,1999,R,14 Jul 2000,80 min,"Documentary, History",Ron Mann,Solomon Vesta,"Woody Harrelson, Harry J. Anslinger, George Bush, Cab Calloway",English,Canada,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.3,"3,328",tt0214730,movie,05 Apr 2005,N/A,Unapix,N/A,b'Una.',"b'$313,039'",b'10',"b'$21,578'",b'2',b'5/31/2000'
The Grass Harp,1995,PG,11 Oct 1996,107 min,"Drama, Comedy",Charles Matthau,"Truman Capote (novel), Stirling Silliphant (screenplay), Kirk Ellis (screenplay)","Piper Laurie, Sissy Spacek, Walter Matthau, Edward Furlong",English,USA,3 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,7.2,"3,090",tt0113211,movie,19 Apr 2005,N/A,New Line Home Entertainment,N/A,b'FL',"b'$559,771'",b'48',"b'$117,161'",b'46',b'10/11/1996'
Grassroots,2012,R,09 Nov 2012,98 min,"Comedy, Drama",Stephen Gyllenhaal,"Phil Campbell (book), Stephen Gyllenhaal (screenplay), Justin Rhodes (screenplay)","Jason Biggs, Joel David Moore, Lauren Ambrose, Cobie Smulders",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.3,968,tt1634286,movie,02 Oct 2012,"$6,497",Samuel Goldwyn Films,http://www.grassrootsthefilm.com/,b'Gold.',"b'$12,356'",b'2',"b'$6,497'",b'1',b'6/22/2012'
Grateful Dawg,2000,PG-13,04 Jul 2002,81 min,Documentary,Gillian Grisman,N/A,"Jerry Garcia, David Grisman, Joe Craven, Jim Kerwin",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.2,280,tt0265212,movie,05 Feb 2002,N/A,Sony Pictures Classics,http://www.sonyclassics.com/gratefuldawg,b'Sony',"b'$360,251'",b'21',"b'$28,539'",b'14',b'10/5/2001'
Graveyard Shift,1990,R,26 Oct 1990,89 min,Horror,Ralph S. Singleton,"Stephen King (short story), John Esposito (screenplay)","David Andrews, Kelly Wolf, Stephen Macht, Andrew Divoff",English,"USA, Japan",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,4.8,"7,650",tt0099697,movie,28 May 2002,N/A,Paramount Home Video,N/A,b'Par.',"b'$11,582,891'","b'1,603'","b'$5,082,300'","b'1,603'",b'10/26/1990'
Gravity,2013,PG-13,04 Oct 2013,91 min,"Drama, Sci-Fi, Thriller",Alfonso Cuarón,"Alfonso Cuarón, Jonás Cuarón","Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen","English, Greenlandic","UK, USA",Won 7 Oscars. Another 232 wins & 175 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,7.8,"640,900",tt1454468,movie,25 Feb 2014,"$274,084,951",Warner Bros. Pictures,http://gravitymovie.warnerbros.com/,b'WB',"b'$274,092,705'","b'3,820'","b'$55,785,112'","b'3,575'",b'10/4/2013'
Gray Lady Down,1978,PG,01 Apr 1978,111 min,"Adventure, Drama, History",David Greene,"David Lavallee (novel), James Whittaker (screenplay), Howard Sackler (screenplay), Frank P. Rosenberg (adaptation)","Charlton Heston, David Carradine, Stacy Keach, Ned Beatty","English, Norwegian",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.2,"2,168",tt0077629,movie,10 Mar 2000,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$5,438,927'",b'n/a',b'n/a',b'n/a',b'1/1/1978'
Gray Matters,2006,PG-13,13 Jul 2007,96 min,"Comedy, Romance",Sue Kramer,Sue Kramer,"Heather Graham, Bridget Moynahan, Tom Cavanagh, Molly Shannon",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.8,"6,251",tt0375785,movie,19 Jun 2007,N/A,Freestyle Releasing/Yari Film Group,http://www.graymattersmovie.com/,b'YFG',"b'$71,561'",b'19',"b'$25,714'",b'15',b'2/23/2007'
Gray's Anatomy,1996,NOT RATED,19 Mar 1997,80 min,"Comedy, Drama",Steven Soderbergh,"Spalding Gray (monologue), Renée Shafransky (monologue), Spalding Gray","Spalding Gray, Mike McLaughlin, Melissa Robertson, Alvin Henry",English,"UK, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.0,"1,714",tt0116447,movie,29 Jun 1999,N/A,Criterion Collection,N/A,b'N.Arts',"b'$29,090'",b'1',"b'$4,690'",b'1',b'3/19/1997'
Grease,1978,PG-13,16 Jun 1978,110 min,"Musical, Romance",Randal Kleiser,"Jim Jacobs (original musical), Warren Casey (original musical), Bronte Woodard (screenplay), Allan Carr (adaptation)","John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway",English,USA,Nominated for 1 Oscar. Another 3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.2,"186,038",tt0077631,movie,24 Sep 2002,N/A,Paramount Pictures,N/A,b'Par.',"b'$159,978,870*'",b'862',"b'$8,941,717'",b'862',b'6/16/1978'
Grease 2,1982,PG,11 Jun 1982,115 min,"Comedy, Drama, Musical",Patricia Birch,Ken Finkleman,"Maxwell Caulfield, Michelle Pfeiffer, Lorna Luft, Maureen Teefy",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}]",N/A,4.2,"28,069",tt0084021,movie,09 Jun 2003,N/A,Paramount Home Video,N/A,b'Par.',"b'$15,171,476'","b'1,250'","b'$4,645,411'","b'1,250'",b'6/11/1982'
The Greasy Strangler,2016,UNRATED,07 Oct 2016,93 min,"Comedy, Horror",Jim Hosking,"Toby Harvard, Jim Hosking","Michael St. Michaels, Sky Elobar, Elizabeth De Razzo, Gil Gex",English,USA,2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.6,"3,613",tt4381236,movie,N/A,"$43,580",Rook Films,N/A,b'FR',"b'$45,878'",b'11',"b'$22,500'",b'11',b'10/7/2016'
Great Balls of Fire!,1989,PG-13,30 Jun 1989,108 min,"Biography, Drama, Music",Jim McBride,"Myra Lewis (book), Murray Silver Jr. (book), Jack Baran (screenplay), Jim McBride (screenplay)","Dennis Quaid, Winona Ryder, John Doe, Stephen Tobolowsky",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]",N/A,6.2,"13,493",tt0097457,movie,04 Jun 2002,N/A,Orion Pictures Corporation,N/A,b'Orion',"b'$13,741,060'","b'1,417'","b'$3,807,986'","b'1,417'",b'6/30/1989'
The Great Beauty,2013,NOT RATED,14 Mar 2014,141 min,Drama,Paolo Sorrentino,"Paolo Sorrentino (story), Paolo Sorrentino (screenplay), Umberto Contarello (screenplay)","Toni Servillo, Carlo Verdone, Sabrina Ferilli, Carlo Buccirosso","Italian, Japanese, Spanish, Chinese","Italy, France",Won 1 Oscar. Another 55 wins & 76 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.8,"64,017",tt2358891,movie,25 Mar 2014,N/A,Janus Films,http://janusfilms.com/thegreatbeauty/,b'Jan.',"b'$2,852,400'",b'77',"b'$23,442'",b'1',b'11/15/2013'
