Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Shadow Glories,2001,R,28 Sep 2001,109 min,N/A,Ziad H. Hamzeh,Marc Sandler,"Marc Sandler, Sarah Rachel Isenberg, Michael Denney, Jason Moscartolo",N/A,USA,4 wins.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,5.4,106,tt0282965,movie,N/A,N/A,Hamzeh Mystique Films,http://www.shadowglories.com,b'Hmz',"b'$24,997'",b'n/a',b'n/a',b'n/a',b'9/28/2001'
Shadow Hours,2000,R,20 Jul 2001,95 min,"Drama, Thriller",Isaac H. Eaton,Isaac H. Eaton,"Balthazar Getty, Peter Weller, Rebecca Gayheart, Peter Greene",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,5.9,765,tt0226430,movie,29 Nov 2005,N/A,5150 Productions,N/A,b'CanW',"b'$38,181'",b'7',"b'$14,392'",b'7',b'7/14/2000'
Shadow of a Doubt,1943,APPROVED,15 Jan 1943,108 min,Thriller,Alfred Hitchcock,"Thornton Wilder (screenplay), Sally Benson (screenplay), Alma Reville (screenplay), Gordon McDonell (from an original story by)","Teresa Wright, Joseph Cotten, Macdonald Carey, Henry Travers",English,USA,Nominated for 1 Oscar. Another 2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,8.0,"49,206",tt0036342,movie,06 Mar 2001,N/A,Universal Pictures,N/A,b'Uni.',b'n/a',b'n/a',b'n/a',b'n/a',b'1/12/1943'
Shadow of China,1989,PG-13,12 May 1990,131 min,Drama,Mitsuo Yanagimachi,"Masaaki Nishiki (novel), Richard Maxwell (screenplay), Mitsuo Yanagimachi (screenplay)","John Lone, Kôichi Satô, Sammi Davis, Vivian Wu",English,"Japan, USA",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,113,tt0102895,movie,15 Nov 2005,N/A,Marubeni Corporation,N/A,b'NL',"b'$55,166'",b'4',"b'$15,719'",b'4',b'3/10/1991'
Shadow of the Thin Man,1941,PASSED,01 Nov 1941,97 min,"Comedy, Crime, Mystery",W.S. Van Dyke,"Irving Brecher (screen play), Harry Kurnitz (screen play), Harry Kurnitz (from a story by), Dashiell Hammett (based upon characters created by)","William Powell, Myrna Loy, Barry Nelson, Donna Reed",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,7.3,"4,279",tt0034172,movie,02 Aug 2005,N/A,MGM,N/A,b'MGM',b'n/a',b'n/a',b'n/a',b'n/a',b'11/21/1941'
Shadow of the Vampire,2000,R,26 Jan 2001,92 min,"Drama, Horror",E. Elias Merhige,Steven Katz,"John Malkovich, Willem Dafoe, Udo Kier, Cary Elwes","English, German, Luxembourgish","UK, USA, Luxembourg",Nominated for 2 Oscars. Another 14 wins & 24 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.9,"35,686",tt0189998,movie,29 May 2001,"$7,518,962",Lions Gate Releasing,http://www.shadowofthevampire.com,b'Lions',"b'$8,293,784'",b'513',"b'$150,171'",b'6',b'12/29/2000'
Shadow of the Wolf,1992,PG-13,05 Mar 1993,112 min,"Adventure, Drama, Thriller","Jacques Dorfmann, Pierre Magny","Jacques Dorfmann (adaptation), Evan Jones (screenplay), David Milhaud (adaptation), Yves Thériault (novel), Rudy Wurlitzer (screenplay)","Lou Diamond Phillips, Toshirô Mifune, Jennifer Tilly, Bernard-Pierre Donnadieu",English,"France, Canada",2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,715,tt0105377,movie,09 Jun 1993,N/A,Sony Pictures Home Entertainment,N/A,b'Triu',"b'$1,434,174'",b'373',"b'$747,119'",b'373',b'3/5/1993'
Shadow World,2016,N/A,14 Oct 2016,94 min,Documentary,Johan Grimonprez,"Andrew Feinstein (based on the book by), Andrew Feinstein (story by), Johan Grimonprez (story by)",N/A,"English, Spanish, Arabic","Belgium, Denmark",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,428,tt2626338,movie,N/A,N/A,Dillywood,http://shadowworldfilm.com/,b'TriCoast',b'n/a',b'n/a',b'n/a',b'n/a',b'10/14/2016'
Shadowboxer,2005,R,14 Jul 2006,93 min,"Action, Crime, Drama",Lee Daniels,Will Rokos,"Cuba Gooding Jr., Helen Mirren, Vanessa Ferlito, Macy Gray",English,USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,5.6,"6,166",tt0396857,movie,07 Nov 2006,"$317,695",Freestyle Releasing,http://www.shadowboxerthefilm.com,b'Free',"b'$370,627'",b'43',"b'$103,238'",b'22',b'7/21/2006'
Shadowlands,1993,PG,14 Jan 1994,131 min,"Biography, Drama, Romance",Richard Attenborough,"William Nicholson (screenplay), William Nicholson (play)","Julian Fellowes, Roddy Maude-Roxby, Michael Denison, Andrew Seear",English,UK,Nominated for 2 Oscars. Another 7 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}]",N/A,7.4,"14,229",tt0108101,movie,13 Apr 1999,N/A,Savoy Pictures,N/A,b'Sav.',"b'$25,842,377'","b'1,023'","b'$81,082'",b'3',b'12/31/1993'
Shadows and Fog,1991,PG-13,20 Mar 1992,85 min,Comedy,Woody Allen,Woody Allen,"Michael Kirby, Woody Allen, David Ogden Stiers, James Rebhorn",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.8,"14,014",tt0105378,movie,05 Jun 2001,N/A,Orion Pictures Corporation,N/A,b'Orion',"b'$2,735,731'",b'288',"b'$1,111,314'",b'288',b'3/20/1992'
Shadows Run Black,1984,N/A,N/A,88 min,"Crime, Horror",Howard Heard,"Craig Kusaba (story), Craig Kusaba (screenplay), Duke Howard (screenplay)","Elizabeth Trosper, William J. Kulzer, Shea Porter, George Engelson",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,287,tt0091932,movie,N/A,N/A,N/A,N/A,b'Troma',b'n/a',b'n/a',b'n/a',b'n/a',b'1981'
Shaft,2000,R,16 Jun 2000,99 min,"Action, Crime, Thriller",John Singleton,"Ernest Tidyman (novel), John Singleton (story), Shane Salerno (story), Richard Price (screenplay), John Singleton (screenplay), Shane Salerno (screenplay)","Samuel L. Jackson, Vanessa Williams, Jeffrey Wright, Christian Bale","English, German, Spanish","Germany, USA",1 win & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.9,"61,621",tt0162650,movie,12 Dec 2000,"$70,334,258",Paramount Pictures,http://www.shaft-themovie.com,b'Par.',"b'$70,334,258'","b'2,433'","b'$21,714,757'","b'2,337'",b'6/16/2000'
The Shaggy Dog,2006,PG,10 Mar 2006,98 min,"Comedy, Family, Fantasy",Brian Robbins,"Cormac Wibberley (screenplay), Marianne Wibberley (screenplay), Geoff Rodkey (screenplay), Jack Amiel (screenplay), Michael Begler (screenplay), Bill Walsh (earlier screenplay ""The Shaggy Dog""), Lillie Hayward (earlier screenplay ""The Shaggy Dog""), Don Tait (earlier screenplay ""The Shaggy D.A."")","Tim Allen, Kristin Davis, Zena Grey, Spencer Breslin",English,USA,2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,4.4,"15,853",tt0393735,movie,01 Aug 2006,"$61,039,681",Buena Vista,http://www.disney.com/shaggydog,b'BV',"b'$61,123,569'","b'3,501'","b'$16,310,058'","b'3,501'",b'3/10/2006'
Shahid,2012,NOT RATED,18 Oct 2013,129 min,"Biography, Crime, Drama",Hansal Mehta,"Sameer Gautam Singh (screenplay), Sameer Gautam Singh, Sameer Gautam Singh (story), Hansal Mehta (screenplay), Hansal Mehta (story)","Rajkummar Rao, Prabhleen Sandhu, Mohammed Zeeshan Ayyub, Baljinder Kaur","Hindi, Hindi",India,9 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",N/A,8.3,"9,338",tt2181831,movie,02 Dec 2013,N/A,UTV,https://www.facebook.com/pages/SHAHID/248590485258319?ref=hl,b'UTV',"b'$12,153'",b'16',"b'$12,153'",b'16',b'10/18/2013'
Shake Hands with the Devil,2007,R,28 Sep 2007,112 min,"Drama, History, War",Roger Spottiswoode,"Roméo Dallaire (book), Michael Donovan","Roy Dupuis, Owen Sejake, James Gallanders, Michel Mongeau","English, French",Canada,6 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.7,"2,861",tt0472562,movie,11 Jan 2011,$594,Regent Releasing/here! Films,http://www.shakehands-themovie.com/,b'Reg.',b'$594',b'1',b'$86',b'1',b'10/29/2010'
Shake Hands with the Devil: The Journey of Roméo Dallaire,2004,N/A,01 Jan 2005,90 min,Documentary,Peter Raymont,Roméo Dallaire (book),"Gerry Caplan, Bill Clinton, Hillary Clinton, Roméo Dallaire","English, French",Canada,8 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,8.2,940,tt0424435,movie,24 Nov 2009,N/A,California Newsreel,http://www.whitepinepictures.com/dallairesite/,b'CalN',"b'$68,249'",b'4',"b'$1,848'",b'1',b'5/13/2005'
Shakedown,1988,R,06 May 1988,97 min,"Action, Crime, Drama",James Glickenhaus,James Glickenhaus,"Richard Brooks, Jude Ciccolella, George Loros, Thomas G. Waites",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]",N/A,5.9,"2,084",tt0096087,movie,15 Jun 1998,N/A,MCA Universal Home Video,N/A,b'Uni.',"b'$10,068,039'","b'1,580'","b'$3,017,800'","b'1,580'",b'5/6/1988'
Shakes the Clown,1991,R,13 Mar 1992,87 min,"Comedy, Crime, Drama",Bobcat Goldthwait,Bobcat Goldthwait,"Bobcat Goldthwait, Julie Brown, Bruce Baum, Steve Bean",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",N/A,5.6,"3,968",tt0102898,movie,04 Apr 2000,N/A,Sony Pictures Home Entertainment,N/A,b'IRS',"b'$115,103'",b'9',"b'$35,589'",b'9',b'3/13/1992'
Shakespeare Behind Bars,2005,N/A,01 Jan 2005,93 min,Documentary,Hank Rogerson,"Hank Rogerson, Jilann Spitzmiller",N/A,English,USA,5 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.6,326,tt0368264,movie,18 Jul 2006,N/A,International Film Circuit,N/A,b'ICir',"b'$48,594'",b'5',"b'$2,253'",b'1',b'3/10/2006'
Shakespeare in Love,1998,R,08 Jan 1999,123 min,"Comedy, Drama, History",John Madden,"Marc Norman, Tom Stoppard","Geoffrey Rush, Tom Wilkinson, Steven O'Donnell, Tim McMullan",English,"USA, UK",Won 7 Oscars. Another 56 wins & 88 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.2,"187,902",tt0138097,movie,10 Aug 1999,N/A,Miramax,http://www.miramax.com/mm_front/owa/mp.entryPoint?action=0&midStr=742,b'Mira.',"b'$100,317,794'","b'2,030'","b'$224,012'",b'8',b'12/11/1998'
Shakespeare Live! From the RSC,2016,NOT RATED,23 Apr 2016,120 min,"Biography, Musical","Bridget Caldwell, Gregory Doran, Robin Mason, Tim Taggart",Al Smith,"Catherine Tate, David Tennant, Akala, Roger Allam",English,UK,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,106,tt5660320,movie,N/A,N/A,N/A,N/A,b'N/A',b'n/a',b'n/a',b'n/a',b'n/a',b'TBD'
Shalako,1968,M/PG,13 Dec 1968,113 min,Western,Edward Dmytryk,"Louis L'Amour (novel), James Griffith (screenplay), Hal Hopper (screenplay), Scot Finch (screenplay), Clarke Reynolds (screen story)","Sean Connery, Brigitte Bardot, Stephen Boyd, Jack Hawkins","English, Spanish, German","UK, West Germany, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"2,174",tt0063592,movie,13 Mar 2001,N/A,Cinerama Releasing Corporation,N/A,b'CRC',b'n/a',b'n/a',b'n/a',b'n/a',b'11/6/1968'
Shall We Dance,2004,PG-13,15 Oct 2004,106 min,"Comedy, Drama, Music",Peter Chelsom,"Masayuki Suo, Audrey Wells (screenplay)","Richard Gere, Jennifer Lopez, Susan Sarandon, Lisa Ann Walter",English,USA,7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.1,"38,039",tt0358135,movie,01 Feb 2005,"$57,825,111",Miramax Films,http://www.miramax.com/shallwedance/,b'Mira.',"b'$57,890,460'","b'2,542'","b'$11,783,467'","b'1,772'",b'10/15/2004'
Shall We Dance?,1996,PG,11 Jul 1997,136 min,"Comedy, Drama, Music",Masayuki Suo,Masayuki Suo,"Kôji Yakusho, Tamiyo Kusakari, Naoto Takenaka, Eri Watanabe",Japanese,Japan,54 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.8,"9,485",tt0117615,movie,20 May 1998,N/A,Miramax Films,N/A,b'Mira.',"b'$9,499,091'",b'n/a',b'n/a',b'n/a',b'7/11/1997'
Shall We Kiss?,2007,UNRATED,12 Dec 2007,96 min,"Comedy, Romance",Emmanuel Mouret,Emmanuel Mouret,"Virginie Ledoyen, Emmanuel Mouret, Julie Gayet, Michaël Cohen",French,France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.8,"2,093",tt0920473,movie,22 Feb 2010,"$300,000",Music Box Films,http://www.shallwekiss.com/,b'MBox',"b'$535,499'",b'33',"b'$28,680'",b'4',b'3/27/2009'
Shallow Grave,1994,R,10 Feb 1995,89 min,"Crime, Thriller",Danny Boyle,John Hodge,"Kerry Fox, Christopher Eccleston, Ewan McGregor, Ken Stott",English,UK,14 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.3,"49,100",tt0111149,movie,22 Dec 1998,N/A,PolyGram Video,N/A,b'Gram.',"b'$2,079,569'",b'6',"b'$105,614'",b'6',b'2/10/1995'
Shallow Hal,2001,PG-13,09 Nov 2001,114 min,"Comedy, Drama, Fantasy","Bobby Farrelly, Peter Farrelly","Sean Moynihan, Peter Farrelly, Bobby Farrelly","Gwyneth Paltrow, Jack Black, Jason Alexander, Joe Viterelli",English,"USA, Germany",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.9,"114,696",tt0256380,movie,02 Jul 2002,"$70,703,043",20th Century Fox,http://www.shallowhalmovie.com,b'Fox',"b'$70,839,203'","b'2,799'","b'$22,518,295'","b'2,770'",b'11/9/2001'
The Shallows,2016,PG-13,24 Jun 2016,86 min,"Drama, Horror, Thriller",Jaume Collet-Serra,Anthony Jaswinski,"Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas","English, Spanish","USA, Australia, Spain",13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.3,"87,988",tt4052882,movie,27 Sep 2016,"$55,121,623",Ombra Films,http://www.theshallows-movie.com/site/,b'Sony',"b'$55,124,043'","b'2,962'","b'$16,800,868'","b'2,962'",b'6/24/2016'
Shame,2011,NC-17,13 Jan 2012,101 min,Drama,Steve McQueen,"Steve McQueen, Abi Morgan, Harold Manning (french adaptation)","Michael Fassbender, Lucy Walters, Mari-Ange Ramirez, James Badge Dale",English,UK,Nominated for 1 Golden Globe. Another 49 wins & 89 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.2,"158,831",tt1723811,movie,17 Apr 2012,"$2,971,782",Fox Searchlight,http://www.foxsearchlight.com/shame/,b'FoxS',"b'$3,909,002'",b'95',"b'$349,519'",b'10',b'12/2/2011'
Shamitabh,2015,N/A,06 Feb 2015,155 min,"Comedy, Drama, Thriller",R. Balki,R. Balki,"Amitabh Bachchan, Dhanush, Akshara Haasan, Abhinaya",Hindi,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"5,988",tt3836958,movie,N/A,"$241,720",Eros Entertainment,https://www.facebook.com/shamitabh,b'Eros',"b'$324,597'",b'137',"b'$241,720'",b'137',b'2/6/2015'
Shampoo,1975,R,13 Mar 1975,109 min,"Comedy, Drama",Hal Ashby,"Robert Towne, Warren Beatty","Warren Beatty, Julie Christie, Goldie Hawn, Lee Grant",English,USA,Won 1 Oscar. Another 2 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]",N/A,6.3,"8,433",tt0073692,movie,21 Jan 2003,N/A,Sony Pictures Home Entertainment,N/A,b'Col.',"b'$49,407,734'",b'n/a',b'n/a',b'n/a',b'3/13/1975'
Shanghai,2010,R,02 Oct 2015,105 min,"Drama, Mystery, Romance",Mikael Håfström,Hossein Amini,"John Cusack, Li Gong, Yun-Fat Chow, David Morse","English, Mandarin, Japanese, German","China, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.4,"8,160",tt1092634,movie,05 Jan 2016,"$44,689",The Weinistein Company,N/A,b'Wein.',"b'$46,425'",b'103',"b'$26,604'",b'103',b'10/2/2015'
