Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Sidekicks,1992,PG,30 Apr 1993,101 min,"Action, Adventure, Comedy",Aaron Norris,"Lou Illar (story), Galen Thompson (screenplay), Lou Illar (screenplay)","Beau Bridges, Jonathan Brandis, Mako, Julia Nickson",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}]",N/A,4.9,"6,789",tt0105402,movie,29 Sep 1993,N/A,Triumph Releasing,N/A,b'Triu',"b'$17,180,393'","b'1,270'","b'$250,003'",b'63',b'4/9/1993'
Sidemen: Long Road to Glory,2016,N/A,18 Aug 2017,77 min,"Documentary, Biography, History",Scott D. Rosenbaum,"Jasin Cadic, Scott D. Rosenbaum","Marc Maron, Pinetop Perkins, Hubert Sumlin, Willie 'Big Eyes' Smith",English,"Iceland, USA",4 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,8.5,62,tt5191938,movie,N/A,N/A,Abramorama,N/A,b'Abr.',"b'$31,399'",b'6',"b'$6,120'",b'1',b'8/18/2017'
Sidewalks of New York,2001,R,30 Nov 2001,108 min,"Comedy, Romance",Edward Burns,Edward Burns,"Penny Balfour, Edward Burns, Michael Leydon Campbell, Nadia Dajani",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.5,"5,834",tt0239986,movie,21 May 2002,"$2,120,491",Paramount Classics,http://www.paramountclassics.com/sidewalks,b'ParC',"b'$2,402,652'",b'224',"b'$545,132'",b'99',b'11/23/2001'
Sidewalls,2011,NOT RATED,26 Oct 2011,95 min,"Comedy, Drama",Gustavo Taretto,Gustavo Taretto (screenplay),"Javier Drolas, Pilar López de Ayala, Inés Efron, Adrián Navarro","Spanish, French, English, Italian, German","Argentina, Spain, Germany",3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.6,"11,526",tt1235841,movie,26 Jun 2012,"$1,304",IFC Films,http://www.ifcfilms.com/films/sidewalls,b'IFC',"b'$2,377'",b'1',"b'$1,304'",b'1',b'10/26/2011'
Sideways,2004,R,21 Jan 2005,126 min,"Comedy, Drama, Romance",Alexander Payne,"Rex Pickett (novel), Alexander Payne (screenplay), Jim Taylor (screenplay)","Paul Giamatti, Thomas Haden Church, Virginia Madsen, Sandra Oh","English, Armenian","USA, Hungary",Won 1 Oscar. Another 121 wins & 87 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,7.5,"158,580",tt0375063,movie,05 Apr 2005,"$71,444,367",Fox Searchlight Pictures,http://www2.foxsearchlight.com/sideways/,b'FoxS',"b'$71,503,593'","b'1,786'","b'$207,042'",b'4',b'10/22/2004'
The Siege,1998,R,06 Nov 1998,116 min,"Action, Thriller",Edward Zwick,"Lawrence Wright (story), Lawrence Wright (screenplay), Menno Meyjes (screenplay), Edward Zwick (screenplay)","Denzel Washington, Annette Bening, Bruce Willis, Tony Shalhoub","English, Arabic, Spanish",USA,2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.3,"61,249",tt0133952,movie,20 Apr 1999,N/A,20th Century Fox,N/A,b'Fox',"b'$40,981,289'","b'2,582'","b'$13,931,285'","b'2,541'",b'11/6/1998'
Siesta,1987,R,11 Nov 1987,97 min,"Drama, Mystery, Romance",Mary Lambert,"Patrice Chaplin (novel), Patricia Louisianna Knop","Ellen Barkin, Gabriel Byrne, Julian Sands, Isabella Rossellini",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.6,"1,844",tt0093969,movie,N/A,N/A,Lorimar Home Video,N/A,b'Lori',"b'$700,000'",b'30',b'n/a',b'n/a',b'11/11/1987'
Sightseers,2012,NOT RATED,10 May 2013,88 min,"Adventure, Comedy, Crime",Ben Wheatley,"Alice Lowe, Steve Oram, Amy Jump (additional material)","Alice Lowe, Eileen Davies, Steve Oram, Roger Michael",English,UK,11 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.5,"22,890",tt2023690,movie,10 Dec 2013,"$26,183",IFC Films,http://sightseersmovie.com/,b'IFC',"b'$61,782'",b'10',"b'$7,384'",b'2',b'5/10/2013'
Sign 'o' the Times,1987,PG-13,20 Nov 1987,85 min,"Documentary, Music","Prince, Albert Magnoli",N/A,"Prince, Sheila E., Sheena Easton, Dr. Fink",English,"USA, Canada",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,8.1,"1,207",tt0093970,movie,28 Jan 2003,N/A,MCA Universal Home Video,N/A,b'Cinpx',"b'$3,000,073'",b'234',"b'$950,116'",b'234',b'11/20/1987'
The Signal,2014,PG-13,10 Jul 2014,97 min,"Sci-Fi, Thriller",William Eubank,"Carlyle Eubank, William Eubank, David Frigerio","Patrick Davidson, Brenton Thwaites, Olivia Cooke, Beau Knapp",English,USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.1,"53,401",tt2910814,movie,23 Sep 2014,"$402,321",Focus Features,http://ruagitated.com/,b'Magn.',"b'$251,150'",b'160',"b'$144,836'",b'160',b'2/22/2008'
Signature Move,2017,N/A,11 Mar 2017,80 min,"Comedy, Drama, Romance",Jennifer Reeder,"Lisa Donato, Fawzia Mirza","Fawzia Mirza, Shabana Azmi, Sari Sanchez, Audrey Francis","English, Urdu, Spanish",USA,3 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,8.1,41,tt5328952,movie,N/A,N/A,Newcity,https://signaturemovemovie.com,b'Newcity',"b'$28,520'",b'2',"b'$18,935'",b'1',b'9/29/2017'
Signs,2002,PG-13,02 Aug 2002,106 min,"Drama, Mystery, Sci-Fi",M. Night Shyamalan,M. Night Shyamalan,"Mel Gibson, Joaquin Phoenix, Rory Culkin, Abigail Breslin","English, Portuguese",USA,3 wins & 32 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.7,"293,750",tt0286106,movie,07 Jan 2003,"$227,935,522",Buena Vista Distribution Compa,http://bventertainment.go.com/movies/signs/index.html,b'BV',"b'$227,966,634'","b'3,453'","b'$60,117,080'","b'3,264'",b'8/2/2002'
Signs and Wonders,1995–,N/A,12 May 1996,60 min,Drama,N/A,N/A,"James Earl Jones, Prunella Scales, David Warner, Jodhi May",English,"UK, USA",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,88,tt0112161,series,,,,,b'Strand',"b'$33,842'",b'2',"b'$2,793'",b'1',b'2/9/2001'
Signs of Life,1968,N/A,01 Dec 1981,91 min,Drama,Werner Herzog,"Werner Herzog (screenplay), Achim von Arnim (inspired by the short story 'Der tolle Invalide auf dem Fort Ratonneau')","Peter Brogle, Wolfgang Reichmann, Athina Zacharopoulou, Wolfgang von Ungern-Sternberg","German, Greek",West Germany,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,7.4,"1,578",tt0063218,movie,05 Jul 2005,N/A,New Yorker Films,N/A,b'Ave',"b'$95,836'",b'n/a',b'n/a',b'n/a',b'5/5/1989'
Sikandar,2009,N/A,21 Aug 2009,110 min,"Crime, Drama, Mystery",Piyush Jha,"Piyush Jha, Kumaar (lyrics)","Parzaan Dastur, Ayesha Kapoor, Sanjay Suri, Madhavan","Hindi, Urdu",India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.5,233,tt1278447,movie,06 Oct 2009,N/A,Big Pictures Releases,http://sikandar.bigflix.com,b'AdL.',"b'$1,954'",b'9',"b'$1,954'",b'9',b'8/21/2009'
Silence,2016,R,13 Jan 2017,161 min,"Adventure, Drama, History",Martin Scorsese,"Jay Cocks (screenplay by), Martin Scorsese (screenplay by), Shûsaku Endô (based on the novel by)","Andrew Garfield, Adam Driver, Liam Neeson, Tadanobu Asano","English, Japanese, Latin","USA, Taiwan, Mexico",Nominated for 1 Oscar. Another 6 wins & 47 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.2,"63,583",tt0490215,movie,28 Mar 2017,"$7,063,885",Paramount Pictures,http://www.silencemovie.com/,b'Uni.',b'n/a',b'n/a',b'n/a',b'n/a',b'N/A'
The Silence,1963,R,03 Feb 1964,96 min,Drama,Ingmar Bergman,Ingmar Bergman,"Ingrid Thulin, Gunnel Lindblom, Birger Malmsten, Håkan Jahnberg","Swedish, English, German, French, Spanish",Sweden,3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,8.0,"13,523",tt0057611,movie,19 Aug 2003,N/A,Criterion Collection,N/A,b'MBox',"b'$100,214'",b'11',"b'$7,992'",b'2',b'3/8/2013'
The Silence of Mark Rothko,2016,N/A,04 May 2016,52 min,Documentary,Marjoleine Boonstra,Marjoleine Boonstra,N/A,English,Netherlands,N/A,[],N/A,N/A,N/A,tt5462244,movie,N/A,N/A,N/A,N/A,b'Icar.',"b'$1,422'",b'1',b'$268',b'1',b'4/21/2016'
The Silence of the Lambs,1991,R,14 Feb 1991,118 min,"Crime, Drama, Thriller",Jonathan Demme,"Thomas Harris (novel), Ted Tally (screenplay)","Jodie Foster, Lawrence A. Bonney, Kasi Lemmons, Lawrence T. Wrentz",English,USA,Won 5 Oscars. Another 49 wins & 38 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,8.6,"995,434",tt0102926,movie,01 Jul 1998,N/A,Orion Pictures Corporation,N/A,b'Orion',"b'$130,742,922'","b'1,642'","b'$13,766,814'","b'1,497'",b'2/14/1991'
Silence of the North,1981,PG,23 Oct 1981,94 min,Drama,Allan King,"Ben East (book), Olive Fredrickson (book), Patricia Louisianna Knop","Ellen Burstyn, Tom Skerritt, Gordon Pinsent, Jennifer McKinney",English,Canada,1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,173,tt0083079,movie,N/A,N/A,N/A,N/A,b'Uni.',"b'$1,622,898'",b'n/a',"b'$344,837'",b'272',b'10/23/1981'
Silent Fall,1994,R,28 Oct 1994,101 min,"Drama, Mystery, Thriller",Bruce Beresford,Akiva Goldsman,"Richard Dreyfuss, Linda Hamilton, John Lithgow, J.T. Walsh",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}]",N/A,5.9,"3,114",tt0111187,movie,13 Jun 2000,N/A,Warner Home Video,N/A,b'WB',"b'$3,180,674'","b'1,253'","b'$1,531,244'","b'1,251'",b'10/28/1994'
Silent Hill,2006,R,21 Apr 2006,125 min,"Adventure, Horror, Mystery",Christophe Gans,Roger Avary,"Radha Mitchell, Sean Bean, Laurie Holden, Deborah Kara Unger",English,"Canada, France, Japan, USA",8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,6.6,"189,528",tt0384537,movie,22 Aug 2006,"$46,982,632",Sony Pictures,http://www.sonypictures.com/movies/silenthill/,b'Sony',"b'$46,982,632'","b'2,932'","b'$20,152,598'","b'2,926'",b'4/21/2006'
Les ténèbres révélées de Silent Hill révélation 3D,2013,N/A,28 Mar 2013,63 min,Documentary,Eric Pinéda,N/A,"Maxime Alexandre, Michael J. Bassett, Sean Bean, Don Carmody",English,France,N/A,[],N/A,N/A,N/A,tt4445580,movie,N/A,N/A,N/A,N/A,b'ORF',"b'$17,529,157'","b'2,933'","b'$8,023,036'","b'2,933'",b'10/26/2012'
Silent House,2011,R,09 Mar 2012,86 min,"Drama, Horror, Mystery","Chris Kentis, Laura Lau","Gustavo Hernández (film ""La casa muda""), Laura Lau (screenplay), Oscar Estévez (original screen play)","Elizabeth Olsen, Adam Trese, Eric Sheffer Stevens, Julia Chan",English,"France, USA",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,5.3,"19,655",tt1767382,movie,24 Jul 2012,"$9,921,042",Open Road Films,http://whyisthishappeningtome.net/,b'ORF',"b'$12,754,783'","b'2,124'","b'$6,661,234'","b'2,124'",b'3/9/2012'
Silent Light,2007,N/A,12 Oct 2007,136 min,"Drama, Romance",Carlos Reygadas,Carlos Reygadas,"Cornelio Wall, Miriam Toews, Maria Pankratz, Peter Wall","Low German, Spanish, French, English","Mexico, France, Netherlands, Germany",30 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.3,"4,844",tt0841925,movie,08 Sep 2009,N/A,Bac Films,http://www.stelletlicht.com/,b'PalT',"b'$60,200'",b'1',"b'$11,967'",b'1',b'1/7/2009'
A Silent Love,2004,N/A,15 Oct 2004,100 min,"Comedy, Drama, Romance",Federico Hidalgo,"Federico Hidalgo, Paulina Robles","Noel Burton, Vanessa Bauche, Susana Salazar, Maka Kotto","English, Spanish","Canada, Mexico",3 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.9,141,tt0344337,movie,25 Apr 2006,N/A,Atopia,http://www.asilentlove.com,b'Atop.',"b'$14,389'",b'3',"b'$2,594'",b'1',b'10/29/2004'
Silent Movie,1976,PG,16 Jun 1976,87 min,Comedy,Mel Brooks,"Mel Brooks (screenplay), Ron Clark (screenplay), Rudy De Luca (screenplay), Barry Levinson (screenplay), Ron Clark (story)","Mel Brooks, Marty Feldman, Dom DeLuise, Sid Caesar",N/A,USA,Nominated for 4 Golden Globes. Another 1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}]",N/A,6.7,"13,673",tt0075222,movie,04 Apr 2006,N/A,20th Century Fox Film Corporation,N/A,b'Fox',"b'$36,145,695'",b'n/a',b'n/a',b'n/a',b'6/30/1976'
Silent Night,2012,R,04 Dec 2012,94 min,"Comedy, Horror, Mystery",Steven C. Miller,Jayson Rothwell (screenplay by),"Malcolm McDowell, Jaime King, Donal Logue, Rick Skene",English,"Canada, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.2,"6,118",tt2347497,movie,04 Dec 2012,"$9,672",Anchor Bay Films,http://www.facebook.com/SilentNight2012,b'Anch.',"b'$14,567'",b'11',"b'$9,780'",b'11',b'11/30/2012'
"Silent Night, Deadly Night",1984,R,09 Nov 1984,79 min,"Horror, Thriller",Charles E. Sellier Jr.,"Paul Caimi (based on a story by), Michael Hickey","Lilyan Chauvin, Gilmer McCormick, Toni Nero, Robert Brian Wilson",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}]",N/A,5.9,"10,252",tt0088117,movie,07 Oct 2003,N/A,TriStar Pictures,N/A,b'TriS',"b'$2,491,460'",b'398',"b'$1,432,800'",b'398',b'11/9/1984'
Silent Rage,1982,R,02 Apr 1982,103 min,"Action, Crime, Horror",Michael Miller,Joseph Fraley,"Chuck Norris, Ron Silver, Steven Keats, Toni Kalem",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"3,766",tt0084684,movie,04 Dec 2001,N/A,Sony Pictures Entertainment,N/A,b'Col.',"b'$10,490,791'","b'1,458'","b'$3,693,117'","b'1,458'",b'4/2/1982'
Silent Tongue,1993,PG-13,27 Jan 1995,102 min,"Drama, Horror, Western",Sam Shepard,Sam Shepard,"Alan Bates, Richard Harris, River Phoenix, Dermot Mulroney",English,"France, Netherlands, UK, USA",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",N/A,5.3,921,tt0108135,movie,03 May 2005,N/A,Trimark,N/A,b'Trim.',"b'$61,274'",b'3',"b'$18,227'",b'3',b'2/25/1994'
Silent Waters,2003,N/A,25 Feb 2004,99 min,Drama,Sabiha Sumar,"Sabiha Sumar (screenplay), Paromita Vohra","Kiron Kher, Aamir Ali Malik, Arshad Mahmood, Salman Shahid","Panjabi, Urdu","Pakistan, France, Germany",7 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.6,943,tt0357283,movie,20 Sep 2005,N/A,First Run Features,http://firstrunfeatures.com/silentwaters.html,b'FRun',"b'$7,384'",b'1',"b'$1,617'",b'1',b'10/8/2004'
Silicon Cowboys,2016,UNRATED,16 Sep 2016,77 min,"Documentary, History",Jason Cohen,"Jason Cohen, Steven Leckart","Rod Canion, Jim Harris, Bill Murto",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"1,038",tt4938484,movie,N/A,"$5,724",Zipper Bros. Films,N/A,b'FR',"b'$8,239'",b'12',"b'$5,724'",b'12',b'9/16/2016'
Silk,2007,R,21 Sep 2007,107 min,"Drama, Romance",François Girard,"Alessandro Baricco (novel), François Girard (screenplay), Michael Golding (screenplay)","Sei Ashina, Michael Pitt, Tony Vogel, Toni Bertorelli","English, Japanese, Latin","Canada, France, Italy, UK, Japan, USA",7 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.9,"9,912",tt0494834,movie,26 Feb 2008,"$1,100,000",Picturehouse,http://www.silkmovie.com/,b'PicH',"b'$1,103,075'",b'122',"b'$126,537'",b'122',b'9/14/2007'
Silkwood,1983,R,27 Jan 1984,131 min,"Biography, Drama, History",Mike Nichols,"Nora Ephron, Alice Arlen","Meryl Streep, Kurt Russell, Cher, Craig T. Nelson",English,USA,Nominated for 5 Oscars. Another 2 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.2,"15,216",tt0086312,movie,13 Mar 2001,N/A,20th Century Fox,N/A,b'Fox',"b'$35,615,609'",b'843',"b'$1,218,322'",b'257',b'12/16/1983'
Silmido,2003,N/A,24 Dec 2003,135 min,"Action, Drama",Woo-Suk Kang,Hie-jae Kim,"Sung-Ki Ahn, Kyoung-gu Sul, Jun-ho Heo, Jae-yeong Jeong",Korean,South Korea,7 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"3,554",tt0387596,movie,01 Dec 2014,N/A,Cinema Service,http://www.silmido2003.co.kr/,b'CSr',"b'$298,347'",b'8',b'n/a',b'n/a',b'4/23/2004'
