Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Knuckle,2011,R,N/A,97 min,"Documentary, Biography, Drama",Ian Palmer,N/A,"James Quinn McDonagh, Michael Quinn McDonagh, Paddy Quinn McDonagh, Ian Palmer",English,"UK, Ireland",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.8,"2,568",tt1606259,movie,07 Feb 2012,"$2,647",Vitagraph Films,http://www.knucklethemovie.com/,b'Vita.',"b'$2,647'",b'3',"b'$2,647'",b'3',b'12/9/2011'
Koch,2012,NOT RATED,08 Oct 2012,100 min,"Documentary, Biography, History",Neil Barsky,N/A,"Ed Koch, Michael Bloomberg, Calvin O. Butts III, Carl McCall",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.3,277,tt2237822,movie,26 Aug 2013,"$342,212",Zeitgeist Films,http://www.kochthemovie.com/,b'Zeit.',"b'$342,941'",b'16',"b'$35,196'",b'2',b'2/1/2013'
Kochadaiiyaan,2014,N/A,23 May 2014,124 min,"Animation, Action, Adventure",Soundarya R. Ashwin,K.S. Ravikumar,"Rajinikanth, Deepika Padukone, Sarath Kumar, Jackie Shroff","Tamil, Telugu, Hindi, Panjabi, Malayalam, Bhojpuri, English, Spanish, French, Japanese, Korean, Chinese",India,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,"4,219",tt2339505,movie,N/A,N/A,N/A,N/A,b'Eros',"b'$817,192'",b'161',"b'$583,172'",b'161',b'5/23/2014'
Koi... Mil Gaya,2003,N/A,08 Aug 2003,171 min,"Drama, Fantasy, Romance",Rakesh Roshan,"Rakesh Roshan (story), Rakesh Roshan (screenplay), Honey Irani (screenplay), Sachin Bhowmick (screenplay), Robin Bhatt (screenplay), Javed Siddiqui (dialogue)","Rekha, Hrithik Roshan, Preity Zinta, Rakesh Roshan","Hindi, English",India,25 wins & 32 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,7.1,"16,311",tt0254481,movie,09 Dec 2003,"$274,851",Yash Raj Films,http://www.koimilgayathefilm.com,b'Yash',"b'$671,372'",b'55',"b'$274,851'",b'55',b'8/8/2003'
Kolya,1996,PG-13,24 Jan 1997,105 min,"Comedy, Drama, Music",Jan Sverák,"Pavel Taussig (story), Zdenek Sverák (screenplay)","Zdenek Sverák, Andrey Khalimon, Libuse Safránková, Ondrej Vetchý","Czech, Russian, Slovak","Czech Republic, UK, France",Won 1 Oscar. Another 20 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}]",N/A,7.8,"12,798",tt0116790,movie,02 Jul 2002,N/A,Miramax,N/A,b'Mira.',"b'$5,770,254'",b'128',"b'$445,598'",b'128',b'1/17/1997'
The Komediant,2000,N/A,27 Apr 2000,80 min,Documentary,Arnon Goldfinger,Oshra Schwartz,"Pesach Burstein, Lillian Lux, Mike Burstyn, Susan Burstein-Roth","Hebrew, English, Yiddish",Israel,3 wins.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,8.0,137,tt0213569,movie,24 Aug 2004,N/A,New Yorker Films,http://www.thekomediant.com,b'NYer',"b'$119,506'",b'2',"b'$4,075'",b'2',b'4/5/2002'
Kon-Tiki,2012,PG-13,26 Apr 2013,118 min,"Adventure, History","Joachim Rønning, Espen Sandberg",Petter Skavlan,"Pål Sverre Hagen, Anders Baasmo Christiansen, Tobias Santelmann, Gustaf Skarsgård","Norwegian, English, French, Swedish","UK, Norway, Denmark, Germany, Sweden",Nominated for 1 Oscar. Another 12 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.2,"38,156",tt1613750,movie,27 Aug 2013,"$1,511,798",The Weinstein Company,http://www.kontikidefilm.com/,b'Wein.',"b'$1,517,410'",b'75',"b'$22,168'",b'2',b'4/26/2013'
Kong: Skull Island,2017,PG-13,10 Mar 2017,118 min,"Action, Adventure, Fantasy",Jordan Vogt-Roberts,"Dan Gilroy (screenplay by), Max Borenstein (screenplay by), Derek Connolly (screenplay by), John Gatins (story by)","Tom Hiddleston, Samuel L. Jackson, Brie Larson, John C. Reilly","English, Vietnamese","China, Australia, Canada, USA",1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.7,"168,384",tt3731562,movie,18 Jul 2017,"$167,986,460",Warner Bros. Pictures/Legendary Pictures,http://kongskullislandmovie.com/,b'WB',"b'$168,052,812'","b'3,846'","b'$61,025,472'","b'3,846'",b'3/10/2017'
Kontroll,2003,R,20 Nov 2003,105 min,"Comedy, Crime, Drama",Nimród Antal,"Jim Adler, Nimród Antal","Sándor Csányi, Zoltán Mucsi, Csaba Pindroch, Sándor Badár",Hungarian,Hungary,19 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.7,"21,175",tt0373981,movie,30 Aug 2005,"$116,783",ThinkFilm Inc.,http://www.thinkfilmcompany.com/,b'Think',"b'$237,183'",b'6',"b'$10,098'",b'2',b'4/1/2005'
The Korean,2008,N/A,28 Jul 2008,98 min,Action,Thomas Dixon,Thomas Dixon,"Josiah D. Lee, Paul Adamo, Paula Bellin, Rik Billock",English,USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,188,tt1261889,movie,N/A,N/A,Indican Pictures,N/A,b'Indic.',"b'$20,279'",b'2',"b'$4,002'",b'1',b'2/5/2010'
Korengal,2014,R,30 Nov 2015,84 min,"Documentary, History, News",Sebastian Junger,N/A,"LaMonta Caldwell, Miguel Cortez, Stephen Gillespie, Aron Hijar",English,"USA, Italy, Afghanistan",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.8,"2,634",tt3578504,movie,09 Sep 2014,N/A,Saboteur Media,http://korengalthemovie.com/,b'Sab.',"b'$101,310'",b'11',"b'$14,630'",b'1',b'5/30/2014'
Korkoro,2009,N/A,24 Feb 2010,111 min,"Drama, War",Tony Gatlif,"Tony Gatlif, Lucy Allwood (translation and adaptation)","Marc Lavoine, Marie-Josée Croze, James Thierrée, Mathias Laliberté","French, German, Romany",France,4 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.2,992,tt1495823,movie,14 Jun 2011,"$3,698",Lorber Films,N/A,b'Lorb.',"b'$8,242'",b'2',"b'$1,224'",b'1',b'3/25/2011'
Koyaanisqatsi,1982,NOT RATED,24 Aug 1983,86 min,"Documentary, Music",Godfrey Reggio,"Ron Fricke, Michael Hoenig, Godfrey Reggio, Alton Walpole","Lou Dobbs, Ted Koppel",None,USA,5 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,8.3,"28,953",tt0085809,movie,17 Sep 2002,N/A,New Cinema,http://www.koyaanisqatsi.com/,b'IsAl',"b'$1,723,872'",b'n/a',b'n/a',b'n/a',b'4/27/1983'
Koyla,1997,N/A,07 Apr 1997,166 min,"Action, Drama, Musical",Rakesh Roshan,"Sachin Bhowmick (screenplay), Ravi Kapoor (screenplay), Anwar Khan (dialogue), Rakesh Roshan (story)","Shah Rukh Khan, Madhuri Dixit, Amrish Puri, Ranjeet",Hindi,India,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,"6,782",tt0136352,movie,08 Dec 1998,N/A,Film Kraft Productions,N/A,b'Mira.',"b'$37,795'",b'3',"b'$37,795'",b'3',b'1/24/1997'
Krampus,2015,PG-13,04 Dec 2015,98 min,"Comedy, Fantasy, Horror",Michael Dougherty,"Todd Casey, Michael Dougherty, Zach Shields","Emjay Anthony, Adam Scott, Toni Collette, Stefania LaVie Owen","English, German",USA,4 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.2,"44,609",tt3850590,movie,26 Apr 2016,N/A,Universal Pictures,http://www.krampusthefilm.com/,b'Uni.',"b'$42,725,475'","b'2,919'","b'$16,293,325'","b'2,902'",b'12/4/2015'
The Krays,1990,R,09 Nov 1990,115 min,"Biography, Crime, Drama",Peter Medak,Philip Ridley,"Billie Whitelaw, Tom Bell, Gary Kemp, Martin Kemp",English,UK,Nominated for 1 BAFTA Film Award. Another 4 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,6.7,"6,452",tt0099951,movie,22 May 1991,N/A,Miramax Films,N/A,b'Mira.',"b'$2,060,847'",b'392',"b'$948,002'",b'392',b'11/9/1990'
Krazzy 4,2008,PG-13,11 Apr 2008,110 min,"Comedy, Crime, Drama",Jaideep Sen,"Ashwani Dhir (screenplay & dialogue), Rakesh Roshan (story)","Juhi Chawla, Irrfan Khan, Arshad Warsi, Rajpal Yadav",Hindi,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A,4.1,"1,653",tt1182908,movie,16 Mar 2010,"$433,472",Eros Entertainment,N/A,b'Eros',"b'$487,215'",b'59',"b'$322,426'",b'59',b'4/11/2008'
Krippendorf's Tribe,1998,PG-13,27 Feb 1998,94 min,Comedy,Todd Holland,"Frank Parkin (book), Charlie Peters (screenplay)","Richard Dreyfuss, Jenna Elfman, Natasha Lyonne, Gregory Smith",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]",N/A,4.9,"4,748",tt0120725,movie,04 Jun 2002,N/A,Touchstone Pictures,N/A,b'BV',"b'$7,571,115'","b'1,529'","b'$3,316,377'","b'1,529'",b'2/27/1998'
Krisha,2015,R,18 Mar 2016,83 min,Drama,Trey Edward Shults,Trey Edward Shults,"Krisha Fairchild, Alex Dobrenko, Robyn Fairchild, Chris Doubek",English,USA,16 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.1,"4,186",tt4266638,movie,N/A,"$143,978",A24 Films,N/A,b'A24',"b'$144,822'",b'26',"b'$9,880'",b'2',b'3/18/2016'
Kristy,2014,NOT RATED,05 Nov 2015,86 min,"Horror, Thriller",Oliver Blackburn,Anthony Jaswinski,"Haley Bennett, Ashley Greene, Lucas Till, Chris Coy",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,"5,394",tt2027136,movie,N/A,N/A,The Weinstein Company,N/A,b'Wein.',b'n/a',b'n/a',b'n/a',b'n/a',b'TBD'
Krrish,2006,NOT RATED,23 Jun 2006,154 min,"Action, Adventure, Fantasy",Rakesh Roshan,"Robin Bhatt (screenplay), Sachin Bhowmick (screenplay), Honey Irani (screenplay), Akarsh Khurana (screenplay), Sanjay Masoom (dialogue), Rakesh Roshan (screenplay)","Rekha, Hrithik Roshan, Priyanka Chopra, Sharat Saxena","Hindi, English, Cantonese, Tamil",India,9 wins & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.3,"14,236",tt0432637,movie,12 Sep 2006,N/A,Adlabs Films,http://www.krrishthemovie.com/,b'AdL.',"b'$1,430,721'",b'59',"b'$370,266'",b'58',b'6/30/2006'
Krrish 3,2013,N/A,01 Nov 2013,152 min,"Action, Adventure, Fantasy",Rakesh Roshan,"Rakesh Roshan (story), Robin Bhatt (screenplay), Honey Irani (screenplay), Irfan Kamal (screenplay), Akarsh Khurana (screenplay), Rakesh Roshan (screenplay), Sanjay Masoom (dialogue), David Benullo (story consultant)","Priyanka Chopra, Amitabh Bachchan, Hrithik Roshan, Kangana Ranaut","Hindi, Telugu, Tamil",India,9 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]",N/A,5.3,"17,325",tt1029231,movie,12 Jan 2015,N/A,Eros Entertainment,http://www.krrish-3.com/,b'Eros',"b'$2,191,534'",b'208',"b'$1,049,560'",b'208',b'11/1/2013'
Krull,1983,PG,29 Jul 1983,121 min,"Action, Adventure, Fantasy",Peter Yates,Stanford Sherman,"Ken Marshall, Lysette Anthony, Freddie Jones, Francesca Annis",English,"UK, USA",1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,"25,203",tt0085811,movie,27 Jun 2006,N/A,N/A,N/A,b'Col.',"b'$16,519,460'","b'1,289'","b'$5,469,415'","b'1,281'",b'7/29/1983'
Krush Groove,1985,R,25 Oct 1985,97 min,"Comedy, Drama, Music",Michael Schultz,Ralph Farquhar,"Sheila E., Joseph Simmons, Darryl McDaniels, Jason Mizell",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",N/A,6.6,"1,496",tt0089444,movie,14 Jan 2003,N/A,Warner Home Video,N/A,b'WB',"b'$11,052,713'",b'519',"b'$2,905,293'",b'519',b'10/25/1985'
Ktown Cowboys,2015,R,18 Mar 2016,81 min,"Comedy, Drama",Daniel Park,"Danny Cho (story), Danny Cho, Danny Cho, Brian Chung, Jeff Hoffman (story), Daniel Park (story)","Rhonda Aldrich, Steve Byrne, Stefanie Carpenter, Herson Chavez",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.7,63,tt3414960,movie,N/A,N/A,N/A,N/A,b'Free',"b'$18,863'",b'4',"b'$12,523'",b'4',b'3/18/2016'
Kubo and the Two Strings,2016,PG,19 Aug 2016,101 min,"Animation, Adventure, Family",Travis Knight,"Marc Haimes (screenplay by), Chris Butler (screenplay by), Shannon Tindle (story by), Marc Haimes (story by)","Art Parkinson, Charlize Theron, Ralph Fiennes, Brenda Vaccaro",English,USA,Nominated for 2 Oscars. Another 30 wins & 59 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.8,"83,281",tt4302938,movie,22 Nov 2016,"$48,019,281",Focus Features,http://www.kubothemovie.com/,b'Focus',"b'$48,023,088'","b'3,279'","b'$12,608,372'","b'3,260'",b'8/19/2016'
