Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
City of Ghosts,2002,R,27 Mar 2003,116 min,"Crime, Drama, Thriller",Matt Dillon,"Matt Dillon, Barry Gifford","Matt Dillon, James Caan, Natascha McElhone, Gérard Depardieu","English, French, Khmer, Russian",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.0,"4,528",tt0164003,movie,28 Oct 2003,"$275,998",MGM Pictures,http://www.cityofghostsmovie.com,b'UA',"b'$357,197'",b'20',"b'$30,547'",b'6',b'4/25/2003'
City of God,2002,R,13 Feb 2004,130 min,"Crime, Drama","Fernando Meirelles, Kátia Lund(co-director)","Paulo Lins (novel), Bráulio Mantovani (screenplay)","Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva",Portuguese,"Brazil, France",Nominated for 4 Oscars. Another 66 wins & 38 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,8.7,"580,967",tt0317248,movie,08 Jun 2004,N/A,Miramax Films,http://www.miramax.com/movie/city-of-god,b'Mira.',"b'$7,564,459'",b'242',"b'$88,292'",b'5',b'1/17/2003'
City of Gold,2015,R,11 Mar 2016,96 min,"Documentary, Biography",Laura Gabbert,"Laura Gabbert (story), Laura Gabbert","David Chang, Roy Choi, Jonathan Gold, Ludo Lefebvre",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.1,635,tt2614776,movie,27 Sep 2016,"$608,799",Sundance Selects,http://www.cityofgolddoc.com/,b'IFC',"b'$611,702'",b'50',"b'$62,959'",b'4',b'3/11/2016'
City of Hope,1991,R,15 Nov 1991,129 min,"Crime, Drama",John Sayles,John Sayles,"Vincent Spano, Stephen Mendillo, Chris Cooper, Tony Lo Bianco",English,USA,5 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,7.4,"1,888",tt0101588,movie,20 May 1992,N/A,Samuel Goldwyn Company,N/A,b'Gold.',"b'$1,345,015'",b'84',"b'$35,281'",b'5',b'10/11/1991'
City of Industry,1997,R,14 Mar 1997,97 min,"Crime, Drama, Thriller",John Irvin,Ken Solarz,"Harvey Keitel, Stephen Dorff, Timothy Hutton, Famke Janssen",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",N/A,6.2,"5,077",tt0118859,movie,06 Feb 2001,N/A,Orion Home Video,N/A,b'Orion',"b'$1,568,258'",b'441',"b'$803,811'",b'441',b'3/14/1997'
City of Joy,1992,PG-13,17 Apr 1992,132 min,Drama,Roland Joffé,"Dominique Lapierre (book), Mark Medoff (screenplay)","Patrick Swayze, Om Puri, Pauline Collins, Shabana Azmi",English,"France, UK",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.4,"4,203",tt0103976,movie,06 Apr 2004,N/A,Sony Pictures Home Entertainment,N/A,b'TriS',"b'$14,683,921'",b'919',"b'$3,405,890'",b'842',b'4/17/1992'
City of Life and Death,2009,R,22 Apr 2009,133 min,"Drama, History, War",Chuan Lu,Chuan Lu,"Ye Liu, Yuanyuan Gao, Wei Fan, Lan Qin","Mandarin, English, Japanese, German","China, Hong Kong",10 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.7,"8,917",tt1124052,movie,25 Oct 2011,"$68,767",Cinema Ventures,http://www.cityoflifeanddeath.co.uk/,b'Kino',"b'$122,558'",b'9',"b'$5,610'",b'1',b'5/11/2011'
The City of Lost Children,1995,R,15 Dec 1995,112 min,"Fantasy, Sci-Fi","Marc Caro, Jean-Pierre Jeunet","Gilles Adrien, Jean-Pierre Jeunet, Marc Caro, Gilles Adrien (dialogue), Guillaume Laurant (additional dialogue), Jean-Pierre Jeunet (additional dialogue)","Ron Perlman, Daniel Emilfork, Judith Vittet, Dominique Pinon","French, Cantonese","France, Germany, Spain, Belgium",2 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.7,"58,573",tt0112682,movie,19 Oct 1999,N/A,Sony Pictures Classics,http://www.sonypictures.com/classics/city/index.html,b'SPC',"b'$1,738,611'",b'36',"b'$34,348'",b'3',b'12/15/1995'
City of Men,2007,R,31 Aug 2007,106 min,"Crime, Drama",Paulo Morelli,"Elena Soarez (screenplay), Roberto Moreira (screenplay collaboration), Paulo Morelli (story), Elena Soarez (story), Bráulio Mantovani (inspired by the characters created by)","Douglas Silva, Darlan Cunha, Jonathan Haagensen, Rodrigo dos Santos",Portuguese,Brazil,5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.3,"13,827",tt0870090,movie,01 Jul 2008,"$242,655",Miramax Films,http://cityofmen-themovie.com/,b'Mira.',"b'$325,131'",b'75',"b'$130,579'",b'75',b'2/29/2008'
City of Rock,2017,N/A,06 Oct 2017,N/A,"Comedy, Music",Chengpeng Dong,Chengpeng Dong,"Chengpeng Dong, Coulee Nazha",Mandarin,China,N/A,[],N/A,N/A,N/A,tt7339584,movie,N/A,"$115,524",Well Go USA Entertainment,http://www.wellgousa.com/theatrical/city-of-rock,b'WGUSA',"b'$307,552'",b'43',"b'$115,524'",b'43',b'10/6/2017'
The City of Your Final Destination,2009,PG-13,24 Jun 2010,117 min,"Drama, Romance",James Ivory,"Ruth Prawer Jhabvala (screenplay), Peter Cameron (novel)","Nicholas Blandullo, Sofía Viruboff, James Martin, Omar Metwally","English, Spanish, French",USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.4,"2,458",tt0896923,movie,17 Aug 2010,"$493,296",Screen Media Films,http://www.screenmediafilms.net/coyfd/,b'Scre.',"b'$493,296'",b'26',"b'$24,401'",b'1',b'4/16/2010'
City on Fire,1987,R,13 Feb 1987,101 min,"Action, Crime, Drama",Ringo Lam,"Ringo Lam (story), Sai Shing Sun (scriptwriter), Jack Maeby (english adaptation)","Yun-Fat Chow, Yueh Sun, Danny Lee, Carrie Ng","Cantonese, Mandarin, English",Hong Kong,2 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",N/A,7.1,"4,800",tt0093435,movie,26 Oct 1999,N/A,Tai Seng,N/A,b'AVCO',"b'$784,181'",b'n/a',b'n/a',b'n/a',b'9/14/1979'
City Slickers,1991,PG-13,07 Jun 1991,113 min,Comedy,Ron Underwood,"Lowell Ganz, Babaloo Mandel","Billy Crystal, Daniel Stern, Bruno Kirby, Patricia Wettig",English,USA,Won 1 Oscar. Another 7 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.7,"41,501",tt0101587,movie,04 Feb 1999,N/A,Columbia Pictures,N/A,b'Col.',"b'$124,033,791'","b'2,171'","b'$13,032,121'","b'1,992'",b'6/7/1991'
City Slickers II: The Legend of Curly's Gold,1994,PG-13,10 Jun 1994,116 min,"Comedy, Western",Paul Weiland,"Lowell Ganz (characters), Babaloo Mandel (characters), Billy Crystal, Lowell Ganz, Babaloo Mandel","Billy Crystal, Daniel Stern, Jon Lovitz, Jack Palance",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,5.5,"16,026",tt0109439,movie,01 Apr 2003,N/A,Sony Pictures Home Entertainment,N/A,b'Col.',"b'$43,622,150'","b'2,243'","b'$11,516,375'","b'2,243'",b'6/10/1994'
Civic Duty,2006,R,11 Sep 2008,98 min,"Drama, Thriller",Jeff Renfroe,Andrew Joiner,"Peter Krause, Kari Matchett, Richard Schiff, Kal Naga","English, Arabic","UK, USA, Canada",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.3,"3,182",tt0446298,movie,04 Sep 2007,"$54,902",Freestyle Releasing/Yari Film Group,http://www.freestylereleasing.com/civic_duty.htm,b'Free',"b'$95,953'",b'56',"b'$54,902'",b'56',b'5/4/2007'
A Civil Action,1998,PG-13,08 Jan 1999,115 min,Drama,Steven Zaillian,"Jonathan Harr (book), Steven Zaillian (screenplay)","John Travolta, Robert Duvall, Tony Shalhoub, William H. Macy",English,USA,Nominated for 2 Oscars. Another 5 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.5,"24,463",tt0120633,movie,13 Jul 1999,N/A,Touchstone,N/A,b'BV',"b'$56,709,981'","b'2,319'","b'$70,079'",b'2',b'12/25/1998'
Civil Brand,2002,R,26 May 2002,95 min,"Drama, Thriller, Crime",Neema Barnette,"Preston A. Whitmore II (story), Preston A. Whitmore II (teleplay), Joyce Renee Lewis (teleplay)","LisaRaye McCoy, N'Bushe Wright, Monica Calhoun, Clifton Powell",English,USA,4 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,5.3,579,tt0326806,movie,27 Jan 2004,"$123,580",Lions Gate Films,http://www.civilbrand.com,b'Lions',"b'$254,293'",b'35',"b'$99,296'",b'35',b'8/29/2003'
