Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Studio,Total Gross,Theaters,Opening Gross,Theaters(opening),Open
Rich Kids,2007,NOT RATED,01 Mar 2007,90 min,Drama,Rune Bendixen,Rune Bendixen,"Simone Aagaard-Hansen, Lotte Arnsbjerg, Rune Bendixen, Frederikke Cecilie Berthelsen",Danish,Denmark,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",N/A,3.8,"1,087",tt1010445,movie,N/A,N/A,N/A,N/A,b'MGM',"b'$1,856,122'",b'n/a',"b'$53,064'",b'5',b'8/17/1979'
The Rich Man's Wife,1996,R,13 Sep 1996,95 min,Thriller,Amy Holden Jones,Amy Holden Jones,"Halle Berry, Peter Greene, Clive Owen, Frankie Faison",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]",N/A,5.2,"2,605",tt0117473,movie,17 Apr 2001,N/A,Disney,N/A,b'BV',"b'$8,543,587'","b'1,009'","b'$3,132,151'","b'1,006'",b'9/13/1996'
Richard III,1995,R,29 Dec 1995,110 min,"Drama, Sci-Fi, War",Richard Loncraine,"William Shakespeare (play), Ian McKellen, Richard Loncraine","Christopher Bowen, Edward Jewesbury, Ian McKellen, Bill Paterson",English,"UK, USA",Nominated for 2 Oscars. Another 7 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,7.5,"12,254",tt0114279,movie,15 Aug 2001,N/A,United Artists,N/A,b'UA',"b'$2,684,904'",b'130',"b'$91,915'",b'4',b'12/29/1995'
Richard Pryor... Here and Now,1983,R,28 Oct 1983,83 min,"Comedy, Documentary",Richard Pryor,Richard Pryor,Richard Pryor,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,7.3,"1,732",tt0086194,movie,29 Jan 2002,N/A,Sony Pictures Entertainment,N/A,b'Col.',"b'$16,156,776'","b'1,411'","b'$3,701,609'","b'1,411'",b'10/28/1983'
Richard Pryor: Live on the Sunset Strip,1982,R,12 Mar 1982,82 min,"Documentary, Comedy",Joe Layton,Richard Pryor,Richard Pryor,English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.7,"3,117",tt0084597,movie,11 Jan 2000,N/A,Sony Pictures Entertainment,N/A,b'Col.',"b'$36,299,720'","b'1,277'","b'$7,780,693'","b'1,277'",b'3/12/1982'
Richie Rich,1996–,N/A,01 Sep 1996,30 min,"Animation, Comedy",N/A,N/A,"Rene Auberjonois, Jeannie Elias, Pat Fraley, Martin Jarvis",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,624,tt0360307,series,,,,,b'WB',"b'$38,087,756'","b'1,761'","b'$5,830,302'","b'1,748'",b'12/21/1994'
Rick,2003,R,29 Apr 2004,100 min,"Comedy, Drama",Curtiss Clayton,Daniel Handler,"Bill Pullman, Aaron Stanford, Agnes Bruckner, Sandra Oh",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.1,767,tt0363029,movie,N/A,N/A,N/A,N/A,b'Vita.',"b'$11,991'",b'2',"b'$3,817'",b'1',b'9/24/2004'
Ricki and the Flash,2015,PG-13,07 Aug 2015,101 min,"Comedy, Drama, Music",Jonathan Demme,Diablo Cody,"Meryl Streep, Rick Springfield, Rick Rosas, Joe Vitale",English,USA,4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.0,"18,478",tt3623726,movie,24 Nov 2015,N/A,Sony Pictures,http://www.rickiandtheflashmovie.com/site/,b'TriS',"b'$26,822,144'","b'2,064'","b'$6,610,961'","b'1,603'",b'8/7/2015'
Ricky,2009,N/A,16 Dec 2009,89 min,"Comedy, Drama, Fantasy",François Ozon,François Ozon,"Alexandra Lamy, Sergi López, Mélusine Mayance, Arthur Peyret",French,"France, Italy",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.8,"2,493",tt1189076,movie,12 Apr 2011,N/A,IFC Films,http://www.rickylefilm.com,b'IFC',"b'$3,457'",b'1',"b'$1,626'",b'1',b'12/16/2009'
Ricochet,1991,R,04 Oct 1991,102 min,"Action, Crime, Drama",Russell Mulcahy,"Fred Dekker (story), Menno Meyjes (story), Steven E. de Souza (screenplay)","Denzel Washington, John Lithgow, Ice-T, Kevin Pollak",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}]",N/A,6.1,"13,576",tt0102789,movie,07 Aug 2001,N/A,HBO Video,N/A,b'WB',"b'$21,756,163'","b'1,560'","b'$4,831,181'","b'1,560'",b'10/4/1991'
Rid of Me,2011,NOT RATED,18 Nov 2011,90 min,Comedy,James Westby,James Westby (screenplay),"Katie O'Grady, John Keyser, Storm Large, Melik Malkasian",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,932,tt1376233,movie,N/A,"$10,373",Independent Pictures,http://hegotridofme.com/,b'SD',"b'$11,740'",b'2',"b'$2,070'",b'1',b'11/18/2011'
Riddick,2013,R,06 Sep 2013,119 min,"Action, Sci-Fi, Thriller",David Twohy,"David Twohy, Jim Wheat (based on characters created by), Ken Wheat (based on characters created by)","Vin Diesel, Jordi Mollà, Matt Nable, Katee Sackhoff",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.4,"135,038",tt1411250,movie,14 Jan 2014,"$35,512,027",Universal Classics,http://www.riddickmovie.com/,b'Uni.',"b'$42,025,135'","b'3,117'","b'$19,030,375'","b'3,107'",b'9/6/2013'
The Ride,1994,N/A,13 Sep 1994,90 min,"Comedy, Drama, Romance",Jan Sverák,"Martin Dostal, Jan Sverák","Anna Geislerová, Radek Pastrnák, Filip Renc, Jakub Spalek",Czech,Czech Republic,4 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,859,tt0110202,movie,N/A,N/A,N/A,N/A,b'RS',"b'$86,307'",b'53',"b'$55,332'",b'53',b'12/5/1997'
Ride,2014,R,01 May 2015,93 min,"Comedy, Drama",Helen Hunt,Helen Hunt (screenplay),"Helen Hunt, Brenton Thwaites, Julie Dretzin, Jay Russell",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.7,"3,116",tt1930463,movie,N/A,N/A,Screen Media,http://www.screenmedia.net/project/ride/,b'Mira.',"b'$5,485,295'",b'509',"b'$2,513,334'",b'496',b'3/27/1998'
No Pants Subway Ride 2015,2015,N/A,12 Jan 2015,2 min,"Short, Comedy",N/A,Charlie Todd (creator),N/A,English,USA,N/A,[],N/A,N/A,N/A,tt4371418,movie,N/A,N/A,N/A,N/A,b'Scre.',b'n/a',b'n/a',b'n/a',b'n/a',b'5/1/2015'
Ride Along,2014,PG-13,17 Jan 2014,99 min,"Action, Comedy, Crime",Tim Story,"Greg Coolidge (screenplay), Jason Mantzoukas (screenplay), Phil Hay (screenplay), Matt Manfredi (screenplay), Greg Coolidge (story)","Ice Cube, Kevin Hart, John Leguizamo, Bruce McGill","English, Ukrainian",USA,1 win & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.2,"85,376",tt1408253,movie,15 Apr 2014,"$110,374,905",Universal Pictures,http://www.ridealong.net/,b'Uni.',"b'$134,938,200'","b'2,867'","b'$41,516,170'","b'2,663'",b'1/17/2014'
Ride Along 2,2016,PG-13,15 Jan 2016,102 min,"Action, Comedy",Tim Story,"Phil Hay, Matt Manfredi, Greg Coolidge (characters)","Ice Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt",English,USA,1 win & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,5.9,"41,035",tt2869728,movie,26 Apr 2016,N/A,Universal Pictures,http://www.ridealong.com/,b'Uni.',"b'$91,221,830'","b'3,192'","b'$35,243,095'","b'3,175'",b'1/15/2016'
"Ride Him, Cowboy",1932,PASSED,27 Aug 1932,55 min,"Romance, Western",Fred Allen,"Kenneth Perkins (by), Scott Mason (adaptation)","John Wayne, Duke, Ruth Hall, Henry B. Walthall",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,484,tt0023396,movie,22 May 2007,N/A,"Vitagraph Pictures, Inc.",N/A,b'Vit.',b'n/a',b'n/a',b'n/a',b'n/a',b'8/23/1932'
Ride the High Country,1962,APPROVED,14 Jul 1962,94 min,Western,Sam Peckinpah,N.B. Stone Jr.,"Randolph Scott, Joel McCrea, Mariette Hartley, Ron Starr","English, Chinese",USA,Nominated for 1 BAFTA Film Award. Another 2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}]",N/A,7.6,"10,010",tt0056412,movie,10 Jan 2006,N/A,MGM Home Entertainment,N/A,b'MGM',b'n/a',b'n/a',b'n/a',b'n/a',b'6/20/1962'
Ride with the Devil,1999,R,05 Nov 1999,138 min,"Drama, Romance, War",Ang Lee,"Daniel Woodrell (novel), James Schamus (screenplay)","Tobey Maguire, Jeremy W. Auman, Scott Sener, Skeet Ulrich",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.8,"11,590",tt0134154,movie,18 Jul 2000,N/A,Universal Studios,http://www.ride-with-the-devil.com,b'USA',"b'$635,096'",b'60',"b'$64,159'",b'11',b'11/26/1999'
The Rider Named Death,2004,N/A,22 Apr 2004,106 min,Drama,Karen Shakhnazarov,"Aleksandr Borodyanskiy, Boris Savinkov (novel)","Andrey Panin, Kseniya Rappoport, Artyom Semakin, Rostislav Bershauer","Russian, French",Russia,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.4,296,tt0412042,movie,02 Aug 2005,N/A,Kino International,http://www.kino.com/theridernameddeath/,b'Kino',"b'$3,375'",b'1',"b'$2,438'",b'1',b'3/18/2005'
Ridicule,1996,R,22 Nov 1996,102 min,"Comedy, Drama, Romance",Patrice Leconte,"Rémi Waterhouse (scenario), Michel Fessler (screenplay), Eric Vicaut (collaboration), Rémi Waterhouse (dialogue)","Charles Berling, Jean Rochefort, Fanny Ardant, Judith Godrèche",French,France,Nominated for 1 Oscar. Another 21 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}]",N/A,7.5,"6,326",tt0117477,movie,13 Jan 2004,N/A,Miramax,N/A,b'Mira.',"b'$1,979,768'",b'n/a',b'n/a',b'n/a',b'11/22/1996'
Riding Alone for Thousands of Miles,2005,PG,22 Dec 2005,107 min,Drama,Yimou Zhang,"Yimou Zhang (story), Jingzhi Zou (story), Bin Wang (story), Jingzhi Zou (screenplay)","Ken Takakura, Shinobu Terajima, Kiichi Nakai, Ken Nakamoto","Mandarin, Japanese","Hong Kong, China, Japan",5 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.5,"4,407",tt0437447,movie,06 Feb 2007,N/A,Sony Pictures Classics,http://www.sonypictures.net/movies/ridingalone/,b'SPC',"b'$252,325'",b'13',"b'$28,223'",b'5',b'9/1/2006'
Riding Giants,2004,PG-13,13 Aug 2004,105 min,"Documentary, History, Sport",Stacy Peralta,"Stacy Peralta, Sam George","Jeff Clark, Darrick Doerner, Sarah Gerhardt, Laird John Hamilton",English,"USA, France",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.9,"4,012",tt0389326,movie,04 Jan 2005,"$2,068,426",Sony Pictures Classics,http://www.sonyclassics.com/ridinggiants/,b'SPC',"b'$2,276,368'",b'64',"b'$134,400'",b'26',b'7/9/2004'
Riding in Cars with Boys,2001,PG-13,19 Oct 2001,132 min,"Biography, Comedy, Drama",Penny Marshall,"Beverly D'Onofrio (book), Morgan Ward (screenplay)","Drew Barrymore, Steve Zahn, Adam Garcia, Brittany Murphy",English,USA,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.5,"23,980",tt0200027,movie,19 Mar 2002,"$29,601,298",Columbia Pictures,http://www.spe.sony.com/movies/ridingincars,b'Sony',"b'$30,165,536'","b'2,770'","b'$10,404,652'","b'2,770'",b'10/19/2001'
Riff-Raff,1991,UNRATED,12 Feb 1993,95 min,"Comedy, Drama",Ken Loach,Bill Jesse (screenplay),"Robert Carlyle, Emer McCourt, Jim R. Coleman, George Moss",English,UK,3 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,7.1,"3,347",tt0100491,movie,21 Jul 1993,N/A,Parallax Pictures,N/A,b'FL',"b'$295,444'",b'n/a',b'n/a',b'n/a',b'2/12/1993'
RiffTrax: Samurai Cop,2017,N/A,01 Apr 2017,92 min,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,57,tt6889806,movie,N/A,N/A,N/A,N/A,b'Fathom',"b'$384,756'",b'705',b'n/a',b'n/a',b'4/13/2017'
Rififi,1955,NOT RATED,05 Jun 1956,118 min,"Crime, Thriller",Jules Dassin,"Auguste Le Breton (novel), Jules Dassin (adaptation), René Wheeler (collaboration), Auguste Le Breton (collaboration), Auguste Le Breton (dialogue)","Jean Servais, Carl Möhner, Robert Manuel, Janine Darcey","French, Italian, English",France,6 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '97/100'}]",97,8.2,"20,566",tt0048021,movie,24 Apr 2001,"$57,226.00",Rialto Pictures,http://www.rialtopictures.com/rififi,b'UMPO',b'n/a*',b'n/a',b'n/a',b'n/a',b'6/5/1956'
Right at Your Door,2006,R,08 Sep 2006,96 min,"Drama, Sci-Fi, Thriller",Chris Gorak,Chris Gorak,"Mary McCormack, Rory Cochrane, Tony Perez, Scotty Noyd Jr.",English,USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.2,"11,502",tt0458367,movie,29 Jan 2008,N/A,Lions Gate,N/A,b'RAtt.',"b'$65,018'",b'20',"b'$32,452'",b'20',b'8/24/2007'
The Right Kind of Wrong,2013,R,06 Feb 2014,97 min,"Comedy, Romance",Jeremiah S. Chechik,"Tim Sandlin (novel), Megan Martin (screenplay)","Ryan Kwanten, Kristen Hager, Maria Menounos, Mateen Devji","English, Spanish",Canada,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,6.2,"8,485",tt2286990,movie,20 May 2014,"$2,022",Magnolia Pictures,http://www.magpictures.com/therightkindofwrong/,b'Magn.',"b'$2,098'",b'1',b'$593',b'1',b'3/14/2014'
"Right Now, Wrong Then",2015,N/A,24 Sep 2015,121 min,Drama,Sang-soo Hong,Sang-soo Hong,"Jae-yeong Jeong, Min-hee Kim, Yeo-jeong Yoon, Ju-bong Gi",Korean,South Korea,12 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.2,"2,143",tt4768776,movie,N/A,N/A,N/A,N/A,b'Ghop',"b'$24,470'",b'2',"b'$5,291'",b'2',b'6/24/2016'
The Right Stuff,1983,PG,17 Feb 1984,193 min,"Adventure, Biography, Drama",Philip Kaufman,"Philip Kaufman (written for the screen by), Tom Wolfe (based on the book by)","Sam Shepard, Scott Glenn, Ed Harris, Dennis Quaid","English, Russian",USA,Won 4 Oscars. Another 7 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}]",N/A,7.9,"48,193",tt0086197,movie,27 Aug 1997,N/A,Warner Bros. Pictures,N/A,b'WB',"b'$21,192,102'",b'627',"b'$1,601,167'",b'229',b'10/21/1983'
Righteous Kill,2008,R,12 Sep 2008,101 min,"Action, Crime, Drama",Jon Avnet,Russell Gewirtz,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino","English, Spanish, Russian",USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.0,"76,672",tt1034331,movie,06 Jan 2009,"$39,983,772",Overture Films,http://www.righteouskill-themovie.com/,b'Over.',"b'$40,081,410'","b'3,152'","b'$16,288,361'","b'3,152'",b'9/12/2008'
Rigor Mortis,2013,NOT RATED,06 Jun 2014,103 min,"Action, Horror",Juno Mak,"Lai-Yin Leung (script), Philip Yung (script)","Anthony Chan, Siu-Ho Chin, Fat Chung, Kara Hui",Cantonese,Hong Kong,6 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.3,"4,484",tt2771800,movie,07 Jul 2014,N/A,Well Go USA,http://www.kudos-films.com/en/RigorMortis,b'WGUSA',"b'$7,865'",b'10',"b'$7,865'",b'10',b'6/6/2014'
The Ring,2002,PG-13,18 Oct 2002,115 min,"Horror, Mystery",Gore Verbinski,"Ehren Kruger (screenplay), Kôji Suzuki (novel)","Naomi Watts, Martin Henderson, David Dorfman, Brian Cox",English,"USA, Japan",14 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.1,"275,825",tt0298130,movie,04 Mar 2003,"$128,579,698",DreamWorks SKG,http://www.ring-themovie.com,b'DW',"b'$129,128,133'","b'2,927'","b'$15,015,393'","b'1,981'",b'10/18/2002'
The Ring Two,2005,PG-13,18 Mar 2005,110 min,"Horror, Mystery",Hideo Nakata,"Ehren Kruger, Kôji Suzuki (novel), Hiroshi Takahashi","Naomi Watts, Simon Baker, David Dorfman, Elizabeth Perkins",English,USA,2 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.4,"78,621",tt0377109,movie,23 Aug 2005,"$75,888,270",Dreamworks Distribution LLC,http://www.ring2-themovie.com,b'DW',"b'$76,231,249'","b'3,341'","b'$35,065,237'","b'3,332'",b'3/18/2005'
The Ringer,2005,PG-13,23 Dec 2005,94 min,"Comedy, Sport",Barry W. Blaustein,Ricky Blitt,"Johnny Knoxville, Brian Cox, Katherine Heigl, Jed Rees",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.8,"32,314",tt0267891,movie,16 May 2006,"$35,019,634",Fox Searchlight Pictures,http://www.foxsearchlight.com/theringer,b'FoxS',"b'$35,428,675'","b'1,853'","b'$5,158,795'","b'1,829'",b'12/23/2005'
Ringmaster,1998,R,25 Nov 1998,90 min,Comedy,Neil Abramson,Jon Bernstein,"Jerry Springer, Jaime Pressly, William McNamara, Molly Hagan",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}]",N/A,3.2,"4,577",tt0165494,movie,23 Mar 1999,N/A,Artisan Entertainment,N/A,b'Art.',"b'$9,257,103'","b'1,320'","b'$3,344,022'","b'1,312'",b'11/27/1998'
