,Theaters,Country,Genre,Rated,Runtime,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,Total Gross
0,1.5683814562075755,-0.7071715359897226,0.21893763157308263,0.5116793712780896,-0.08087924960852923,-0.2893050338503168,-0.16479519041913784,1.1169886274109966,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,-0.02585257264649097,0.0026941678295913938
1,-0.48949665996257935,1.769431329073435,-0.1602730823074406,-1.9538548464760184,-1.0011812000917744,3.1909013073238683,1.2942824659561072,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,0.7965871980127417,-0.13158078428768155
2,-0.5871067156492076,-0.7071715359897226,-0.1602730823074406,0.5116793712780896,-0.7820616880719541,-0.2893050338503168,1.197010622197758,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-1.0233775605889217,-0.15176598351899703
3,-0.5919468836997842,-0.2118509629770911,-0.1602730823074406,0.5116793712780896,-0.5191182736481698,-0.2893050338503168,0.029748497097561655,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-0.587968270239916,-0.15262261734856591
4,-0.5863000209741115,-0.7071715359897226,-0.9186945100684871,-1.9538548464760184,-0.03705534720456518,-0.2893050338503168,-0.26206703417748717,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,0.2068264661114432,-0.15114319362156114
5,0.05502224572728915,-0.7071715359897226,1.7357804870951754,0.5116793712780896,-0.5629421760521338,-0.2893050338503168,-0.8456980967275857,0.6302389779826675,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,0.2805465575991055,-0.15229199059458462
6,-0.5863000209741115,-0.7071715359897226,-0.9186945100684871,0.5116793712780896,-0.2999987616283495,-0.2893050338503168,-0.45661072169418665,-0.0046518690977615995,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,2.4138217050233335,-0.15279867891159232
7,1.8434643404153461,-0.7071715359897226,0.21893763157308263,0.5116793712780896,0.13824026241129103,0.20786730060313816,-0.6511544092108862,1.479473316062918,1.2107697980121443,0.7034102684906772,1.6233801386934228,-0.4866031444443804,-0.04030936608573979
8,-0.589526799674496,-0.7071715359897226,-0.5394837961879638,0.5116793712780896,0.40118367683507533,-0.2893050338503168,-0.26206703417748717,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-0.7169784303433252,-0.1528702377104964
9,-0.36284559597249144,-0.7071715359897226,-0.1602730823074406,0.5116793712780896,-0.5629421760521338,-0.2893050338503168,1.0024669346810582,1.3172234330286705,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,-0.7768760046770508,-0.09473450544791792
10,0.12520468246064997,-0.7071715359897226,-0.1602730823074406,0.5116793712780896,-1.1764768097076306,-0.2893050338503168,0.3215640283726105,1.5500167436248278,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,-0.29308790428926684,0.0907982774526519
11,1.4764182632466198,-0.7071715359897226,-0.1602730823074406,0.5116793712780896,-0.25617485922438543,-0.2893050338503168,-0.6511544092108862,1.6683126449381227,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,-1.5048619081177161,0.025371517162342764
12,-0.5887201049993999,1.2741107560608034,-0.9186945100684871,0.5116793712780896,-0.34382266403231354,-0.2893050338503168,-0.942969940485935,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,0.11237259889287587,-0.15283149433712526
13,-0.5274113096920962,0.7787901830481719,0.21893763157308263,0.5116793712780896,2.417083187417422,-0.040718866623589346,-0.7484262529692355,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,0.24368651185527437,-0.14890666358717414
14,-0.5015970800890208,0.7787901830481719,0.21893763157308263,-1.9538548464760184,1.7159007489539968,-0.040718866623589346,-2.012960221827781,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,0.7896759394357734,-0.15013488296337685
15,-0.5927535783748803,1.769431329073435,-0.1602730823074406,-1.9538548464760184,0.40118367683507533,1.202211969510048,0.5161077158893099,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-0.09496515841617438,-0.15270525324387688
16,-0.5451585925442104,0.7787901830481719,-0.5394837961879638,0.5116793712780896,1.2338378225103923,-0.040718866623589346,-0.06752334666078766,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-0.07192762982627991,-0.14763182211100917
17,-0.5927535783748803,1.769431329073435,1.3565697732146524,-1.9538548464760184,-0.73823778566799,-0.2893050338503168,-0.7484262529692355,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-1.5048619081177161,-0.15299630489711177
18,-0.4749761558108495,0.7787901830481719,-0.5394837961879638,0.5116793712780896,1.058542212894536,-0.040718866623589346,-0.6511544092108862,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,1.245819005515684,-0.14651671765784163
19,-0.4491619262077743,0.7787901830481719,0.21893763157308263,-1.9538548464760184,1.9350202609738172,-0.040718866623589346,-0.942969940485935,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,1.416296717080903,-0.1343076478544155
20,1.8781522114444784,-0.2118509629770911,0.21893763157308263,0.5116793712780896,0.6641270912588596,-0.2893050338503168,1.197010622197758,-0.6965200998905369,-0.8257120561273298,1.8080614961892827,1.6233801386934228,0.5892494407036915,0.21047062984829465
21,1.7813488504329462,-0.7071715359897226,0.21893763157308263,0.5116793712780896,0.05059245760336292,-0.2893050338503168,0.12702034085591096,0.7100073151799522,1.2107697980121443,0.2149783631843529,1.6233801386934228,1.6282419801079322,0.06472690578083962
22,0.8705905622494476,-0.7071715359897226,-0.5394837961879638,0.5116793712780896,0.26971196962318317,-0.2893050338503168,-1.8184165343110823,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,1.0016212024628026,-0.11895918526728498
23,-0.5927535783748803,-0.7071715359897226,-0.1602730823074406,-1.9538548464760184,-0.16852705441645732,-0.2893050338503168,0.905195090922709,0.5602381922789279,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,-1.5048619081177161,-0.1529037790071932
24,-0.5419318138438259,-0.7071715359897226,2.1149912009756986,0.5116793712780896,-0.9573572976878103,-0.2893050338503168,-0.26206703417748717,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,1.0845563053864227,-0.15186846745394483
25,-0.5935602730499764,-0.7071715359897226,0.9773590593341291,-1.9538548464760184,0.3573597744311113,-0.2893050338503168,-0.06752334666078766,-0.17232816973695186,1.2107697980121443,0.08435122571870803,1.6233801386934228,-0.546500718778106,-0.15296200748461927
26,-0.5249912256668078,1.769431329073435,-0.9186945100684871,0.5116793712780896,-0.7820616880719541,-0.1650119502369531,0.905195090922709,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-0.35759298434097136,-0.14188918313200816
27,-0.5935602730499764,0.2834696100355404,-0.5394837961879638,-1.9538548464760184,-0.25617485922438543,-0.1650119502369531,0.3215640283726105,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-0.7169784303433252,-0.15291678419887908
28,0.20748753932045233,-0.7071715359897226,-0.5394837961879638,0.5116793712780896,0.1820641648152551,-0.2893050338503168,0.6133795596476593,0.5439589397896861,1.2107697980121443,-0.13714696389695066,1.6233801386934228,-0.2999991628662352,0.004353932735026167
29,-0.5846866316239193,-0.7071715359897226,-0.1602730823074406,0.5116793712780896,0.006768555199398874,-0.2893050338503168,0.6133795596476593,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-0.3921492772258131,-0.15192149385469658
30,-0.5935602730499764,-0.7071715359897226,-0.1602730823074406,-1.9538548464760184,-0.5191182736481698,-0.2893050338503168,0.3215640283726105,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-0.7261934417792829,-0.15291263312316072
31,-0.5919468836997842,1.769431329073435,-0.5394837961879638,-1.9538548464760184,0.006768555199398874,0.0835742169897744,0.029748497097561655,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-1.5048619081177161,-0.15290994891208604
32,-0.5863000209741115,-0.2118509629770911,0.5981483454536058,-1.9538548464760184,-0.2999987616283495,-0.2893050338503168,-0.06752334666078766,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,1.1697951611690323,-0.15278433539494807
33,-0.5814598529235349,-0.7071715359897226,0.21893763157308263,0.5116793712780896,-0.5191182736481698,-0.2893050338503168,-0.553882565452536,3.5686440522908076,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,0.10776509317489698,-0.15282037943492863
34,-0.5919468836997842,-0.7071715359897226,-0.5394837961879638,0.5116793712780896,-0.08087924960852923,-0.2893050338503168,0.905195090922709,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-1.5048619081177161,-0.15273167949093625
35,-0.5927535783748803,-0.7071715359897226,-0.1602730823074406,0.5116793712780896,-1.0011812000917744,-0.2893050338503168,0.6133795596476593,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-1.0487188420378055,-0.1528605518671536
36,-0.5491920659196908,-0.7071715359897226,0.9773590593341291,0.5116793712780896,0.1820641648152551,-0.2893050338503168,0.6133795596476593,0.9753591307545931,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,0.03404500168723466,-0.14401996281121
37,-0.2499083414590372,-0.7071715359897226,0.9773590593341291,0.5116793712780896,0.4450075792390394,-0.2893050338503168,0.5161077158893099,3.031428720145829,1.2107697980121443,-0.1598647269344541,1.6233801386934228,-0.6778146317405045,-0.13447285159461578
38,-0.5314447830675766,-0.7071715359897226,0.9773590593341291,0.5116793712780896,0.09441636000732698,-0.2893050338503168,0.029748497097561655,2.388398246820779,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,1.2941978155544622,-0.1452156087189344
39,1.8144233321118863,-0.2118509629770911,0.21893763157308263,0.5116793712780896,0.6203031888548955,-0.2893050338503168,0.029748497097561655,0.41372491987575194,1.2107697980121443,0.3257274579921823,1.6233801386934228,-0.25853161140442515,0.03696975125906287
40,-0.5806531582484388,-0.7071715359897226,0.5981483454536058,0.5116793712780896,0.3135358720271472,-0.2893050338503168,-0.35933887793583735,0.49620646571271526,1.2107697980121443,-0.35864515351260934,1.6233801386934228,1.8609210188658662,-0.15136121961124832
41,-0.533864867092865,-0.7071715359897226,0.5981483454536058,0.5116793712780896,0.006768555199398874,-0.2893050338503168,0.22429218461426115,0.5227959115536718,1.2107697980121443,0.5500653679875289,1.6233801386934228,0.4556317748823035,-0.13797430286592832
42,1.7119731083746814,-0.7071715359897226,0.21893763157308263,0.5116793712780896,-0.08087924960852923,-0.2893050338503168,-1.0402417842442844,0.8337296340981897,1.2107697980121443,1.3196295908829585,1.6233801386934228,0.4003417062665568,0.2028237283601646
43,-0.590333494349592,-0.7071715359897226,-0.1602730823074406,0.5116793712780896,0.7955987984707518,-0.2893050338503168,0.7106514034060095,-0.6965200998905369,-0.8257120561273298,-0.38704235730948866,-0.6158429535908102,-1.5048619081177161,-0.15215486899503625
44,-0.40237363505220036,-0.2118509629770911,-0.9186945100684871,0.5116793712780896,0.8394227008747158,-0.2893050338503168,1.3915543097144574,0.3616313119101783,1.2107697980121443,-0.38704235730948866,-0.6158429535908102,1.4070817056449452,-0.1448139978140537
